"Year","Month","DayofMonth","DayofWeek","Carrier","CRSDepTime","DepDel15","CRSArrTime","OriginState","DestState"
2013,7,21,7,"WN",910,0,940,"IN","MO"
2013,8,30,5,"EV",1117,0,1245,"OH","NC"
2013,7,2,2,"WN",605,0,745,"TN","CO"
2013,10,2,3,"WN",1430,0,1600,"KY","MD"
2013,8,26,1,"FL",1350,0,1525,"GA","FL"
2013,6,5,3,"UA",815,0,1140,"CA","CO"
2013,5,10,5,"EV",1239,1,1702,"AZ","TX"
2013,7,18,4,"EV",1525,1,1637,"MN","WI"
2013,8,9,5,"DL",1928,0,2048,"GA","KY"
2013,6,8,6,"FL",2010,0,2135,"IN","GA"
2013,9,29,7,"AA",1715,0,1905,"NY","IL"
2013,4,9,2,"DL",2150,0,2318,"MN","AZ"
2013,10,26,6,"DL",730,0,1012,"MD","UT"
2013,7,2,2,"WN",1455,1,1800,"PR","FL"
2013,10,23,3,"WN",1950,0,2140,"MA","MD"
2013,10,1,2,"US",945,0,1102,"PA","IL"
2013,4,21,7,"UA",1220,0,1456,"DC","CA"
2013,6,28,5,"MQ",1820,0,2135,"TX","OH"
2013,8,5,1,"US",727,0,845,"NC","DC"
2013,6,16,7,"AS",1805,0,2020,"CA","OR"
2013,10,15,2,"AA",945,0,1250,"IL","NY"
2013,6,10,1,"AA",930,0,1255,"CO","IL"
2013,5,20,1,"DL",1700,1,1818,"NC","GA"
2013,4,27,6,"WN",700,0,1425,"AZ","MD"
2013,10,13,7,"EV",1254,0,1545,"TX","MN"
2013,5,26,7,"MQ",1415,0,1555,"OH","NY"
2013,4,18,4,"DL",1500,0,1738,"FL","NY"
2013,10,14,1,"EV",1245,1,1613,"TX","IN"
2013,5,4,6,"US",1205,0,1400,"FL","NC"
2013,8,19,1,"DL",1855,0,2055,"FL","CA"
2013,7,9,2,"UA",1708,1,1811,"TX","TX"
2013,8,7,3,"MQ",920,0,1010,"CA","CA"
2013,6,28,5,"WN",550,0,800,"TX","MO"
2013,4,1,1,"WN",700,1,810,"MI","CO"
2013,10,7,1,"US",1749,0,2057,"PA","CA"
2013,6,3,1,"US",1230,0,1340,"NV","AZ"
2013,7,30,2,"WN",800,0,1240,"NV","NE"
2013,6,13,4,"WN",1010,1,1335,"CO","TX"
2013,10,20,7,"MQ",1050,0,1250,"NY","MI"
2013,8,14,3,"DL",729,0,1007,"GA","MA"
2013,8,17,6,"OO",840,0,1248,"UT","IL"
2013,7,16,2,"UA",845,0,1329,"TX","NJ"
2013,8,10,6,"B6",1916,0,2129,"FL","VA"
2013,7,28,7,"YV",1650,0,1846,"DC","FL"
2013,5,14,2,"AA",1410,0,1535,"TX","LA"
2013,6,6,4,"DL",935,0,1020,"IN","MN"
2013,6,14,5,"B6",1100,1,1547,"TX","MA"
2013,9,23,1,"YV",600,0,655,"DC","IL"
2013,8,26,1,"AA",1715,0,1855,"PA","IL"
2013,4,15,1,"EV",732,0,939,"TN","TX"
2013,7,6,6,"WN",1135,0,1255,"CA","CA"
2013,7,14,7,"AS",935,0,1137,"CA","OR"
2013,6,23,7,"US",1015,0,1144,"AZ","CA"
2013,7,20,6,"US",1255,0,1459,"RI","NC"
2013,4,24,3,"EV",1456,1,1647,"MI","NJ"
2013,6,13,4,"WN",845,1,1050,"IL","LA"
2013,5,12,7,"UA",1019,0,1545,"TX","PR"
2013,7,8,1,"DL",830,0,1529,"NV","GA"
2013,7,18,4,"WN",1255,0,1450,"CA","WA"
2013,7,8,1,"WN",720,0,810,"CO","NV"
2013,8,9,5,"DL",1830,0,2354,"CA","MN"
2013,10,11,5,"MQ",1840,1,2120,"OH","FL"
2013,8,20,2,"WN",1850,1,1925,"UT","AZ"
2013,7,7,7,"F9",620,0,717,"TX","CO"
2013,8,25,7,"WN",2115,1,2240,"CA","CA"
2013,9,16,1,"DL",1011,0,1256,"OR","UT"
2013,6,2,7,"VX",1600,0,1840,"WA","CA"
2013,4,18,4,"B6",1408,1,1655,"FL","NY"
2013,5,20,1,"WN",805,1,1015,"IL","OH"
2013,6,18,2,"AA",1115,0,1400,"NY","TX"
2013,8,6,2,"DL",900,0,1051,"FL","GA"
2013,7,30,2,"DL",2200,0,2330,"GA","NE"
2013,6,13,4,"B6",1907,1,2159,"FL","NY"
2013,5,5,7,"WN",650,0,750,"MI","CO"
2013,7,11,4,"UA",730,0,1100,"TX","FL"
2013,9,21,6,"AA",1740,1,1905,"CA","CA"
2013,6,28,5,"FL",740,1,923,"FL","GA"
2013,9,3,2,"DL",843,0,1120,"MI","FL"
2013,10,26,6,"B6",700,0,1011,"MA","CA"
2013,8,21,3,"UA",2210,0,30,"DC","FL"
2013,6,20,4,"WN",1730,0,1820,"OK","TX"
2013,6,17,1,"UA",600,0,716,"CA","NV"
2013,4,11,4,"YV",1205,0,1252,"AZ","AZ"
2013,10,23,3,"WN",1105,0,1205,"CA","CA"
2013,4,20,6,"UA",1930,0,2147,"IL","LA"
2013,5,12,7,"AA",1910,1,2335,"TX","NJ"
2013,4,20,6,"UA",1940,0,2105,"CO","NV"
2013,10,21,1,"UA",2200,0,2255,"CO","NV"
2013,10,1,2,"DL",1350,0,1549,"GA","FL"
2013,7,20,6,"WN",940,0,1020,"TX","NM"
2013,10,2,3,"WN",800,0,1005,"FL","IL"
2013,8,27,2,"FL",750,0,1030,"MD","FL"
2013,4,21,7,"AA",1100,0,1500,"PR","NY"
2013,5,6,1,"MQ",1105,1,1235,"FL","TN"
2013,5,9,4,"UA",1327,0,1545,"IL","CA"
2013,5,5,7,"EV",1555,0,1935,"TX","NC"
2013,7,11,4,"UA",712,1,750,"NY","IL"
2013,10,6,7,"US",1705,0,1928,"FL","PA"
2013,9,4,3,"AS",1940,0,2209,"IL","WA"
2013,8,28,3,"WN",820,0,930,"AZ","CA"
2013,9,1,7,"DL",1217,0,1354,"GA","VA"
2013,8,7,3,"US",1655,0,1807,"AZ","CA"
2013,5,20,1,"DL",1345,0,1501,"GA","CO"
2013,10,28,1,"FL",950,1,1210,"LA","GA"
2013,9,3,2,"AA",1345,0,1700,"NY","FL"
2013,5,22,3,"OO",710,0,1011,"CA","UT"
2013,9,8,7,"OO",1532,0,1720,"TX","CA"
2013,10,23,3,"DL",1455,0,1623,"GA","FL"
2013,4,14,7,"DL",1700,1,2050,"NY","CA"
2013,6,4,2,"DL",715,0,948,"LA","GA"
2013,6,24,1,"US",1645,1,2028,"PR","NC"
2013,10,14,1,"AA",625,0,920,"MO","DC"
2013,10,4,5,"EV",715,0,1055,"TX","NC"
2013,5,9,4,"DL",811,0,938,"GA","NV"
2013,7,25,4,"B6",2338,0,717,"AZ","NY"
2013,6,7,5,"US",1750,1,2036,"PA","TX"
2013,8,2,5,"YV",1944,1,2304,"IL","FL"
2013,7,19,5,"WN",1835,0,1955,"MN","MO"
2013,7,11,4,"VX",1030,1,1350,"NY","CA"
2013,7,27,6,"US",1758,0,2034,"PA","CA"
2013,9,5,4,"OO",754,0,842,"CA","CA"
2013,5,18,6,"DL",1145,0,1339,"GA","FL"
2013,7,12,5,"DL",1325,1,1633,"FL","NY"
2013,9,29,7,"DL",1400,0,1637,"FL","MI"
2013,8,27,2,"WN",1505,1,1620,"CA","CA"
2013,9,3,2,"EV",1036,0,1131,"TX","TX"
2013,6,12,3,"US",1845,0,2307,"AZ","TX"
2013,10,28,1,"AS",2120,0,2359,"WA","AZ"
2013,5,13,1,"VX",720,1,845,"TX","CA"
2013,6,2,7,"WN",1735,0,1915,"FL","IL"
2013,8,11,7,"DL",1716,0,2341,"UT","NY"
2013,5,25,6,"EV",1029,0,1206,"NJ","NC"
2013,8,23,5,"AA",700,0,805,"TX","TX"
2013,9,3,2,"OO",1031,0,1349,"CA","NM"
2013,6,25,2,"AS",1555,0,1823,"WA","AK"
2013,8,13,2,"EV",742,0,929,"OH","MA"
2013,5,4,6,"US",800,0,920,"PA","IL"
2013,4,10,3,"EV",600,0,748,"FL","TX"
2013,10,25,5,"MQ",755,0,930,"TN","IL"
2013,10,13,7,"EV",800,0,850,"DC","TN"
2013,10,30,3,"EV",1430,1,1634,"NJ","MN"
2013,6,20,4,"DL",1500,0,2312,"WA","NY"
2013,4,29,1,"EV",805,1,1014,"NJ","NE"
2013,7,24,3,"US",1815,0,1945,"NC","CO"
2013,9,12,4,"MQ",1945,0,40,"CA","TX"
2013,6,19,3,"DL",1045,1,1358,"TX","GA"
2013,7,14,7,"B6",1015,0,1306,"FL","PR"
2013,6,13,4,"EV",1910,1,2215,"TX","GA"
2013,5,3,5,"MQ",830,0,1045,"IL","OH"
2013,9,30,1,"US",1115,1,1831,"NV","NC"
2013,4,6,6,"US",1845,0,2303,"AZ","TX"
2013,9,9,1,"VX",900,0,1125,"DC","CA"
2013,7,20,6,"UA",1255,1,1605,"NJ","CA"
2013,8,11,7,"DL",1045,1,1301,"GA","NY"
2013,8,29,4,"UA",1645,0,1932,"DC","CA"
2013,5,17,5,"WN",1315,0,1425,"CT","MD"
2013,8,16,5,"UA",703,1,940,"NJ","FL"
2013,4,1,1,"OO",1324,0,1617,"IL","GA"
2013,5,5,7,"WN",1115,0,1235,"CA","CA"
2013,6,18,2,"DL",705,0,941,"MO","GA"
2013,4,3,3,"OO",1950,0,2140,"TN","WI"
2013,10,31,4,"DL",1925,0,2058,"GA","VA"
2013,5,10,5,"DL",1200,0,1940,"CA","GA"
2013,6,25,2,"US",1430,0,1600,"MA","PA"
2013,7,28,7,"AA",2045,1,2150,"DC","IL"
2013,6,5,3,"9E",1600,0,1728,"OH","DC"
2013,9,6,5,"UA",1944,0,2051,"TX","CO"
2013,5,12,7,"WN",1200,0,1315,"CA","CA"
2013,7,19,5,"FL",1650,0,1905,"MD","FL"
2013,7,21,7,"YV",1210,0,1623,"AZ","TX"
2013,5,19,7,"AA",2340,0,520,"WA","TX"
2013,4,21,7,"WN",1725,0,2105,"MO","FL"
2013,8,2,5,"US",1340,0,1612,"AZ","UT"
2013,5,27,1,"WN",1910,1,2045,"IN","MD"
2013,5,31,5,"US",745,0,954,"PA","FL"
2013,7,9,2,"B6",600,0,845,"FL","NY"
2013,9,27,5,"US",1200,0,1438,"PA","FL"
2013,7,12,5,"US",745,0,905,"MI","AZ"
2013,9,17,2,"DL",620,0,727,"NV","CA"
2013,9,27,5,"WN",2020,1,2135,"CA","CA"
2013,9,26,4,"WN",710,0,820,"MD","MO"
2013,7,29,1,"AA",1250,0,1535,"DC","FL"
2013,5,12,7,"UA",1200,0,1338,"NY","IL"
2013,8,10,6,"US",755,0,943,"NC","CA"
2013,10,10,4,"AA",855,0,1130,"TX","IL"
2013,4,16,2,"AS",645,0,910,"OR","CA"
2013,6,15,6,"WN",1815,0,1930,"MO","CO"
2013,9,22,7,"UA",1119,0,1253,"CO","CA"
2013,9,26,4,"DL",841,0,1138,"MI","FL"
2013,7,12,5,"MQ",930,0,1235,"TX","KY"
2013,6,4,2,"MQ",920,0,1215,"FL","OH"
2013,10,17,4,"HA",1846,0,1923,"HI","HI"
2013,7,9,2,"AA",1015,0,1410,"TX","DC"
2013,10,29,2,"WN",1135,1,1250,"CA","CA"
2013,5,22,3,"FL",855,0,1000,"GA","WI"
2013,7,12,5,"US",600,0,846,"MO","NC"
2013,4,23,2,"9E",1340,0,1518,"DC","OH"
2013,6,29,6,"AS",1250,0,1707,"AK","WA"
2013,5,24,5,"MQ",2005,0,2130,"IL","TN"
2013,8,31,6,"AA",1200,0,1305,"FL","FL"
2013,7,16,2,"AA",1235,0,1405,"TX","CA"
2013,5,21,2,"DL",1430,0,1633,"TN","MN"
2013,6,21,5,"9E",935,0,1105,"OH","NC"
2013,8,2,5,"UA",2335,0,700,"CA","OH"
2013,4,29,1,"UA",1323,1,1746,"TX","PA"
2013,6,16,7,"WN",1335,1,1655,"TX","GA"
2013,7,16,2,"UA",1125,0,1414,"NY","CA"
2013,5,11,6,"DL",1501,1,1654,"GA","MI"
2013,5,9,4,"AA",1605,0,1705,"TX","TX"
2013,8,25,7,"OO",1943,0,2215,"OR","CA"
2013,5,14,2,"EV",655,0,1112,"OK","NJ"
2013,8,19,1,"WN",735,0,800,"NC","TN"
2013,9,11,3,"WN",2035,1,2320,"IL","MD"
2013,8,24,6,"WN",1825,0,2030,"AZ","NM"
2013,4,7,7,"9E",1742,0,1850,"MI","NY"
2013,5,6,1,"UA",800,0,1602,"CA","DC"
2013,4,11,4,"F9",1335,1,1820,"CO","MI"
2013,10,8,2,"OO",1639,0,1947,"NM","TX"
2013,5,26,7,"US",915,1,1110,"CA","AZ"
2013,4,17,3,"WN",1140,1,1310,"CA","CA"
2013,7,27,6,"AS",645,0,1232,"WA","TX"
2013,4,23,2,"AA",915,0,1105,"NY","IL"
2013,5,10,5,"UA",600,0,1447,"CA","MA"
2013,5,1,3,"DL",645,0,1508,"WA","NY"
2013,9,8,7,"WN",1700,0,1820,"AZ","CA"
2013,9,30,1,"YV",1145,0,1520,"TX","NC"
2013,7,26,5,"US",1750,0,1927,"NC","PA"
2013,4,2,2,"AS",1250,0,2059,"CA","DC"
2013,5,20,1,"WN",850,0,1010,"NE","IL"
2013,7,15,1,"WN",825,0,955,"CO","UT"
2013,4,21,7,"EV",940,1,1102,"GA","TX"
2013,10,5,6,"YV",805,0,904,"AZ","AZ"
2013,6,15,6,"MQ",1645,0,1940,"IL","VA"
2013,10,13,7,"EV",620,0,1037,"OK","NJ"
2013,9,8,7,"MQ",540,0,745,"NC","FL"
2013,10,6,7,"UA",1721,1,1854,"DC","MA"
2013,9,16,1,"DL",2145,1,2332,"GA","DC"
2013,7,11,4,"UA",745,0,1614,"CA","NJ"
2013,8,31,6,"MQ",605,0,720,"FL","FL"
2013,9,20,5,"UA",1935,1,2242,"NJ","WA"
2013,4,17,3,"WN",1500,1,1705,"FL","CO"
2013,4,27,6,"WN",1735,0,1900,"NE","IL"
2013,10,13,7,"F9",1443,1,1811,"WA","CO"
2013,5,29,3,"WN",1055,0,1230,"TX","MO"
2013,8,5,1,"US",1610,0,1800,"CA","AZ"
2013,4,23,2,"UA",628,0,1459,"HI","CA"
2013,6,23,7,"DL",2115,1,2349,"NY","NV"
2013,10,10,4,"WN",1310,0,1415,"IL","MO"
2013,8,14,3,"WN",1915,1,2110,"TX","MO"
2013,6,6,4,"DL",2100,0,713,"HI","UT"
2013,9,6,5,"UA",530,0,808,"NJ","TX"
2013,6,3,1,"WN",1525,1,1640,"CA","CA"
2013,6,28,5,"WN",1840,0,2335,"NV","TX"
2013,6,11,2,"WN",1005,0,1650,"AZ","GA"
2013,4,12,5,"UA",2306,0,723,"CA","DC"
2013,9,12,4,"OO",610,0,730,"TX","CA"
2013,5,30,4,"AA",2235,0,2330,"TX","CO"
2013,4,4,4,"US",1813,0,2026,"PA","CO"
2013,8,9,5,"UA",1953,1,2130,"MA","NJ"
2013,4,26,5,"OO",1518,0,1644,"UT","CO"
2013,9,22,7,"AA",1750,0,2055,"TX","IN"
2013,5,30,4,"WN",740,0,905,"NV","CA"
2013,5,27,1,"US",730,0,906,"MO","AZ"
2013,5,27,1,"WN",1320,0,1345,"PA","IL"
2013,4,9,2,"US",1855,0,2056,"NY","NC"
2013,8,26,1,"AA",1520,0,1710,"NY","IL"
2013,4,22,1,"US",1645,0,1808,"NC","DC"
2013,7,18,4,"WN",600,0,725,"NE","IL"
2013,6,7,5,"WN",1620,0,1905,"NM","TX"
2013,6,19,3,"UA",725,1,835,"PA","IL"
2013,7,13,6,"AS",705,0,1120,"AK","WA"
2013,4,7,7,"AA",825,0,1135,"FL","CA"
2013,7,24,3,"WN",2120,0,2230,"CA","CA"
2013,6,24,1,"AA",1310,1,1625,"IL","NY"
2013,9,7,6,"WN",1610,0,1730,"CA","NV"
2013,6,13,4,"US",1609,1,1721,"VA","NC"
2013,8,24,6,"UA",820,0,1423,"CA","TX"
2013,7,24,3,"DL",1347,0,1417,"GA","LA"
2013,10,14,1,"WN",1650,0,1830,"MO","TX"
2013,10,23,3,"9E",1955,0,2153,"OH","CT"
2013,5,22,3,"WN",1615,1,1825,"IL","OH"
2013,5,19,7,"DL",655,0,1022,"MA","UT"
2013,7,28,7,"WN",2050,1,2205,"CA","CA"
2013,5,22,3,"WN",1835,1,1955,"CA","CA"
2013,6,30,7,"9E",915,0,1125,"MN","OK"
2013,8,5,1,"AA",910,0,1115,"IL","CA"
2013,10,10,4,"US",700,1,821,"RI","PA"
2013,8,19,1,"DL",1234,0,2050,"HI","CA"
2013,6,25,2,"DL",1056,0,1428,"LA","MI"
2013,4,20,6,"UA",1309,0,1834,"AZ","IL"
2013,5,24,5,"OO",1312,0,1403,"CA","CA"
2013,5,11,6,"AA",2020,0,2350,"TX","NC"
2013,6,9,7,"UA",1906,0,2050,"CO","OR"
2013,9,17,2,"WN",1945,0,2055,"CA","CA"
2013,8,4,7,"UA",1527,1,1701,"NJ","OH"
2013,4,8,1,"MQ",830,0,1015,"MI","NY"
2013,7,30,2,"US",1710,0,1914,"CT","NC"
2013,5,28,2,"B6",2018,0,2300,"FL","NY"
2013,5,27,1,"DL",1326,0,1645,"TX","GA"
2013,8,5,1,"UA",1745,1,145,"CA","DC"
2013,6,14,5,"US",740,0,906,"AZ","CA"
2013,8,30,5,"AA",900,0,1010,"MO","IL"
2013,9,17,2,"WN",615,0,740,"CA","CA"
2013,10,8,2,"AA",1430,0,1630,"FL","IL"
2013,5,1,3,"B6",1413,1,1823,"PR","MA"
2013,7,24,3,"WN",1235,1,1340,"MO","AZ"
2013,9,15,7,"B6",1855,0,2018,"MD","MA"
2013,4,26,5,"9E",1834,0,2049,"WI","MI"
2013,5,22,3,"EV",950,0,1129,"MI","NJ"
2013,4,17,3,"DL",2030,0,2253,"GA","NY"
2013,4,2,2,"B6",1700,0,2124,"LA","MA"
2013,10,5,6,"DL",1331,0,1520,"MI","NY"
2013,4,21,7,"YV",1338,0,1706,"NE","NC"
2013,4,6,6,"EV",1012,0,1306,"MO","MI"
2013,8,1,4,"WN",1840,1,1940,"PA","MD"
2013,8,25,7,"UA",1742,0,2324,"CO","NY"
2013,10,30,3,"UA",1118,1,1720,"CA","IL"
2013,4,30,2,"US",1630,0,1917,"FL","PA"
2013,6,25,2,"OO",600,0,726,"UT","CO"
2013,6,21,5,"DL",805,0,915,"PA","MI"
2013,4,16,2,"DL",729,0,854,"KY","GA"
2013,8,15,4,"DL",2200,1,2330,"GA","NE"
2013,4,26,5,"B6",1640,0,2020,"MA","CA"
2013,10,27,7,"US",825,0,1029,"NY","NC"
2013,9,8,7,"WN",1500,0,1625,"MN","MO"
2013,4,22,1,"AS",1105,0,1332,"CA","WA"
2013,10,10,4,"DL",1555,0,1939,"NY","CA"
2013,4,12,5,"UA",1503,0,1702,"LA","CO"
2013,7,11,4,"WN",1135,0,1325,"CA","AZ"
2013,10,18,5,"AA",815,0,925,"TX","TX"
2013,6,9,7,"F9",640,0,720,"IN","CO"
2013,7,15,1,"VX",1655,1,2255,"CA","IL"
2013,8,22,4,"WN",1300,1,1415,"CA","CA"
2013,4,7,7,"UA",2206,0,2337,"CO","CA"
2013,8,6,2,"WN",915,0,1040,"TN","LA"
2013,6,16,7,"WN",2140,1,2255,"CA","CA"
2013,4,30,2,"UA",730,0,1143,"TX","MD"
2013,7,9,2,"AA",1625,0,1735,"FL","FL"
2013,9,25,3,"WN",1455,0,1625,"WI","MO"
2013,6,1,6,"WN",930,0,1045,"CA","CA"
2013,7,5,5,"DL",1737,0,1758,"GA","TN"
2013,7,14,7,"OO",1320,0,1406,"WI","IL"
2013,7,29,1,"DL",1753,0,1900,"FL","TN"
2013,7,21,7,"WN",1320,0,1435,"CA","CA"
2013,8,18,7,"WN",1120,1,1330,"FL","WI"
2013,4,13,6,"DL",1215,0,1333,"GA","CO"
2013,5,25,6,"AA",1730,1,1935,"TX","OR"
2013,9,23,1,"HA",845,1,1140,"WA","HI"
2013,6,1,6,"DL",1412,0,2059,"AZ","MI"
2013,5,1,3,"AS",1855,0,2125,"WA","CA"
2013,4,10,3,"DL",1005,0,1206,"MI","GA"
2013,5,9,4,"WN",1830,1,1925,"CA","NV"
2013,8,23,5,"MQ",1055,1,1235,"NY","NC"
2013,10,29,2,"F9",1010,0,1141,"WI","CO"
2013,4,18,4,"DL",715,0,1348,"AZ","GA"
2013,6,7,5,"UA",1045,0,1918,"CA","NJ"
2013,4,9,2,"FL",630,0,925,"WI","GA"
2013,8,6,2,"FL",1310,0,1455,"GA","FL"
2013,5,20,1,"WN",1145,0,1330,"CO","CA"
2013,6,29,6,"US",1045,0,1201,"GA","NC"
2013,10,27,7,"DL",830,0,935,"GA","IL"
2013,7,11,4,"US",1426,1,1622,"NC","RI"
2013,5,3,5,"WN",1910,0,2045,"CO","CA"
2013,8,15,4,"FL",700,0,929,"MO","GA"
2013,5,12,7,"US",820,0,1015,"PA","NC"
2013,9,4,3,"WN",810,0,1000,"FL","NV"
2013,7,14,7,"B6",720,0,1007,"FL","NY"
2013,7,22,1,"WN",1510,0,1630,"PA","MO"
2013,4,13,6,"US",830,0,1026,"FL","NC"
2013,4,30,2,"WN",820,0,1015,"MD","GA"
2013,7,23,2,"DL",1410,0,1619,"OH","FL"
2013,10,17,4,"AA",750,0,1340,"WA","TX"
2013,7,5,5,"DL",1200,0,1334,"OH","GA"
2013,8,13,2,"B6",1600,1,1901,"FL","PR"
2013,5,23,4,"WN",800,0,950,"LA","MO"
2013,9,26,4,"AA",1050,0,1230,"FL","TX"
2013,6,21,5,"UA",2216,1,36,"DC","FL"
2013,7,14,7,"VX",1005,0,1150,"OR","CA"
2013,7,6,6,"DL",1625,0,1805,"NY","MA"
2013,8,9,5,"AA",1105,0,1240,"IL","AZ"
2013,5,19,7,"F9",1655,1,1819,"CO","CA"
2013,5,15,3,"FL",1425,0,1544,"NC","GA"
2013,5,4,6,"OO",1724,0,1815,"CA","CA"
2013,5,8,3,"WN",1745,1,1910,"CA","CA"
2013,5,17,5,"FL",2210,0,4,"GA","FL"
2013,9,3,2,"WN",1935,0,2020,"TX","NV"
2013,10,26,6,"WN",1455,0,1710,"IL","PA"
2013,8,11,7,"DL",2125,0,544,"AK","MN"
2013,10,21,1,"MQ",2020,1,2305,"FL","PA"
2013,6,3,1,"US",1220,1,2023,"CA","DC"
2013,10,28,1,"F9",1835,0,2118,"AZ","CO"
2013,6,24,1,"B6",750,0,1041,"NY","FL"
2013,10,11,5,"VX",2025,0,2300,"WA","CA"
2013,10,17,4,"EV",1007,1,1355,"MN","NJ"
2013,10,23,3,"OO",829,0,913,"IL","WI"
2013,8,25,7,"WN",835,0,1020,"NC","FL"
2013,7,1,1,"OO",1458,1,1654,"DC","TX"
2013,10,25,5,"FL",1120,1,1245,"FL","GA"
2013,9,18,3,"US",1415,0,1538,"PA","MA"
2013,7,20,6,"AA",855,0,1205,"NY","FL"
2013,7,6,6,"EV",1354,0,1525,"PA","NJ"
2013,7,22,1,"EV",1955,0,2118,"OH","NC"
2013,7,20,6,"AA",1015,0,1200,"MA","IL"
2013,4,11,4,"DL",1215,0,1451,"FL","NY"
2013,7,3,3,"B6",211,1,559,"PR","NY"
2013,4,8,1,"WN",635,0,725,"TX","TX"
2013,8,15,4,"DL",1029,0,1305,"AZ","UT"
2013,7,19,5,"WN",1635,1,2045,"AZ","TX"
2013,4,12,5,"OO",1227,0,1315,"WA","OR"
2013,5,17,5,"OO",1507,0,1607,"UT","CA"
2013,6,3,1,"VX",1640,0,1840,"CA","WA"
2013,5,6,1,"AA",1525,0,1625,"TX","CA"
2013,6,26,3,"UA",1942,0,112,"CO","MD"
2013,9,7,6,"OO",737,0,951,"FL","IL"
2013,10,23,3,"UA",1859,0,2159,"NY","TX"
2013,8,18,7,"MQ",1015,0,1140,"IL","TN"
2013,6,1,6,"OO",2119,0,2244,"TX","OK"
2013,10,13,7,"WN",1235,0,1345,"CA","CA"
2013,7,19,5,"UA",606,0,751,"TX","CA"
2013,6,22,6,"AS",800,0,1040,"CA","WA"
2013,9,18,3,"WN",825,0,1110,"IL","GA"
2013,7,30,2,"DL",735,0,929,"GA","FL"
2013,9,1,7,"UA",1553,0,6,"CA","NJ"
2013,10,22,2,"DL",920,0,1103,"GA","DC"
2013,8,10,6,"WN",625,0,940,"MO","FL"
2013,6,3,1,"WN",1010,1,1055,"CO","AZ"
2013,5,9,4,"EV",1816,0,2100,"TN","DC"
2013,8,18,7,"MQ",1250,0,1425,"NY","NC"
2013,9,21,6,"WN",1800,0,2000,"IL","OH"
2013,10,15,2,"WN",1045,0,1235,"MD","LA"
2013,9,19,4,"DL",1704,0,2314,"UT","MD"
2013,8,26,1,"F9",1830,0,2111,"AZ","CO"
2013,7,24,3,"AS",620,0,812,"CA","WA"
2013,8,2,5,"YV",2230,1,2354,"NC","OH"
2013,4,15,1,"US",1615,1,1811,"NC","RI"
2013,5,23,4,"AA",1525,0,1740,"TX","WA"
2013,9,8,7,"DL",1540,0,1901,"NY","FL"
2013,7,7,7,"WN",1230,0,1340,"CA","CA"
2013,8,6,2,"B6",2325,1,509,"CO","MA"
2013,6,23,7,"MQ",1715,0,2020,"IL","NJ"
2013,5,14,2,"UA",1120,0,1216,"CO","AZ"
2013,9,9,1,"DL",600,0,1416,"AK","MN"
2013,7,1,1,"DL",645,0,1225,"CA","MN"
2013,9,15,7,"9E",645,0,854,"CT","OH"
2013,4,11,4,"EV",1418,1,1521,"VA","IL"
2013,7,18,4,"WN",1655,0,1750,"VA","MD"
2013,7,13,6,"MQ",1915,1,2015,"OK","TX"
2013,4,25,4,"YV",605,0,625,"TX","AZ"
2013,8,16,5,"WN",800,0,1025,"TN","FL"
2013,8,20,2,"US",1611,0,1729,"NC","MO"
2013,7,8,1,"US",1554,0,1848,"PA","WA"
2013,4,7,7,"US",2100,0,2150,"IN","AZ"
2013,10,2,3,"AA",1730,1,1955,"TX","IL"
2013,5,5,7,"F9",700,0,949,"CO","MN"
2013,8,31,6,"DL",1235,0,1429,"GA","FL"
2013,6,15,6,"FL",800,0,935,"NC","FL"
2013,8,6,2,"US",1600,0,1721,"PA","IL"
2013,6,15,6,"B6",1330,0,1612,"FL","NY"
2013,8,8,4,"US",2000,0,2126,"DC","NC"
2013,8,30,5,"AA",845,0,1350,"CA","TX"
2013,8,31,6,"MQ",1015,1,1030,"OH","IL"
2013,8,14,3,"WN",2000,1,2055,"TX","TX"
2013,9,16,1,"B6",955,0,1203,"NC","MA"
2013,8,27,2,"MQ",1825,0,1925,"GA","IL"
2013,10,12,6,"WN",845,1,1135,"NM","TX"
2013,8,31,6,"AA",1450,0,1640,"MO","TX"
2013,7,14,7,"B6",855,0,1026,"VA","MA"
2013,4,4,4,"AA",1730,0,1835,"CA","NV"
2013,7,26,5,"UA",730,0,1134,"TX","DC"
2013,9,29,7,"OO",1835,0,2115,"CA","UT"
2013,7,14,7,"UA",1425,0,1553,"CA","CA"
2013,8,25,7,"DL",1210,0,1530,"TX","GA"
2013,9,11,3,"US",1225,0,1414,"CA","AZ"
2013,5,20,1,"UA",1552,1,1900,"NJ","FL"
2013,4,3,3,"YV",1115,0,1330,"TN","NC"
2013,4,13,6,"DL",1459,0,1758,"WI","GA"
2013,10,29,2,"US",1700,0,1826,"AZ","CA"
2013,4,9,2,"US",1751,0,1906,"NC","GA"
2013,6,8,6,"WN",1455,1,1620,"FL","FL"
2013,10,10,4,"DL",840,0,1029,"MI","NY"
2013,7,19,5,"EV",1506,1,1638,"IN","TX"
2013,8,15,4,"B6",900,0,1206,"NJ","FL"
2013,8,15,4,"WN",720,0,830,"CA","CA"
2013,8,6,2,"UA",710,0,1209,"TX","MA"
2013,5,16,4,"UA",1710,0,1950,"IL","TX"
2013,9,20,5,"OO",1156,0,1402,"MA","OH"
2013,6,11,2,"DL",1946,0,2140,"GA","FL"
