cons_12m,cons_gas_12m,cons_last_month,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,length_contract,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,price_peak_fix_diff,price_peak_var_diff,price_off_peak_var_diff,price_off_peak_fix_diff,churn,price_off_peak_sensitivity,price_peak_var_sensitivity,price_mid_peak_var_sensitivity,price_off_peak_fix_sensitivity
1981,0,0,0,0.0,12.36,12.36,1,30.58,4,10.392,5.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5425841261684686e-05,0.0,0.0,-0.0006555988906605357
100768,0,16054,0,130.53,65.88,65.88,1,178.93,6,33.0,6.0,-0.006756000000000012,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,2.969510923366411e-05,1.3831630532528306e-05,-6.576274644641307e-06,-0.00037179883171744763
830,0,0,0,0.0,30.22,30.22,1,7.03,4,13.2,4.0,-0.004572999999999994,0.0,0.0,0.0,0.004572999999999994,0.0,0,1.8332299310063378e-05,0.0,0.0,0.0
16060,0,2123,0,206.66,10.64,10.64,1,164.67,4,21.25,5.0,-0.007016000000000008,0.16291560000000516,0.09775199999999984,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,3.0262512185353418e-05,1.0275683702231544e-05,-6.892685765240178e-06,-0.0003754983866214497
2977,0,529,0,75.88,12.82,12.82,1,36.85,5,13.2,6.0,-0.007829000000000003,0.17777879999999868,0.0,0.0,0.008499000000000007,0.1777799999999985,0,3.215011221860337e-05,0.0,0.0,-0.0005528245913655869
12791,23187,447,1,64.16,13.4,13.4,2,68.75,3,13.856,4.0,-0.007829000000000003,0.17777879999999868,0.0,0.0,0.007925000000000015,0.17777879999999868,0,3.1086294972455356e-05,0.0,0.0,-0.0007153819664326523
13844,0,1092,0,110.4,25.0,25.0,1,173.43,4,20.0,4.0,-0.010108000000000103,0.16291560000000516,0.09775199999999984,0.0052110000000001044,0.010108000000000103,0.16291560000000516,0,4.0896384822906616e-05,2.105468484330999e-05,-2.860833818228493e-06,-0.0006746544120425504
2656,0,203,0,29.8,7.8,7.8,1,36.69,6,10.39,7.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.1777799999999985,0,1.5594093598627292e-05,0.0,0.0,-0.00040974723231895505
182,0,0,0,0.0,26.02,26.02,1,2.93,4,13.2,5.0,-0.004461999999999994,0.0,0.0,0.0,0.004461999999999994,0.0,0,1.7988808366898133e-05,0.0,0.0,0.0
133186,0,32674,0,76.39,39.96,39.96,1,138.4,6,20.0,6.0,-0.008883000000000002,0.0,24.43733004,0.02063899999999999,0.027277999999999997,3.5380449600000006,1,6.179045348406646e-05,-1.0978995851312208e-05,-0.00010958604181937713,0.00491948426778306
67047,31401,9436,1,184.7,45.2,45.2,2,101.13,5,22.14,5.0,-0.010689000000000004,0.16291560000000516,0.09774935999999812,0.0057920000000000055,0.010689000000000004,0.16291560000000516,0,4.151241205764335e-05,2.20947245921213e-05,-9.925565438181348e-07,-0.0005983252722340383
5058,0,0,0,0.0,33.12,33.12,1,86.1,7,13.2,7.0,0.0004180000000000017,1.6777787999999987,0.0,0.0,0.004880000000000023,1.6777799999999985,0,1.181187325721114e-05,0.0,0.0,-0.0021236714511338978
946896,0,186086,0,1396.88,14.26,14.26,2,445.51,7,18.05,7.0,-0.008501999999999996,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008501999999999996,0.16291560000000516,1,3.4273722710475987e-05,1.45420498598212e-05,-9.166264896358383e-06,-0.0006555724433428505
7955,0,0,0,0.0,33.12,33.12,1,123.67,4,13.2,4.0,-0.009187,-1.1999999998124622e-06,0.0,0.085483,0.009187,1.1999999998124622e-06,0,1.9459994256825665e-05,6.944270427942054e-05,0.0,2.7385873298272033e-09
27213,0,0,0,0.0,39.6,39.6,1,331.02,12,26.4,12.0,-0.007801000000000002,0.16291560000000516,0.09775199999999984,0.004168999999999909,0.008161000000000002,0.16291560000000516,1,3.141073142347599e-05,1.1569031443879388e-05,-1.2346487217658737e-05,-0.0006746544120425504
412015,0,23194,0,172.76,33.12,33.12,1,60.9,6,13.2,7.0,-0.005350000000000021,-1.1999999998124622e-06,0.0,0.0009339999999998932,0.005350000000000021,1.1999999998124622e-06,0,1.956647346426772e-05,1.8605957787665817e-06,0.0,4.828800507062867e-09
3031,1251,274,1,0.0,14.64,14.64,2,13.56,7,10.392,7.0,-0.0024109999999999965,0.17777879999999868,0.0,0.002815000000000012,0.0024109999999999965,0.1777799999999985,0,9.720084485116851e-06,-1.1348833606637949e-05,0.0,-0.0007167265311982776
6828,0,661,0,59.86,46.32,46.32,1,217.58,4,13.2,4.0,-0.003034000000000009,-1.1999999998124622e-06,0.0,0.0,0.004461999999999994,1.1999999998124622e-06,1,1.6192086510341486e-05,0.0,0.0,4.828800507062867e-09
41271,248075,5288,1,0.0,26.04,26.04,2,28.74,6,10.392,7.0,-0.003987000000000102,-1.1999999998124622e-06,0.0,0.0,0.005031000000000091,1.1999999998124622e-06,0,1.8444616151922366e-05,0.0,0.0,3.713415601206092e-09
2739,0,248,0,24.51,31.26,31.26,1,34.33,5,17.25,5.0,-0.009528000000000009,0.16291560000000516,0.09774935999999812,0.004630999999999996,0.009528000000000009,0.16291560000000516,0,3.840234714466002e-05,1.866665029358199e-05,-5.041664462597594e-06,-0.0006555724433428505
46387,0,0,0,0.0,14.08,14.08,3,485.1,11,83.7,12.0,-0.011650000000000008,0.16291560000000516,0.09775199999999984,0.005967,0.011650000000000008,0.16291560000000516,0,4.168898444053174e-05,2.1725173995511246e-05,4.5907686029728415e-06,-0.0003754983866214497
124,0,36,0,5.31,32.88,32.88,1,1.81,6,13.15,7.0,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.005149999999999988,1.1999999998124622e-06,0,1.8854455872017865e-05,0.0,0.0,4.828800507062867e-09
39045,0,0,0,0.0,13.1,13.1,1,450.1,7,10.392,7.0,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0037780000000000036,0.1777799999999985,0,1.5231223220560582e-05,0.0,0.0,-0.0007167265311982776
68590,1107820,8349,1,369.82,18.08,18.08,2,371.98,5,19.7,5.0,-0.007793999999999995,0.16291560000000516,0.09775199999999984,0.004168999999999992,0.008161000000000002,0.16291560000000516,0,3.138174350681244e-05,1.1544184658167768e-05,-1.2375475134322285e-05,-0.0006746544120425504
81500,82270,11597,1,0.0,33.84,33.84,2,424.64,4,15.0,5.0,-0.0022240000000000038,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5156025421103131e-05,0.0,0.0,-0.00022502294247001722
10248,0,0,0,0.0,24.84,24.84,1,131.02,7,11.0,7.0,-0.0041110000000000035,-1.1999999998124622e-06,0.0,0.0,0.004461999999999994,1.1999999998124622e-06,0,1.7187771572798508e-05,0.0,0.0,4.4071306036292074e-09
7724,0,0,0,0.0,30.22,30.22,1,115.16,6,13.2,6.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.005149999999999988,0.1777799999999985,0,1.8242728461207106e-05,0.0,0.0,-0.0005528245913655869
9136,0,0,0,0.0,195.38,195.38,2,0.0,3,13.15,4.0,-0.0044620000000000215,-1.2000000069178896e-06,0.0,0.0,0.0044620000000000215,1.2000000069178896e-06,0,1.7988808366898245e-05,0.0,0.0,4.407130629724663e-09
1532234,0,131412,0,0.0,11.12,11.12,1,206.98,5,12.88,6.0,-0.0015469999999999928,0.17777879999999868,0.0,0.0044299999999999895,0.022152000000000005,0.1777799999999985,0,-3.728691689777835e-06,-1.0005701611867217e-05,0.0,-0.0005528257067504927
11605,2750,53,1,5.63,5.46,5.46,3,145.37,6,17.25,7.0,-0.009328000000000017,0.16291560000000516,0.09775199999999984,0.004738999999999993,0.009328000000000017,0.16291560000000516,1,3.590649961082444e-05,1.771889806621273e-05,8.596171720912076e-07,-0.00020622327950369418
9551,0,904,0,88.63,31.2,31.2,1,107.19,6,27.71,7.0,-0.007801000000000002,0.16291560000000516,0.09775199999999984,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,3.1573958482895175e-05,1.2142593194338456e-05,-1.0970845833553729e-05,-0.0006007887267533898
794891,0,97614,0,26.63,28.05,28.05,1,119.24,4,26.4,5.0,-0.009328000000000017,0.4962492000000083,0.4310855999999994,0.004168999999999992,0.009328000000000017,0.4962492000000083,0,3.4378686777852566e-05,1.6146832563798333e-05,-7.59466791605897e-07,-0.0006281449924810042
15024,133250,1147,1,167.3,9.2,9.2,2,152.52,6,13.856,7.0,-0.003037999999999985,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.4706735383243491e-05,0.0,0.0,-0.00040974723231895505
8585,0,2143,0,200.52,13.26,13.26,1,97.64,4,10.392,5.0,-0.001492000000000021,1.1777784000000011,0.0,0.0020550000000000013,0.004628000000000021,1.177779600000001,0,1.4688606600116462e-05,4.346147161280617e-07,0.0,-0.0014907882491630852
4048,11263,0,1,0.0,26.04,26.04,3,65.22,6,10.392,6.0,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.005149999999999988,1.1999999998124622e-06,0,1.9558931769577762e-05,0.0,0.0,3.713415601206092e-09
121885,0,0,0,0.0,2.8,2.8,1,177.34,6,10.392,7.0,-0.005610000000000004,-1.1999999998124622e-06,0.0,0.0,0.005610000000000004,1.1999999998124622e-06,0,2.063474922731635e-05,0.0,0.0,4.4071306036292074e-09
3120,0,0,0,0.0,25.68,25.68,1,137.23,6,11.4,7.0,-0.0067769999999999775,-1.1999999998124622e-06,0.0,0.0,0.0067769999999999775,1.1999999998124622e-06,0,2.5170999236762376e-05,0.0,0.0,3.713415601206092e-09
2292,0,0,0,0.0,23.76,23.76,1,35.13,4,10.392,4.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8251841972024675e-05,0.0,0.0,-0.0005501388079890537
2971,0,0,0,0.0,20.34,20.34,1,46.61,4,11.0,4.0,-0.0020439999999999903,0.0,0.0,0.0,0.004461999999999994,0.0,0,1.4680943996493577e-05,0.0,0.0,0.0
297073,168005,16963,1,0.0,27.32,27.32,2,11.73,6,13.2,6.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8300980118037326e-05,0.0,0.0,-0.0006529119918990968
20282,0,1809,0,33.35,51.96,51.96,1,44.89,6,20.785,6.0,-0.006694999999999993,3.600000006542814e-06,2.640000001719045e-06,0.004168999999999992,0.008161000000000015,3.600000006542814e-06,0,3.105700478345969e-05,1.4979385026939996e-05,-3.877764847239119e-06,-1.3221391836983079e-08
9277,0,0,0,0.0,34.8,34.8,1,135.14,9,13.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1301159,0,198491,0,315.56,30.58,30.58,1,103.51,8,15.001,8.0,-0.050276169999999995,40.728885,24.43733004,0.102338,0.050276169999999995,40.728885,0,0.00016322747969107766,-0.0002998787094482775,-0.00022335776575405612,-0.12603606416863772
0,0,0,0,0.0,0.12,0.12,1,0.0,10,95.0,10.0,-0.005360000000000004,0.23669388000000424,0.14596272,0.0031149999999998956,0.005794999999999995,0.23669388000000424,0,2.2370136249253766e-05,1.1348758038554662e-05,-4.6122374953714754e-06,-0.0005401723840974623
2822,0,505,0,74.07,31.64,31.64,1,42.34,6,13.86,6.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,1,1.3807871927212416e-05,0.0,0.0,-0.0007153823881025556
8348,0,2340,0,221.15,19.11,19.11,1,85.97,4,10.35,4.0,-0.0018390000000000906,0.17777879999999868,0.0,0.004139000000000004,0.004628000000000104,0.17777879999999868,0,7.435109687072933e-06,-1.3619575156237012e-05,0.0,-0.0007153819664326523
13829,0,0,0,0.0,16.66,16.66,1,177.62,6,13.2,6.0,-0.0037780000000000036,0.17777879999999868,0.0,0.085483,0.0037780000000000036,0.1777799999999985,0,1.4892202129508602e-05,-2.9392028322917537e-05,0.0,-0.0006555995843755382
21472,0,1853,0,264.02,13.98,13.98,1,259.46,3,13.15,4.0,-0.005519000000000024,0.17777879999999868,0.0,0.0,0.006203000000000014,0.1777799999999985,1,2.2676115195985916e-05,0.0,0.0,-0.0006555984689906324
8490,0,1365,0,202.5,23.76,23.76,1,136.94,3,10.392,3.0,-0.004572999999999994,0.0,0.0,0.0,0.004572999999999994,0.0,0,1.8332299310063378e-05,0.0,0.0,0.0
4554,0,0,0,0.0,27.69,27.69,1,66.94,4,15.0,4.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5192128072787149e-05,0.0,0.0,-0.0007153823881025556
7512,0,0,0,0.0,22.11,22.11,1,86.12,5,12.0,5.0,-0.0029840000000000144,0.17777879999999868,0.0,0.0029939999999999967,0.004627999999999993,0.1777799999999985,0,1.2042590171615175e-05,-9.012094671694437e-06,0.0,-0.0007153823881025556
19325,0,0,0,0.0,23.4,23.4,1,264.04,4,10.392,5.0,-0.005140999999999896,-1.1999999998124622e-06,0.0,0.0,0.005609000000000003,1.1999999998124622e-06,0,2.0043602783928042e-05,0.0,0.0,4.4071306036292074e-09
4864,0,943,0,138.71,30.22,30.22,1,72.94,7,13.2,7.0,-0.0034180000000000044,-1.1999999998124622e-06,0.0,0.0,0.004461999999999994,1.1999999998124622e-06,0,1.4758136793343973e-05,0.0,0.0,4.828800507062867e-09
14120,0,428,0,0.0,21.46,21.46,1,68.38,7,13.8,8.0,-0.004461999999999994,-1.1999999998124622e-06,0.0,0.0,0.004461999999999994,1.1999999998124622e-06,0,1.7988808366898133e-05,0.0,0.0,3.713415601206092e-09
14465,0,2573,0,369.32,14.64,14.64,1,157.77,6,13.8,7.0,-0.0031960000000000044,0.17777879999999868,0.0,0.0,0.0044440000000000035,0.1777799999999985,0,1.332268327149347e-05,0.0,0.0,-0.0006555988906605357
50362,0,12680,0,1234.9,10.95,10.95,1,480.74,12,22.91,12.0,-0.006644999999999998,0.16291560000000516,0.09775199999999984,0.0017479999999999996,0.006644999999999998,0.16291560000000516,1,2.6789697803235822e-05,7.047162040640513e-06,-1.667048915220168e-05,-0.0006568035380976699
3439,0,0,0,0.0,15.92,15.92,1,25.18,4,11.3,4.0,-0.001921999999999896,0.17777879999999868,0.0,0.0,0.004461999999999994,0.17777879999999868,0,7.228744587435712e-06,0.0,0.0,-0.0007153819664326523
4178,0,896,0,132.33,33.12,33.12,1,58.0,3,13.2,4.0,0.0004180000000000017,1.6777787999999987,0.0,0.0,0.004880000000000023,1.6777799999999985,0,1.181187325721114e-05,0.0,0.0,-0.0021236710294639948
11841,12868,0,1,0.0,14.56,14.56,4,153.89,12,13.2,13.0,-0.0038749999999999896,-1.1999999998124622e-06,0.0,0.0,0.0038749999999999896,0.1777799999999985,0,1.5603290234336757e-05,0.0,0.0,-0.00016389711103218367
12931,0,3645,1,0.0,12.82,12.82,3,9.37,3,13.2,4.0,-0.094992,0.17777879999999868,0.0,0.0,0.094992,0.1777799999999985,0,0.0003829656845334804,0.0,0.0,-0.0007167265311982776
5489,0,450,1,42.24,27.03,27.03,2,65.12,5,17.320999999999998,6.0,-0.009328000000000017,0.6629160000000098,0.597752400000001,0.004168999999999992,0.009328000000000017,0.6629160000000098,0,3.4378686777852566e-05,1.6146832563798333e-05,-7.59466791605897e-07,-0.0008391060598046114
14468,0,555,0,72.17,115.44,115.44,1,189.46,6,33.0,6.0,0.03493299999999999,0.6629160000000098,0.5977497599999992,0.034252000000000005,0.04309399999999999,0.6629160000000098,0,-6.600134889028276e-05,-6.181576879189315e-05,-5.716965034647967e-05,-0.001646848058278129
759571,0,115643,0,638.57,7.469999999999991,7.469999999999991,1,272.07,5,39.17,6.0,-0.009328000000000017,0.16291560000000516,0.09775199999999984,0.004168999999999992,0.009328000000000017,0.16291560000000516,0,3.4378686777852566e-05,1.6146832563798333e-05,-7.59466791605897e-07,-0.0002062228578337899
14122,0,1232,1,122.4,24.24,24.24,2,157.44,7,27.713,7.0,-0.007510000000000003,0.0,0.0,0.004169000000000006,0.008161000000000099,2.9999999995311555e-06,0,3.2077525296416084e-05,1.3733017962533371e-05,-3.336565128352384e-06,-2.7431214148103607e-09
2259,0,0,0,0.0,23.65,23.65,1,35.88,6,10.35,6.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8251841972024675e-05,0.0,0.0,-0.0005501388079890537
91275,0,8765,0,887.37,94.92,94.92,1,609.6,5,80.0,6.0,-0.009909000000000015,0.16291560000000516,0.09775199999999984,0.004738999999999993,0.009909000000000015,0.16291560000000516,0,3.664190930318677e-05,1.8451776227792404e-05,1.5950268644535394e-06,-0.0002062228578337899
214136,0,0,0,0.0,9.919999999999993,9.919999999999993,1,60.53,6,13.2,7.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.1777799999999985,0,1.5594093598627292e-05,0.0,0.0,-0.0004097476539888585
11042,0,2870,0,298.32,32.88,32.88,1,124.5,3,16.454,3.0,-0.006756000000000012,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008161000000000002,0.16291560000000516,1,2.855374779907962e-05,1.2772317144131031e-05,-8.99466111493163e-06,-0.000504144442345347
22637,14919,2069,1,205.02,15.8,15.8,2,251.83,7,17.2,7.0,-0.007801000000000002,0.16291560000000516,0.09775199999999984,0.004168999999999909,0.008161000000000002,0.16291560000000516,0,3.141073142347599e-05,1.1569031443879388e-05,-1.2346487217658737e-05,-0.0006746544120425504
18668,0,0,0,0.0,7.02,7.02,1,216.81,3,15.0,4.0,-0.0022240000000000038,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5156025421103131e-05,0.0,0.0,-0.00022502405785492307
18744,0,4216,0,611.52,15.96,15.96,1,222.66,4,15.0,5.0,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0044620000000000215,0.1777799999999985,0,1.586182376011671e-05,0.0,0.0,-0.0005528250130354904
70799,0,6064,0,593.84,11.16,11.16,1,560.02,12,29.7,13.0,-0.009658,0.16291560000000516,0.09775199999999984,0.004762000000000002,0.009658,0.16291560000000516,0,3.8422059079127345e-05,1.899438151302417e-05,-4.1227452373215625e-06,-0.0006007887267533898
7708,0,702,0,74.4,19.2,19.2,1,83.45,4,10.392,5.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.17777879999999868,0,1.5192128072787149e-05,0.0,0.0,-0.0007153819664326523
194734,0,32040,0,0.0,27.44,27.44,2,0.76,6,13.2,7.0,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.004461999999999994,2.177780400000003,0,1.5531863282224068e-05,0.0,0.0,-0.005019401221180231
6109,0,0,0,0.0,12.82,12.82,1,97.81,5,13.2,6.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.582761786731753e-05,0.0,0.0,-0.0005528245913655869
8365,0,666,0,96.17,37.56,37.56,1,132.34,6,15.0,6.0,-0.008031999999999984,-1.1999999998124622e-06,0.0,0.0,0.008031999999999984,1.1999999998124622e-06,0,2.3206867627388853e-05,0.0,0.0,4.828800507062867e-09
15896,0,1678,0,7.12,32.92,32.92,1,4.72,6,16.5,7.0,-0.01106900000000001,0.8295828000000043,0.7644192000000025,0.0058959999999999985,0.01106900000000001,0.8295828000000043,0,4.197010904474392e-05,2.2005406896343235e-05,4.861468590126255e-06,-0.0019120506381724825
4798,3441,438,1,44.94,18.54,18.54,3,67.68,3,16.5,4.0,-0.009528000000000009,0.16291560000000516,0.09775199999999984,0.004749000000000003,0.009528000000000009,0.16291560000000516,0,3.793388926253115e-05,1.8502523973974306e-05,-4.610915053917843e-06,-0.0006007887267533898
1294,0,0,0,0.0,21.64,21.64,1,18.62,3,10.392,4.0,-0.003044999999999992,2.1777792000000034,0.0,0.0,0.004461999999999994,2.177780400000003,0,1.3686207313479062e-05,0.0,0.0,-0.005325036376963831
27082,2272,4302,1,474.94,29.76,29.76,3,224.2,6,13.2,6.0,-0.004194000000000003,-1.1999999998124622e-06,0.0,0.0020899999999998975,0.004627999999999993,1.1999999998124622e-06,0,1.766759111621615e-05,-1.7339436715510828e-06,0.0,4.4071306036292074e-09
5419,0,518,0,52.65,34.23,34.23,1,72.37,3,15.1,3.0,-0.006756000000000012,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,2.855374779907962e-05,1.2772317144131031e-05,-8.99466111493163e-06,-0.000504144442345347
5581,0,0,0,0.0,22.77,22.77,1,87.71,4,13.8,5.0,-0.0036479999999999846,1.5,0.0,0.0,0.004461999999999994,1.5,0,1.6958475338356058e-05,0.0,0.0,-0.0018986480869939775
6786,0,0,0,0.0,26.04,26.04,1,106.27,6,10.392,7.0,-0.008031999999999984,-1.1999999998124622e-06,0.0,0.0,0.008031999999999984,1.1999999998124622e-06,0,2.7816399785386598e-05,0.0,0.0,3.713415601206092e-09
3049,0,0,0,0.0,19.5,19.5,1,39.05,3,17.320999999999998,4.0,-0.010689000000000004,0.16291560000000516,0.09775199999999984,0.0057920000000000055,0.010689000000000004,0.16291560000000516,0,4.2518816452683105e-05,2.3128711337479523e-05,7.330859738083113e-08,-0.0006746544120425504
19620,22167,3469,1,342.98,15.12,15.12,2,159.78,3,17.25,4.0,-0.007801000000000002,0.16291560000000516,0.09775199999999984,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,3.1573958482895175e-05,1.2142593194338456e-05,-1.0970845833553729e-05,-0.0006007887267533898
101158,0,9370,0,87.65,21.72,21.72,1,77.37,4,13.15,5.0,-0.0036479999999999846,1.5,0.0,0.0,0.004461999999999994,1.5,0,1.6958475338356058e-05,0.0,0.0,-0.0018986480869939775
971469,0,82447,0,245.37,17.13,17.13,1,172.38,6,10.35,7.0,-0.003573000000000104,0.17777879999999868,0.0,0.0024050000000000044,0.004628000000000104,0.17777879999999868,1,1.4412726420869302e-05,-6.641958422440701e-06,0.0,-0.0007153819664326523
6172,0,0,0,0.0,26.04,26.04,1,98.33,4,10.392,5.0,-0.0068939999999999835,0.0,0.0,0.0,0.0068939999999999835,0.0,0,2.427209043988176e-05,0.0,0.0,0.0
15054,0,1361,0,133.08,29.64,29.64,1,170.19,6,19.8,7.0,-0.009908000000000014,0.16291560000000516,0.09775199999999984,0.004738999999999993,0.009908000000000014,0.16291560000000516,1,3.5688470577566925e-05,1.7473241341786857e-05,5.846060257989447e-07,-0.0002062228578337899
8390,0,782,0,78.28,49.44,49.44,1,95.83,6,19.8,6.0,-0.006191999999999989,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008160999999999988,0.16291560000000516,0,2.840797318844408e-05,1.2546776643416893e-05,-7.863410689861043e-06,-0.00037179883171744763
2789,0,0,0,0.0,7.76,7.76,1,40.43,6,10.35,7.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.1777799999999985,0,1.5594093598627292e-05,0.0,0.0,-0.0004097483477038609
2453,0,309,0,31.36,41.04,41.04,1,27.2,3,16.454,3.0,-0.0066870000000001095,0.0,0.0,0.004169000000000006,0.008161000000000085,0.0,0,3.104693911479585e-05,1.4971835775441786e-05,-3.894121558818433e-06,0.0
19557,109462,1436,1,102.31,22.52,22.52,2,162.6,6,18.0,6.0,-0.009528000000000009,0.16291560000000516,24.43733004,0.021379999999999996,0.026117,3.7009605600000057,0,3.604913058920438e-05,2.0466999418125746e-05,2.6206293309957434e-06,-0.0010623311614058894
16245,2685,1212,1,122.61,20.26,20.26,2,180.88,5,15.001,5.0,-0.006191999999999989,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008160999999999988,0.16291560000000516,0,2.680844246623991e-05,1.1030106324292872e-05,-1.0739966447771134e-05,-0.000504144442345347
2456527,0,221628,0,652.16,17.13,17.13,1,386.91,6,10.35,7.0,-0.003573000000000104,0.17777879999999868,0.0,0.0024050000000000044,0.004628000000000104,0.17777879999999868,0,1.4412726420869302e-05,-6.641958422440701e-06,0.0,-0.0007153819664326523
19521,0,0,0,0.0,10.32,10.32,1,170.92,6,16.5,7.0,-0.008381,0.16291560000000516,0.09775199999999984,0.004739000000000007,0.008715000000000112,0.16291560000000516,0,3.3967641746831845e-05,1.454177781472218e-05,-8.565816021944968e-06,-0.0006007887267533898
55264,0,0,0,0.0,29.64,29.64,1,389.54,3,13.164,3.0,-0.0005099999999998994,0.0,0.0,0.0,0.0044620000000000215,0.0,0,8.890789006355084e-06,0.0,0.0,0.0
211048,0,11217,0,0.0,31.1,31.1,1,305.27,5,23.0,5.0,-0.006191999999999989,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008160999999999988,0.16291560000000516,0,2.680844246623991e-05,1.1030106324292872e-05,-1.0739966447771134e-05,-0.000504144442345347
114428,0,0,0,0.0,13.32,13.32,1,788.07,4,22.86,4.0,-0.008497000000000005,0.16291560000000516,0.09775199999999984,0.004169000000000006,0.008497000000000005,0.16291560000000516,0,3.429295856602008e-05,1.44553997173754e-05,-9.460118944162715e-06,-0.0006746544120425504
1797,0,449,0,65.74,12.36,12.36,1,24.11,6,10.392,7.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.1777799999999985,0,1.4157264737664994e-05,0.0,0.0,-0.0006555984689906324
64292,0,5459,0,543.0,28.17,28.17,1,671.84,4,31.5,4.0,-0.007931000000000007,0.16291560000000516,0.09774935999999812,0.004168999999999992,0.008160999999999988,0.16291560000000516,0,3.1246654223122316e-05,1.546522356817348e-05,-6.301754690888754e-06,-0.000504144442345347
9277,0,0,0,0.0,28.32,28.32,1,143.56,4,11.3,4.0,-0.009187,-1.1999999998124622e-06,0.0,0.0,0.009187,1.1999999998124622e-06,0,2.4668826654374234e-05,0.0,0.0,4.828800507062867e-09
3079,0,494,0,72.91,20.36,20.36,2,45.88,6,12.5,6.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5110722355305984e-05,0.0,0.0,-0.0007362058535037087
68057,0,5858,0,387.46,10.83,10.83,1,506.98,6,22.5,7.0,-0.008298,0.0,0.0,0.004169000000000006,0.008298,0.0,0,3.33275574128512e-05,1.413639283312303e-05,-8.352426868987603e-06,0.0
17495,0,0,0,0.0,11.42,11.42,1,125.16,6,13.2,7.0,-0.0041520000000001,0.17777879999999868,0.0,0.0035670000000000007,0.0063529999999999975,0.1777799999999985,0,1.875501583151371e-05,-1.0545374855476256e-06,0.0,-0.0005528250130354904
4340,11205,656,1,95.92,18.62,18.62,2,60.22,7,13.2,7.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0034229999999998983,0.1777799999999985,0,1.3800020403382016e-05,0.0,0.0,-0.0007167254158133719
27952,29666,2256,1,66.82,41.16,41.16,3,119.93,6,16.5,6.0,-0.006756000000000012,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,2.969510923366411e-05,1.3831630532528306e-05,-6.576274644641307e-06,-0.00037179883171744763
36439,0,3001,0,280.64,28.8,28.8,1,407.27,3,19.22,3.0,-0.006191999999999989,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008160999999999988,0.16291560000000516,0,2.840797318844408e-05,1.2546776643416893e-05,-7.863410689861043e-06,-0.00037179883171744763
7605,0,2377,0,402.46,29.19,29.19,2,34.26,6,13.2,7.0,0.060274999999999995,2.1777792000000034,0.0,0.03295200000000001,0.06836199999999998,2.177780400000003,0,-0.00017997709153561904,-8.542702390218428e-05,0.0,-0.006772080186804312
