order_date,cust_id,city,state,prodname,categoryname,price,quantity,total
2021-07-01,983,Fort Myers,Florida,Helicopter Drones,eBooks,20.95,2,41.9
2021-07-01,40,Portsmouth,New Hampshire,Articulated Robots,eBooks,23.99,1,23.99
2021-07-01,1915,San Bernardino,California,BYOR-3000,Robot Kits,214,2,428
2021-07-01,490,Atlanta,Georgia,Understanding Artificial Intelligence,eBooks,19.5,4,78
2021-07-01,634,Birmingham,Alabama,Understanding Raspberry PI,Training Videos,28.99,5,144.95
2021-07-02,222,Reno,Nevada,Virtual Reality Basics,Training Videos,29.99,2,59.98
2021-07-02,378,Miami,Florida,Delivery Drones,eBooks,14.99,5,74.95
2021-07-02,404,Madison,Wisconsin,Robotic Essentials,Training Videos,34.99,2,69.98
2021-07-03,1981,Austin,Texas,Robotic Essentials,Training Videos,34.99,4,139.96
2021-07-03,624,Knoxville,Tennessee,Creature Robot Arms Blueprint,Blueprints,12,4,48
2021-07-03,1024,Pittsburgh,Pennsylvania,Industrial 3D Printing,Training Videos,49,4,196
2021-07-03,106,New Orleans,Louisiana,QuadroCopter Blueprint,Blueprints,10.99,3,32.97
2021-07-03,904,San Antonio,Texas,Cloud Computing,Training Videos,29.99,2,59.98
2021-07-03,1337,Jackson,Mississippi,DTD-7000 Drone,Drones,450,3,1350
2021-07-04,1804,Seattle,Washington,Building Your Own Drone,eBooks,24.99,3,74.97
2021-07-05,1706,Denver,Colorado,BYOR-3000,Robot Kits,214,2,428
2021-07-05,506,Colorado Springs,Colorado,DTD-7000 Drone,Drones,450,5,2250
2021-07-06,474,Pueblo,Colorado,QuadroCopter Blueprint,Blueprints,10.99,2,21.98
2021-07-06,282,Sterling,Virginia,BYOR-1000,Robot Kits,189,3,567
2021-07-06,78,Tampa,Florida,Building Your Own Drone,eBooks,24.99,4,99.96
2021-07-06,421,El Paso,Texas,DTD-7000 Drone,Drones,450,3,1350
2021-07-06,987,Denver,Colorado,BYOD-550,Drone Kits,179,4,716
2021-07-07,434,Shreveport,Louisiana,Spherical Robots,eBooks,16.75,4,67
2021-07-07,1953,White Plains,New York,Aerial Security,Training Videos,36.99,6,221.94
2021-07-07,1930,Jackson,Mississippi,BYOR-2640S,Robot Kits,189,2,378
2021-07-07,94,Harrisburg,Pennsylvania,Single Rotor Drones,eBooks,14.99,5,74.95
2021-07-07,1834,Daytona Beach,Florida,Creature Robot Arms Blueprint,Blueprints,12,3,36
2021-07-08,119,Inglewood,California,QuadroCopter Blueprint,Blueprints,10.99,5,54.95
2021-07-08,732,Gary,Indiana,DC-304 Drone,Drones,395,4,1580
2021-07-08,263,Houston,Texas,BYOD-200,Drone Kits,58.95,4,235.8
2021-07-08,364,Nashville,Tennessee,Hexacopter Drone Blueprint,Blueprints,8.99,2,17.98
2021-07-08,1013,New Hyde Park,New York,Fixed Wing Drones,eBooks,15.5,2,31
2021-07-08,398,Irvine,California,AI for Educators,Training Videos,49.95,4,199.8
2021-07-09,150,Houston,Texas,QuadroCopter Blueprint,Blueprints,10.99,2,21.98
2021-07-09,127,Albany,New York,DTI-84 Drone,Drones,455,6,2730
2021-07-09,883,Winston Salem,North Carolina,Drone Building Essentials,eBooks,13.99,2,27.98
2021-07-09,1392,Minneapolis,Minnesota,BYOR-3000,Robot Kits,214,5,1070
2021-07-09,733,Wichita,Kansas,Understanding Drone Regulations,Training Videos,27.5,6,165
2021-07-09,1842,San Angelo,Texas,QuadroCopter Blueprint,Blueprints,10.99,5,54.95
2021-07-10,1244,Young America,Minnesota,Multi Rotor Drones,eBooks,24.95,5,124.75
2021-07-10,617,Evansville,Indiana,Sleepy Eye Blueprint,Blueprints,11.99,1,11.99
2021-07-10,1412,Tampa,Florida,Building Your First Robot,eBooks,24.95,5,124.75
2021-07-10,1864,Houston,Texas,Understanding 3D Printing,Training Videos,42.99,3,128.97
2021-07-10,1146,Minneapolis,Minnesota,Fixed Wing Drones,eBooks,15.5,5,77.5
2021-07-10,584,Brooklyn,New York,BYOD-550,Drone Kits,179,4,716
2021-07-10,405,Silver Spring,Maryland,BYOR-3535,Robot Kits,225,6,1350
2021-07-11,1878,Miami,Florida,RXW-9807 Robot,Robots,599,4,2396
2021-07-11,737,Pasadena,California,RXW-9807 Robot,Robots,599,2,1198
2021-07-11,1876,Lexington,Kentucky,BYOR-4005,Robot Kits,245,3,735
2021-07-11,1762,New Orleans,Louisiana,Drone Video Techniques,Training Videos,37.99,2,75.98
2021-07-11,1531,Atlanta,Georgia,Robotic Essentials,Training Videos,34.99,3,104.97
2021-07-11,392,Austin,Texas,Industrial 3D Printing,Training Videos,49,5,245
2021-07-12,688,Philadelphia,Pennsylvania,Panda Robot Blueprint,Blueprints,7.99,4,31.96
2021-07-12,1425,San Diego,California,GPS Drones,eBooks,19.99,5,99.94999999999999
2021-07-12,1380,Dallas,Texas,MICR-564K Drone,Drones,499,4,1996
2021-07-12,322,Saint Petersburg,Florida,Cat Robot Blueprint,Blueprints,4.99,3,14.97
2021-07-12,494,Humble,Texas,DTI-84 Drone,Drones,455,3,1365
2021-07-12,657,Wilmington,Delaware,Understanding Arduino,eBooks,17.5,5,87.5
2021-07-12,855,Seattle,Washington,BYOD-220,Drone Kits,69,3,207
2021-07-13,2066,Hollywood,Florida,Bsquare Robot Blueprint,Blueprints,8.99,2,17.98
2021-07-13,196,Fullerton,California,Delta Robots,eBooks,16.99,1,16.99
2021-07-14,557,San Francisco,California,AI for Educators,Training Videos,49.95,4,199.8
2021-07-14,1796,Columbia,Missouri,MICR-23K Robot,Robots,899,2,1798
2021-07-14,614,Garland,Texas,Bsquare Robot Blueprint,Blueprints,8.99,4,35.96
2021-07-15,1644,Stamford,Connecticut,DTI-84 Drone,Drones,455,3,1365
2021-07-15,711,Spokane,Washington,BYOD-100,Drone Kits,54,4,216
2021-07-15,222,Reno,Nevada,Understanding 3D Printing,Training Videos,42.99,1,42.99
2021-07-15,1940,New Bedford,Massachusetts,Polar Robots,eBooks,23.99,3,71.97
2021-07-16,423,Stockton,California,Cartesian Robots,eBooks,12.99,4,51.96
2021-07-16,144,Warren,Ohio,RXW-9807 Robot,Robots,599,2,1198
2021-07-16,1974,Philadelphia,Pennsylvania,BYOD-100,Drone Kits,54,2,108
2021-07-16,1433,Corpus Christi,Texas,DX-145 Drone,Drones,250,3,750
2021-07-17,116,San Antonio,Texas,BYOD-220,Drone Kits,69,3,207
2021-07-17,329,Huntington,West Virginia,BYOD-400,Drone Kits,119,1,119
2021-07-17,2024,Toledo,Ohio,Photograph Drones,eBooks,14.99,2,29.98
2021-07-17,833,Richmond,Virginia,Photograph Drones,eBooks,14.99,3,44.97
2021-07-17,1849,Chesapeake,Virginia,BYOD-400S,Drone Kits,129.95,4,519.8
2021-07-17,544,New Orleans,Louisiana,Spherical Robots,eBooks,16.75,4,67
2021-07-17,302,Madison,Wisconsin,BYOD-400S,Drone Kits,129.95,1,129.95
2021-07-18,42,Atlanta,Georgia,All Eyes Drone Blueprint,Blueprints,9.99,3,29.97
2021-07-18,1693,Houston,Texas,DA-SA702 Drone,Drones,399,3,1197
2021-07-18,755,San Diego,California,Hexacopter Drone Blueprint,Blueprints,8.99,4,35.96
2021-07-18,1698,Lexington,Kentucky,Delivery Drones,eBooks,14.99,4,59.96
2021-07-18,955,Albany,New York,DTI-84 Drone,Drones,455,5,2275
2021-07-18,1790,San Jose,California,Creature Robot Arms Blueprint,Blueprints,12,3,36
2021-07-19,301,Houston,Texas,Understanding Drone Regulations,Training Videos,27.5,4,110
2021-07-19,2073,Phoenix,Arizona,Articulated Robots,eBooks,23.99,4,95.96
2021-07-19,316,Raleigh,North Carolina,Industrial 3D Printing,Training Videos,49,3,147
2021-07-19,941,North Little Rock,Arkansas,Understanding 3D Printing,Training Videos,42.99,3,128.97
2021-07-19,1956,Orlando,Florida,RCB-889 Robot,Robots,549,6,3294
2021-07-19,121,Jamaica,New York,Building Your First Robot,eBooks,24.95,5,124.75
2021-07-20,761,Lakeland,Florida,Virtual Reality Basics,Training Videos,29.99,4,119.96
2021-07-20,501,Sacramento,California,Panda Robot Blueprint,Blueprints,7.99,3,23.97
2021-07-20,2038,Gilbert,Arizona,Cloud Computing,Training Videos,29.99,5,149.95
2021-07-20,16,Silver Spring,Maryland,BYOD-500,Drone Kits,167,4,668
2021-07-21,620,Norwalk,Connecticut,BYOR-1000,Robot Kits,189,5,945
2021-07-21,496,Anchorage,Alaska,Delta Robots,eBooks,16.99,2,33.98
2021-07-22,100,Long Beach,California,Understanding Artificial Intelligence,eBooks,19.5,4,78
2021-07-22,140,Greeley,Colorado,Building Your Own Drone,eBooks,24.99,1,24.99
2021-07-22,126,Canton,Ohio,Helicopter Drones,eBooks,20.95,3,62.849999999999994
2021-07-22,265,Austin,Texas,Mapping with Drones,Training Videos,49,3,147
2021-07-23,1069,Washington,District of Columbia,AI for Educators,Training Videos,49.95,5,249.75
2021-07-23,366,Columbus,Ohio,BYOR-3000,Robot Kits,214,2,428
2021-07-24,1942,Boston,Massachusetts,Understanding Arduino,eBooks,17.5,5,87.5
2021-07-24,1781,North Little Rock,Arkansas,Understanding Artificial Intelligence,eBooks,19.5,2,39
2021-07-24,1524,Evansville,Indiana,BYOR-1000,Robot Kits,189,4,756
2021-07-25,1497,Richmond,Virginia,Understanding Drone Regulations,Training Videos,27.5,4,110
2021-07-25,1296,Cincinnati,Ohio,Building Your Own Drone,eBooks,24.99,3,74.97
2021-07-25,1731,Fort Wayne,Indiana,Understanding Drone Regulations,Training Videos,27.5,4,110
2021-07-25,1,Washington,District of Columbia,Cloud Computing,Training Videos,29.99,2,59.98
2021-07-25,2048,Fort Lauderdale,Florida,DTD-7000 Drone,Drones,450,3,1350
2021-07-25,777,Chicago,Illinois,DC-304 Drone,Drones,395,2,790
2021-07-26,364,Nashville,Tennessee,Cloud Computing,Training Videos,29.99,4,119.96
2021-07-27,223,Waterbury,Connecticut,Understanding Drone Regulations,Training Videos,27.5,3,82.5
2021-07-27,1851,Lafayette,Louisiana,BYOR-1000,Robot Kits,189,3,567
2021-07-27,379,Battle Creek,Michigan,Cartesian Robots,eBooks,12.99,4,51.96
2021-07-27,2108,Vero Beach,Florida,QuadroCopter Blueprint,Blueprints,10.99,6,65.94
2021-07-27,968,Fort Wayne,Indiana,Understanding Automation,Training Videos,44.95,3,134.85000000000002
2021-07-27,1178,Canton,Ohio,Understanding Raspberry PI,Training Videos,28.99,2,57.98
2021-07-27,1594,Denton,Texas,Multi Rotor Drones,eBooks,24.95,4,99.8
2021-07-28,1311,Whittier,California,Open Source Code,Training Videos,32.95,2,65.9
2021-07-28,518,Lawrenceville,Georgia,Bsquare Robot Blueprint,Blueprints,8.99,2,17.98
2021-07-28,1863,Evansville,Indiana,Cat Robot Blueprint,Blueprints,4.99,2,9.98
2021-07-28,854,Tacoma,Washington,BYOR-3000,Robot Kits,214,2,428
2021-07-29,2119,Flint,Michigan,QuadroCopter Blueprint,Blueprints,10.99,4,43.96
2021-07-30,1729,San Diego,California,Hexacopter Drone Blueprint,Blueprints,8.99,4,35.96
2021-07-30,396,Bismarck,North Dakota,Understanding Artificial Intelligence,eBooks,19.5,3,58.5
2021-07-30,213,Pasadena,California,BYOD-300,Drone Kits,89,3,267
2021-07-30,1658,Fort Pierce,Florida,Hexacopter Drone Blueprint,Blueprints,8.99,3,26.97
2021-07-30,1194,Virginia Beach,Virginia,Virtual Reality Basics,Training Videos,29.99,2,59.98
2021-07-31,1203,Terre Haute,Indiana,RXW-9807 Robot,Robots,599,5,2995
2021-07-31,880,Des Moines,Iowa,Understanding Automation,Training Videos,44.95,2,89.9
2021-07-31,1744,Los Angeles,California,MICR-23K Robot,Robots,899,4,3596
2021-07-31,692,Santa Fe,New Mexico,Robotic Essentials,Training Videos,34.99,2,69.98
2021-08-01,1213,Albuquerque,New Mexico,Understanding 3D Printing,Training Videos,42.99,3,128.97
2021-08-01,544,New Orleans,Louisiana,DX-145 Drone,Drones,250,2,500
2021-08-01,1322,Daytona Beach,Florida,Building Your First Robot,eBooks,24.95,2,49.9
2021-08-01,245,Greensboro,North Carolina,AI for Educators,Training Videos,49.95,4,199.8
2021-08-01,1148,Washington,District of Columbia,RWW-75 Robot,Robots,883,6,5298
2021-08-02,1305,Lawrenceville,Georgia,Hexacopter Drone Blueprint,Blueprints,8.99,5,44.95
2021-08-02,906,Flint,Michigan,QuadroCopter Blueprint,Blueprints,10.99,4,43.96
2021-08-02,660,Oklahoma City,Oklahoma,QuadroCopter Blueprint,Blueprints,10.99,4,43.96
2021-08-03,626,Scranton,Pennsylvania,Building Your Own Drone,eBooks,24.99,3,74.97
2021-08-03,17,Anchorage,Alaska,Open Source Code,Training Videos,32.95,3,98.85000000000001
2021-08-03,2051,San Diego,California,RLK-9920 Robot,Robots,699,5,3495
2021-08-03,1753,Sioux Falls,South Dakota,Helicopter Drones,eBooks,20.95,5,104.75
2021-08-03,1841,Detroit,Michigan,RCB-889 Robot,Robots,549,3,1647
2021-08-03,1721,Lafayette,Indiana,RQTE-554 Robot,Robots,684,3,2052
2021-08-04,1706,Denver,Colorado,Single Rotor Drones,eBooks,14.99,4,59.96
2021-08-04,1088,Kansas City,Kansas,Fixed Wing Drones,eBooks,15.5,2,31
2021-08-04,2034,Macon,Georgia,DTD-7000 Drone,Drones,450,5,2250
2021-08-04,796,Mobile,Alabama,QuadroCopter Blueprint,Blueprints,10.99,3,32.97
2021-08-05,432,San Jose,California,GPS Drones,eBooks,19.99,3,59.97
2021-08-05,1906,Des Moines,Iowa,Creature Robot Arms Blueprint,Blueprints,12,2,24
2021-08-05,1219,Beaufort,South Carolina,DA-SA702 Drone,Drones,399,1,399
2021-08-05,1733,Washington,District of Columbia,Drone Video Techniques,Training Videos,37.99,3,113.97
2021-08-05,1351,Round Rock,Texas,BYOR-4005,Robot Kits,245,4,980
2021-08-05,1942,Boston,Massachusetts,BYOD-550,Drone Kits,179,4,716
2021-08-05,1811,Springfield,Illinois,Creature Robot Arms Blueprint,Blueprints,12,3,36
2021-08-05,2105,Roanoke,Virginia,BYOD-500,Drone Kits,167,4,668
2021-08-05,863,Houston,Texas,SCARA Robots,eBooks,19.5,5,97.5
2021-08-06,378,Miami,Florida,Understanding Raspberry PI,Training Videos,28.99,3,86.97
2021-08-06,1549,Galveston,Texas,RWW-75 Robot,Robots,883,5,4415
2021-08-06,1032,Oklahoma City,Oklahoma,BYOR-1500,Robot Kits,189,2,378
2021-08-06,1337,Jackson,Mississippi,Industrial 3D Printing,Training Videos,49,3,147
2021-08-06,1581,San Francisco,California,Drone Building Essentials,eBooks,13.99,1,13.99
2021-08-07,494,Humble,Texas,Polar Robots,eBooks,23.99,4,95.96
2021-08-07,1654,Fresno,California,QuadroCopter Blueprint,Blueprints,10.99,3,32.97
2021-08-07,476,Nashville,Tennessee,BYOD-300,Drone Kits,89,2,178
2021-08-07,320,Decatur,Illinois,Cloud Computing,Training Videos,29.99,4,119.96
2021-08-07,1532,Washington,District of Columbia,BYOR-3535,Robot Kits,225,3,675
2021-08-08,1102,Brooklyn,New York,DA-SA702 Drone,Drones,399,5,1995
2021-08-08,327,Louisville,Kentucky,BYOD-500,Drone Kits,167,1,167
2021-08-08,1028,Fairfax,Virginia,Virtual Reality Basics,Training Videos,29.99,3,89.97
2021-08-08,1760,Honolulu,Hawaii,Hexacopter Drone Blueprint,Blueprints,8.99,4,35.96
2021-08-09,581,Louisville,Kentucky,BYOR-1500,Robot Kits,189,4,756
2021-08-09,2068,Anniston,Alabama,AI for Educators,Training Videos,49.95,1,49.95
2021-08-10,737,Pasadena,California,RCB-889 Robot,Robots,549,3,1647
2021-08-11,725,Chattanooga,Tennessee,Understanding Automation,Training Videos,44.95,5,224.75
2021-08-11,889,Oakland,California,Understanding Drone Regulations,Training Videos,27.5,5,137.5
2021-08-11,286,Trenton,New Jersey,Open Source Code,Training Videos,32.95,4,131.8
2021-08-11,320,Decatur,Illinois,Virtual Reality Basics,Training Videos,29.99,5,149.95
2021-08-11,982,Trenton,New Jersey,Understanding Automation,Training Videos,44.95,4,179.8
2021-08-11,442,Greensboro,North Carolina,Cartesian Robots,eBooks,12.99,5,64.95
2021-08-11,502,Houston,Texas,BYOD-200,Drone Kits,58.95,4,235.8
2021-08-11,2055,Rochester,Minnesota,Creature Robot Arms Blueprint,Blueprints,12,3,36
2021-08-12,459,San Luis Obispo,California,Articulated Robots,eBooks,23.99,4,95.96
2021-08-12,1968,Garden Grove,California,Photograph Drones,eBooks,14.99,5,74.95
2021-08-12,1461,Arlington,Virginia,AI for Educators,Training Videos,49.95,5,249.75
2021-08-13,175,Marietta,Georgia,Drone Video Techniques,Training Videos,37.99,3,113.97
2021-08-13,100,Long Beach,California,RTF Drones,eBooks,16.99,4,67.96
2021-08-13,1513,Hartford,Connecticut,BYOD-220,Drone Kits,69,4,276
2021-08-13,1812,Young America,Minnesota,Building Your Own Drone,eBooks,24.99,5,124.94999999999999
2021-08-14,552,Texarkana,Texas,DX-145 Drone,Drones,250,4,1000
2021-08-14,2025,Simi Valley,California,BYOD-550,Drone Kits,179,5,895
2021-08-14,1592,Greensboro,North Carolina,GPS Drones,eBooks,19.99,4,79.96
2021-08-14,1746,Pasadena,California,Cartesian Robots,eBooks,12.99,2,25.98
2021-08-15,281,Boynton Beach,Florida,Mapping with Drones,Training Videos,49,4,196
2021-08-15,1581,San Francisco,California,Articulated Robots,eBooks,23.99,3,71.97
2021-08-15,1381,San Diego,California,Understanding Automation,Training Videos,44.95,6,269.70000000000005
2021-08-16,400,Lexington,Kentucky,Cartesian Robots,eBooks,12.99,2,25.98
2021-08-16,1399,Detroit,Michigan,Understanding Arduino,eBooks,17.5,2,35
2021-08-16,881,Bellevue,Washington,AI for Educators,Training Videos,49.95,5,249.75
2021-08-16,225,Albany,New York,Understanding Raspberry PI,Training Videos,28.99,3,86.97
2021-08-17,1890,Washington,District of Columbia,Polar Robots,eBooks,23.99,2,47.98
2021-08-17,1395,Killeen,Texas,Building Your First Robot,eBooks,24.95,3,74.85
2021-08-18,1755,Ocala,Florida,Delivery Drones,eBooks,14.99,5,74.95
2021-08-18,1177,Des Moines,Iowa,MICR-23K Robot,Robots,899,5,4495
2021-08-18,551,Littleton,Colorado,Understanding Raspberry PI,Training Videos,28.99,3,86.97
2021-08-18,1179,Phoenix,Arizona,Building Your First Robot,eBooks,24.95,1,24.95
2021-08-18,90,Seattle,Washington,Industrial 3D Printing,Training Videos,49,5,245
2021-08-18,1597,Trenton,New Jersey,RLK-9920 Robot,Robots,699,3,2097
2021-08-19,1687,Hartford,Connecticut,AI for Educators,Training Videos,49.95,3,149.85000000000002
2021-08-19,88,Spartanburg,South Carolina,Articulated Robots,eBooks,23.99,5,119.94999999999999
2021-08-20,180,Lubbock,Texas,Understanding 3D Printing,Training Videos,42.99,3,128.97
2021-08-20,1202,Greeley,Colorado,MICR-23K Robot,Robots,899,4,3596
2021-08-20,444,Miami,Florida,Robotic Essentials,Training Videos,34.99,2,69.98
2021-08-20,2116,Jacksonville,Florida,Mapping with Drones,Training Videos,49,4,196
2021-08-21,1813,Berkeley,California,Aerial Security,Training Videos,36.99,5,184.95000000000002
2021-08-21,1656,Tyler,Texas,BYOD-200,Drone Kits,58.95,6,353.70000000000005
2021-08-21,1977,Albuquerque,New Mexico,Understanding Arduino,eBooks,17.5,1,17.5
2021-08-21,1438,Maple Plain,Minnesota,QuadroCopter Blueprint,Blueprints,10.99,3,32.97
2021-08-22,373,Saint Louis,Missouri,BYOR-1500,Robot Kits,189,4,756
2021-08-22,62,Little Rock,Arkansas,Helicopter Drones,eBooks,20.95,2,41.9
2021-08-22,1268,Boston,Massachusetts,Panda Robot Blueprint,Blueprints,7.99,2,15.98
2021-08-22,1526,Erie,Pennsylvania,RLK-9920 Robot,Robots,699,4,2796
2021-08-22,1957,Houston,Texas,Building Your First Robot,eBooks,24.95,1,24.95
2021-08-22,1016,Winter Haven,Florida,RCB-889 Robot,Robots,549,4,2196
2021-08-23,142,Louisville,Kentucky,Delta Robots,eBooks,16.99,5,84.94999999999999
2021-08-23,728,Chicago,Illinois,DA-SA702 Drone,Drones,399,2,798
2021-08-23,1047,Durham,North Carolina,RWW-75 Robot,Robots,883,4,3532
2021-08-23,235,Fairbanks,Alaska,Understanding Automation,Training Videos,44.95,3,134.85000000000002
2021-08-24,1997,Tucson,Arizona,Panda Robot Blueprint,Blueprints,7.99,5,39.95
2021-08-24,971,Denver,Colorado,GPS Drones,eBooks,19.99,4,79.96
2021-08-24,1136,Toledo,Ohio,Panda Robot Blueprint,Blueprints,7.99,4,31.96
2021-08-24,1246,Jersey City,New Jersey,BYOD-400,Drone Kits,119,6,714
2021-08-25,403,Springfield,Illinois,GPS Drones,eBooks,19.99,3,59.97
2021-08-25,1246,Jersey City,New Jersey,Delta Robots,eBooks,16.99,4,67.96
2021-08-26,1935,Denver,Colorado,Cloud Computing,Training Videos,29.99,2,59.98
2021-08-26,1413,Colorado Springs,Colorado,RCB-889 Robot,Robots,549,6,3294
2021-08-26,1369,Port Saint Lucie,Florida,Understanding Drone Regulations,Training Videos,27.5,4,110
2021-08-26,1440,Jacksonville,Florida,Drone Building Essentials,eBooks,13.99,2,27.98
2021-08-26,1848,Fresno,California,BYOR-3535,Robot Kits,225,2,450
2021-08-26,1867,Baton Rouge,Louisiana,Helicopter Drones,eBooks,20.95,2,41.9
2021-08-27,2009,Mount Vernon,New York,BYOR-1500,Robot Kits,189,4,756
2021-08-27,755,San Diego,California,DTD-7000 Drone,Drones,450,4,1800
2021-08-28,1865,Charlotte,North Carolina,BYOD-300,Drone Kits,89,2,178
2021-08-28,1308,Tacoma,Washington,Understanding 3D Printing,Training Videos,42.99,3,128.97
2021-08-28,1831,Phoenix,Arizona,Understanding Raspberry PI,Training Videos,28.99,1,28.99
2021-08-28,1298,West Palm Beach,Florida,Hexacopter Drone Blueprint,Blueprints,8.99,4,35.96
2021-08-28,1838,Fort Lauderdale,Florida,DX-145 Drone,Drones,250,2,500
2021-08-28,2064,Saint Petersburg,Florida,All Eyes Drone Blueprint,Blueprints,9.99,3,29.97
2021-08-28,20,Cedar Rapids,Iowa,Sleepy Eye Blueprint,Blueprints,11.99,6,71.94
2021-08-28,1370,Miami,Florida,BYOR-3535,Robot Kits,225,3,675
2021-08-28,2092,Nashville,Tennessee,Multi Rotor Drones,eBooks,24.95,6,149.7
2021-08-29,633,Garland,Texas,DTD-7000 Drone,Drones,450,4,1800
2021-08-29,850,Seattle,Washington,Drone Building Essentials,eBooks,13.99,5,69.95
2021-08-29,511,San Francisco,California,Drone Video Techniques,Training Videos,37.99,5,189.95000000000002
2021-08-29,1331,Newark,Delaware,Fixed Wing Drones,eBooks,15.5,2,31
2021-08-29,1676,Boston,Massachusetts,Fixed Wing Drones,eBooks,15.5,4,62
2021-08-29,1856,Saint Paul,Minnesota,DTD-7000 Drone,Drones,450,2,900
2021-08-30,518,Lawrenceville,Georgia,Articulated Robots,eBooks,23.99,3,71.97
2021-08-30,1897,Berkeley,California,MICR-23K Robot,Robots,899,5,4495
2021-08-30,246,San Bernardino,California,Understanding Artificial Intelligence,eBooks,19.5,3,58.5
2021-08-30,1368,Birmingham,Alabama,Cartesian Robots,eBooks,12.99,2,25.98
2021-08-31,1324,Madison,Wisconsin,BYOR-3535,Robot Kits,225,3,675
2021-08-31,172,Washington,District of Columbia,Photograph Drones,eBooks,14.99,3,44.97
2021-08-31,455,Houston,Texas,Drone Building Essentials,eBooks,13.99,2,27.98
2021-08-31,323,Houston,Texas,GPS Drones,eBooks,19.99,4,79.96
2021-08-31,1728,Peoria,Illinois,BYOD-100,Drone Kits,54,2,108
2021-08-31,1366,Philadelphia,Pennsylvania,BYOR-3000,Robot Kits,214,2,428
2021-08-31,1270,Schenectady,New York,Cat Robot Blueprint,Blueprints,4.99,5,24.950000000000003
2021-08-31,429,Woburn,Massachusetts,Virtual Reality Basics,Training Videos,29.99,3,89.97
2021-09-01,1819,Albany,Georgia,MICR-23K Robot,Robots,899,4,3596
2021-09-01,1489,Philadelphia,Pennsylvania,Bsquare Robot Blueprint,Blueprints,8.99,3,26.97
2021-09-01,286,Trenton,New Jersey,Ladybug Robot Blueprint,Blueprints,12,4,48
2021-09-01,570,Berkeley,California,Mapping with Drones,Training Videos,49,5,245
2021-09-01,230,London,Kentucky,MICR-564K Drone,Drones,499,2,998
2021-09-02,137,Lake Charles,Louisiana,Understanding Artificial Intelligence,eBooks,19.5,2,39
2021-09-02,627,Oklahoma City,Oklahoma,BYOD-300,Drone Kits,89,3,267
2021-09-02,1534,Peoria,Illinois,Robotic Essentials,Training Videos,34.99,1,34.99
2021-09-03,314,Daytona Beach,Florida,BYOD-300,Drone Kits,89,3,267
2021-09-03,700,Washington,District of Columbia,Sleepy Eye Blueprint,Blueprints,11.99,5,59.95
2021-09-03,785,Chicago,Illinois,Cloud Computing,Training Videos,29.99,5,149.95
2021-09-03,140,Greeley,Colorado,BYOR-2640S,Robot Kits,189,6,1134
2021-09-03,652,Sacramento,California,BYOR-3535,Robot Kits,225,3,675
2021-09-03,1934,Sioux Falls,South Dakota,MICR-564K Drone,Drones,499,4,1996
2021-09-04,1670,Orlando,Florida,Mapping with Drones,Training Videos,49,5,245
2021-09-04,1386,Fresno,California,Articulated Robots,eBooks,23.99,6,143.94
2021-09-04,1291,Daytona Beach,Florida,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2021-09-04,1088,Kansas City,Kansas,AI for Educators,Training Videos,49.95,3,149.85000000000002
2021-09-04,1853,Rochester,New York,RQTE-554 Robot,Robots,684,2,1368
2021-09-05,1855,Chattanooga,Tennessee,Understanding Arduino,eBooks,17.5,3,52.5
2021-09-05,649,Pasadena,California,RWW-75 Robot,Robots,883,6,5298
2021-09-05,286,Trenton,New Jersey,RTF Drones,eBooks,16.99,5,84.94999999999999
2021-09-05,1559,Louisville,Kentucky,BYOR-3000,Robot Kits,214,3,642
2021-09-05,1037,Columbus,Ohio,RXW-9807 Robot,Robots,599,2,1198
2021-09-06,261,Lake Worth,Florida,Polar Robots,eBooks,23.99,1,23.99
2021-09-06,1284,Washington,District of Columbia,Articulated Robots,eBooks,23.99,4,95.96
2021-09-06,471,Monticello,Minnesota,BYOR-1000,Robot Kits,189,3,567
2021-09-06,1151,Houston,Texas,BYOD-400,Drone Kits,119,3,357
2021-09-07,387,Los Angeles,California,Cat Robot Blueprint,Blueprints,4.99,4,19.96
2021-09-07,1574,Arlington,Virginia,Photograph Drones,eBooks,14.99,5,74.95
2021-09-07,500,Kansas City,Kansas,All Eyes Drone Blueprint,Blueprints,9.99,2,19.98
2021-09-07,1404,Cincinnati,Ohio,DTE-QFN20 Drone,Drones,250,6,1500
2021-09-07,1287,Jamaica,New York,Helicopter Drones,eBooks,20.95,6,125.69999999999999
2021-09-07,230,London,Kentucky,DTE-QFN20 Drone,Drones,250,3,750
2021-09-08,2052,Detroit,Michigan,DTI-84 Drone,Drones,455,6,2730
2021-09-08,14,Tampa,Florida,BYOD-100,Drone Kits,54,3,162
2021-09-09,92,Detroit,Michigan,Hexacopter Drone Blueprint,Blueprints,8.99,5,44.95
2021-09-09,177,Baton Rouge,Louisiana,Spherical Robots,eBooks,16.75,4,67
2021-09-09,1490,Seattle,Washington,Photograph Drones,eBooks,14.99,4,59.96
2021-09-09,1048,York,Pennsylvania,BYOD-400S,Drone Kits,129.95,6,779.6999999999999
2021-09-09,224,Springfield,Ohio,Industrial 3D Printing,Training Videos,49,4,196
2021-09-10,1815,Topeka,Kansas,BYOD-220,Drone Kits,69,5,345
2021-09-10,751,Pittsburgh,Pennsylvania,Photograph Drones,eBooks,14.99,1,14.99
2021-09-10,718,Hampton,Virginia,BYOR-3535,Robot Kits,225,5,1125
