WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,LITHOLOGY_CLASS,LITHOLOGY_CLASS_CONFIDENCE
25/2-7,3774.7700006,479842.6875,6641084.0,-3748.941162,DUNLIN GP.,Sleipner Fm.,11.991861343,13.240030289,13.240030289,5.0295071602,1.9672631025,103.80126953,0.0,0.3564927876,4.9591016769,95.335365295,79.012748718,8.5,0.0,0.0,0.0,0.1080712676,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3774.9220006,479842.6875,6641084.0,-3749.093262,DUNLIN GP.,Sleipner Fm.,11.659769058,9.949760437,9.949760437,4.5678486824,1.868258357,103.59487152,0.0,0.3766821921,4.9320597649,100.86547852,78.794189453,8.5,0.0,0.0,0.0,0.0965807512,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3775.0740006,479842.6875,6641084.0,-3749.245117,DUNLIN GP.,Sleipner Fm.,13.452317238,8.5835981369,8.5835981369,4.7987074852,1.7474210262,101.67095184,0.0,0.4062798023,4.9575657845,103.63578796,78.365066528,8.5,0.0,0.0,0.0,0.0574645326,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3775.2260006,479842.6875,6641084.0,-3749.397217,DUNLIN GP.,Sleipner Fm.,12.992884636,7.7703933716,7.7703933716,5.2421441078,1.6350463629,102.40653229,0.0,0.4451823235,5.0166292191,103.07202148,78.136772156,8.5,0.0,0.0,0.0,0.0373851471,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3775.3780006,479842.6875,6641084.0,-3749.549072,DUNLIN GP.,Sleipner Fm.,13.638562202,7.4537096024,7.4537096024,5.408288002,1.5437982082,99.996185303,0.0,0.4754132926,4.9644703865,104.65503693,78.723442078,8.5,0.0,0.0,0.0,0.0170469619,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3775.5300006,479842.6875,6641084.0,-3749.701172,DUNLIN GP.,Sleipner Fm.,15.32728672,7.2389540672,7.2389540672,5.5483798981,1.4901055098,95.569091797,0.0,0.497466296,4.2566285133,107.91143036,77.757804871,8.5,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3775.6820006,479842.65625,6641084.0,-3749.853027,DUNLIN GP.,Sleipner Fm.,16.608129501,11.041071892,11.041071892,4.8871021271,1.47646451,84.584373474,0.0,0.5184711218,3.2084612846,109.71665955,77.529899597,8.5,0.0,0.0,0.0,0.002651565,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3775.8340006,479842.65625,6641084.0,-3750.004883,DUNLIN GP.,Sleipner Fm.,16.463201523,21.817808151,21.817808151,4.2316908836,1.4896805286,72.488090515,0.0,0.5372796059,2.4709331989,109.96564484,77.474998474,8.5,0.0,0.0,0.0,0.0009111091,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3775.9860006,479842.65625,6641084.0,-3750.156982,DUNLIN GP.,Sleipner Fm.,16.318273544,11.895158768,11.895158768,4.0934915543,1.5921946764,61.364360809,0.0,0.5159074068,2.2503640652,106.46645355,77.427505493,8.5,0.0,0.0,0.0,0.0134612266,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3776.1380006,479842.65625,6641084.0,-3750.308838,DUNLIN GP.,Sleipner Fm.,15.692918777,8.2596635818,8.2596635818,4.5198864937,1.8446729183,58.684726715,0.0,0.4176117182,2.7544236183,98.473617554,77.023727417,8.5,0.0,0.0,0.0,0.0656218603,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3776.2900006,479842.65625,6641084.0,-3750.460938,DUNLIN GP.,Sleipner Fm.,11.458852768,7.6231312752,7.6231312752,5.4790840149,2.1669068336,64.902984619,0.0,0.3464624286,3.3253955841,89.430793762,76.931541443,8.5,0.0,0.0,0.0,0.1450192779,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3776.4420006,479842.65625,6641084.0,-3750.612793,DUNLIN GP.,Sleipner Fm.,10.387711525,7.4912877083,7.4912877083,5.7873334885,2.3972716331,74.166091919,0.0,0.2971792519,3.3803465366,85.19127655,77.042762756,8.5,0.0,0.0,0.0,0.2107282728,0.0,0.0,0.0,0.0,Coal,1
25/2-7,3776.5940006,479842.65625,6641084.0,-3750.764893,DUNLIN GP.,Sleipner Fm.,10.485694885,5.7454667091,5.7454667091,5.9159851074,2.4176061153,75.635536194,0.0,0.2576975822,2.9186799526,83.834281921,76.527770996,8.5,0.0,0.0,0.0,0.1848387569,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3776.7460006,479842.65625,6641084.0,-3750.916992,DUNLIN GP.,Sleipner Fm.,10.801733971,4.6683754921,4.6683754921,5.9115476608,2.42142272,66.038452148,0.0,0.2074778229,2.454195261,82.248214722,76.414093018,8.5,0.0,0.0,0.0,0.1232959032,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3776.8980006,479842.65625,6641084.0,-3751.068848,DUNLIN GP.,Sleipner Fm.,10.379870415,4.2754158974,4.2754158974,5.6381773949,2.4068102837,52.678127289,0.0,0.1677768081,2.4033420086,81.448287964,76.125213623,8.5,0.0,0.0,0.0,0.0595328957,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3777.0500006,479842.65625,6641084.0,-3751.220703,DUNLIN GP.,Sleipner Fm.,9.5959033966,4.8971090317,4.8971090317,5.0455436707,2.410094738,47.363792419,0.0,0.1527778804,2.8068037033,79.622871399,76.063262939,8.5,0.0,0.0,0.0,0.0373894833,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3777.2020006,479842.65625,6641084.0,-3751.372559,DUNLIN GP.,Sleipner Fm.,9.4958248138,6.6933426857,6.6933426857,5.0504102707,2.4693992138,49.930179596,0.0,0.1438705176,3.7010025978,77.725311279,76.00050354,8.5,0.0,0.0,0.0,0.0553380363,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3777.3540006,479842.65625,6641084.0,-3751.524658,DUNLIN GP.,Sleipner Fm.,9.4851436615,9.6559820175,9.6559820175,5.2623124123,2.5726218224,57.556758881,0.0,0.1597040445,4.5177087784,75.143424988,75.954612732,8.5,0.0,0.0,0.0,0.1052464694,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3777.5060006,479842.65625,6641084.0,-3751.676758,DUNLIN GP.,Sleipner Fm.,9.5025606155,10.106189728,10.106189728,5.4221119881,2.6649491787,61.402950287,0.0,0.190684557,4.4408340454,73.705284119,76.048332214,8.5,0.0,0.0,0.0,0.1748028398,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3777.6580006,479842.65625,6641084.0,-3751.828613,DUNLIN GP.,Sleipner Fm.,9.5771865845,14.276159286,14.276159286,5.7669796944,2.6922438145,66.868927002,0.0,0.219322294,3.8545684814,72.491149902,75.808952332,8.5,0.0,0.0,0.0,0.2235558331,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3777.8100006,479842.65625,6641084.0,-3751.980713,DUNLIN GP.,Sleipner Fm.,9.7590465546,15.617635727,15.617635727,6.3001155853,2.6354911327,70.398109436,0.0,0.2310786992,3.6312777996,72.061149597,75.694000244,8.5,0.0,0.0,0.0,0.179896161,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3777.9620006,479842.65625,6641084.0,-3752.132568,DUNLIN GP.,Sleipner Fm.,10.00828743,13.922839165,13.922839165,6.6412172318,2.5902032852,70.581954956,0.0,0.2256160229,3.5392968655,72.730163574,75.694000244,8.5,0.0,0.0,0.0,0.1159711331,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3778.1140006,479842.65625,6641084.0,-3752.284668,DUNLIN GP.,Sleipner Fm.,9.7691650391,10.934692383,10.934692383,6.4232177734,2.5301282406,68.116249084,0.0,0.2240186185,3.1912326813,74.205627441,75.680458069,8.5,0.0,0.0,0.0,0.0549691506,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3778.2660006,479842.65625,6641084.0,-3752.436523,DUNLIN GP.,Sleipner Fm.,9.2527256012,8.4682235718,8.4682235718,5.9441127777,2.4910736084,63.49382019,0.0,0.2056442499,2.7224023342,75.871391296,75.499435425,8.5,0.0,0.0,0.0,0.0409293622,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3778.4180006,479842.65625,6641084.0,-3752.588379,DUNLIN GP.,Sleipner Fm.,9.0388631821,6.8038811684,6.8038811684,5.3373947144,2.451479435,56.718730927,0.0,0.1795673221,2.3862628937,77.792930603,75.399375916,8.5,0.0,0.0,0.0,0.0267235227,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3778.5700006,479842.65625,6641084.0,-3752.740479,DUNLIN GP.,Sleipner Fm.,8.8222293854,5.4675779343,5.4675779343,5.0229716301,2.430464983,50.684047699,0.0,0.1565224826,2.26821661,80.255691528,75.212745667,8.5,0.0,0.0,0.0,0.0229331367,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3778.7220006,479842.65625,6641084.0,-3752.892334,DUNLIN GP.,Sleipner Fm.,8.6360015869,4.9414386749,4.9414386749,4.786737442,2.424741745,45.911705017,0.0,0.1497315317,2.433054924,81.750480652,75.037002563,8.5,0.0,0.0,0.0,0.0236125793,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3778.8740006,479842.65625,6641084.0,-3753.044434,DUNLIN GP.,Sleipner Fm.,8.5206689835,4.9209494591,4.9209494591,4.6886935234,2.4531588554,44.933200836,0.0,0.1569759399,2.8388419151,81.57081604,75.025939941,8.5,0.0,0.0,0.0,0.0493084081,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3779.0260006,479842.65625,6641084.0,-3753.196289,DUNLIN GP.,Sleipner Fm.,8.541762352,5.5205621719,5.5205621719,4.6448888779,2.503228426,49.521877289,0.0,0.1735173464,3.1179850101,80.911354065,74.839302063,8.5,0.0,0.0,0.0,0.0852924585,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3779.1780006,479842.65625,6641084.0,-3753.348389,DUNLIN GP.,Sleipner Fm.,8.7265844345,6.6107077599,6.6107077599,4.5154910088,2.5216503143,56.246868134,0.0,0.19464688,2.9533669949,79.454864502,74.638168335,8.5,0.0,0.0,0.0,0.0882004872,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3779.3300006,479842.65625,6641084.0,-3753.500488,DUNLIN GP.,Sleipner Fm.,8.9061250687,8.4048604965,8.4048604965,4.3063020706,2.4961438179,61.966403961,0.0,0.1982710212,2.515342474,77.75856781,74.215454102,8.5,0.0,0.0,0.0,0.0560059957,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3779.4820006,479842.65625,6641084.0,-3753.652344,DUNLIN GP.,Sleipner Fm.,8.6311178207,8.5804052353,8.5804052353,4.116558075,2.4443962574,62.267063141,0.0,0.1878844649,2.1798427105,77.53338623,74.009735107,8.5,0.0,0.0,0.0,0.0204988066,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3779.6340006,479842.65625,6641084.0,-3753.804199,DUNLIN GP.,Sleipner Fm.,8.3668031693,6.8522725105,6.8522725105,3.9443385601,2.413282156,54.322357178,0.0,0.1634515375,1.9929682016,78.472999573,73.474998474,8.5,0.0,0.0,0.0,0.0108564114,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3779.7860006,479842.65625,6641084.0,-3753.956055,DUNLIN GP.,Sleipner Fm.,8.3416318893,4.9958925247,4.9958925247,3.8035731316,2.3991367817,43.728290558,0.0,0.1583505869,1.9525353909,79.580207825,73.461250305,8.5,0.0,0.0,0.0,0.00813682,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3779.9380006,479842.625,6641084.0,-3754.108154,DUNLIN GP.,Sleipner Fm.,8.3129997253,4.4005403519,4.4005403519,3.7295219898,2.4028222561,34.559276581,0.0,0.159545809,2.0085237026,80.234016418,73.156982422,8.5,0.0,0.0,0.0,0.0111731235,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3780.0900006,479842.625,6641084.0,-3754.260254,DUNLIN GP.,Sleipner Fm.,8.3129997253,4.2682189941,4.2682189941,3.7454099655,2.4222242832,32.181274414,0.0,0.1682819277,2.1891698837,81.042770386,73.03465271,8.5,0.0,0.0,0.0,0.0152369468,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3780.2420006,479842.625,6641084.0,-3754.412109,DUNLIN GP.,Sleipner Fm.,8.3135585785,4.2200779915,4.2200779915,3.844399929,2.4552021027,33.02368927,0.0,0.1968558878,2.5553312302,81.994667053,72.978347778,8.5,0.0,0.0,0.0,0.0209627654,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3780.3940006,479842.625,6641084.0,-3754.564209,DUNLIN GP.,Sleipner Fm.,8.3335962296,4.158188343,4.158188343,4.1969547272,2.541008234,35.41280365,0.0,0.2501342893,3.029815197,83.019363403,73.083587646,8.5,0.0,0.0,0.0,0.0198950637,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3780.5460006,479842.625,6641084.0,-3754.716064,DUNLIN GP.,Sleipner Fm.,8.4976854324,4.7288274765,4.7288274765,4.7037525177,2.6253743172,47.411567688,0.0,0.2818347216,3.3033516407,82.86882782,73.525413513,8.5,0.0,0.0,0.0,0.0168036688,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3780.6980006,479842.625,6641084.0,-3754.868164,DUNLIN GP.,Sleipner Fm.,8.7869510651,7.113257885,7.113257885,5.219956398,2.6656653881,65.682037354,0.0,0.2775329947,3.3133437634,81.416786194,74.137825012,8.5,0.0,0.0,0.0,0.0108783329,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3780.8500006,479842.625,6641084.0,-3755.02002,DUNLIN GP.,Sleipner Fm.,8.8814516068,11.400975227,11.400975227,6.1368575096,2.6552660465,89.725364685,0.0,0.2777037919,3.2497982979,78.892478943,74.397628784,8.5,0.0,0.0,0.0,0.0070532132,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3781.0020006,479842.625,6641084.0,-3755.171875,DUNLIN GP.,Sleipner Fm.,8.8979997635,20.69634819,20.69634819,7.1892867088,2.6662175655,104.16287994,0.0,0.2925400138,3.4973340034,77.255897522,75.009040833,8.5,0.0,0.0,0.0,0.0091704512,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3781.1540006,479842.625,6641084.0,-3755.323975,DUNLIN GP.,Sleipner Fm.,8.8979997635,22.296760559,22.296760559,8.5665025711,2.7165465355,114.93053436,0.0,0.3099851906,4.7494373322,77.160232544,75.140670776,8.5,0.0,0.0,0.0,0.0160000008,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3781.3060006,479842.625,6641084.0,-3755.47583,DUNLIN GP.,Sleipner Fm.,8.8985738754,21.52076149,21.52076149,10.511033058,2.7847030163,120.05898285,0.0,0.3193658292,6.3167862892,77.760482788,75.569000244,8.5,0.0,0.0,0.0,0.0160792228,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3781.4580006,479842.625,6641084.0,-3755.62793,DUNLIN GP.,Sleipner Fm.,8.9278793335,18.656282425,18.656282425,11.453383446,2.7688176632,122.83348846,0.0,0.3117468059,6.1670861244,77.270317078,75.570999146,8.5,0.0,0.0,0.0,0.0209267456,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3781.6100006,479842.625,6641084.0,-3755.780029,DUNLIN GP.,Sleipner Fm.,8.9838523865,16.682950974,16.682950974,11.45405674,2.6953964233,113.74027252,0.0,0.2813755274,4.7802190781,75.475990295,75.69228363,8.5,0.0,0.0,0.0,0.0793996453,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3781.7620006,479842.625,6641084.0,-3755.931885,DUNLIN GP.,Sleipner Fm.,9.1219415665,15.234662056,15.234662056,9.7940740585,2.6520457268,99.6092453,0.0,0.2368361205,3.6143679619,73.093421936,75.57043457,8.5,0.0,0.0,0.0,0.1806879342,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3781.9140006,479842.625,6641084.0,-3756.083984,DUNLIN GP.,Sleipner Fm.,9.5491952896,14.584466934,14.584466934,8.8417577744,2.6554849148,81.712524414,0.0,0.2044311762,3.1263940334,71.472343445,75.689399719,8.5,0.0,0.0,0.0,0.2393288016,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3782.0660006,479842.625,6641084.0,-3756.235596,DUNLIN GP.,Sleipner Fm.,9.679851532,12.673433304,12.673433304,7.7330884933,2.5997271538,74.114456177,0.0,0.1862711459,2.9587569237,71.708457947,75.192329407,8.5,0.0,0.0,0.0,0.1666147858,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3782.2180006,479842.625,6641084.0,-3756.387695,DUNLIN GP.,Sleipner Fm.,10.023950577,8.6577749252,8.6577749252,6.8181872368,2.5488483906,73.477157593,0.0,0.192080602,2.8439171314,72.975959778,74.879837036,8.5,0.0,0.0,0.0,0.0948422179,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3782.3700006,479842.625,6641084.0,-3756.539795,DUNLIN GP.,Sleipner Fm.,10.007701874,6.6513462067,6.6513462067,6.2336015701,2.4999773502,80.295707703,0.0,0.1987226456,2.7731342316,75.424034119,74.505737305,8.5,0.0,0.0,0.0,0.0439941399,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3782.5220006,479842.625,6641084.0,-3756.69165,DUNLIN GP.,Sleipner Fm.,9.6525058746,5.8721079826,5.8721079826,5.7586755753,2.473038435,82.332099915,0.0,0.2018755078,2.8153791428,77.539703369,74.194442749,8.5,0.0,0.0,0.0,0.0370099321,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3782.6740006,479842.625,6641084.0,-3756.84375,DUNLIN GP.,Sleipner Fm.,9.5575008392,5.5835227966,5.5835227966,5.0388097763,2.4600684643,81.676483154,0.0,0.1919426322,2.9270968437,78.658416748,73.633964539,8.5,0.0,0.0,0.0,0.039984189,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3782.8260006,479842.59375,6641084.0,-3756.995605,DUNLIN GP.,Sleipner Fm.,9.4388961792,5.5512337685,5.5512337685,4.5695338249,2.4480903149,81.399085999,0.0,0.1897561997,2.9943912029,78.635116577,73.25881958,8.5,0.0,0.0,0.0,0.0439698622,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3782.9780006,479842.59375,6641084.0,-3757.147705,DUNLIN GP.,Sleipner Fm.,9.4488925934,5.682697773,5.682697773,4.2372508049,2.4361176491,85.329116821,0.0,0.1920273751,2.9711534977,78.541694641,72.699501038,8.5,0.0,0.0,0.0,0.04598042,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3783.1300006,479842.59375,6641084.0,-3757.299561,DUNLIN GP.,Sleipner Fm.,9.460855484,5.7689638138,5.7689638138,4.0294938087,2.4508192539,86.675064087,0.0,0.1990941018,3.0281355381,78.354606628,72.570503235,8.5,0.0,0.0,0.0,0.0598313361,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3783.2820006,479842.59375,6641084.0,-3757.451416,DUNLIN GP.,Sleipner Fm.,9.4856424332,5.4575343132,5.4575343132,3.8850595951,2.534784317,84.136077881,0.0,0.2080611289,3.25055933,78.996673584,72.199363708,8.5,0.0,0.0,0.0,0.0994278565,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3783.4340006,479842.59375,6641084.0,-3757.603516,DUNLIN GP.,Sleipner Fm.,9.391740799,5.0003595352,5.0003595352,3.9536943436,2.6233861446,80.092002869,0.0,0.2228688896,3.7365598679,80.950332642,71.703063965,8.5,0.0,0.0,0.0,0.097054407,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3783.5860006,479842.59375,6641084.0,-3757.755371,DUNLIN GP.,Sleipner Fm.,9.1421661377,4.5600047112,4.5600047112,4.0568766594,2.6788771152,79.964118958,0.0,0.2435936481,4.214263916,82.332176208,71.50983429,8.5,0.0,0.0,0.0,0.0548780225,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3783.7380006,479842.59375,6641084.0,-3757.907471,DUNLIN GP.,Sleipner Fm.,8.9757413864,4.4552221298,4.4552221298,4.1850752831,2.6927053928,82.819717407,0.0,0.2692056596,4.4903516769,84.382156372,71.567573547,8.5,0.0,0.0,0.0,0.0022018002,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3783.8900006,479842.59375,6641084.0,-3758.059326,DUNLIN GP.,Sleipner Fm.,8.9115457535,5.1843013763,5.1843013763,4.2640552521,2.7446787357,90.468132019,0.0,0.2949955165,4.5429797173,87.799873352,71.081466675,8.5,0.0,0.0,0.0,-0.001925204,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3784.0420006,479842.59375,6641084.0,-3758.211426,DUNLIN GP.,Sleipner Fm.,8.8682355881,6.3112020493,6.3112020493,4.5272674561,2.7858214378,92.911422729,0.0,0.2992142141,4.266415596,89.952606201,71.007804871,8.5,0.0,0.0,0.0,-0.004913765,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3784.1940006,479842.59375,6641084.0,-3758.363525,DUNLIN GP.,Sleipner Fm.,8.8233966827,6.7945628166,6.7945628166,5.0989303589,2.8218822479,88.970413208,0.0,0.2852992415,3.9637920856,88.747413635,70.521522522,8.5,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3784.3460006,479842.59375,6641084.0,-3758.515381,DUNLIN GP.,Sleipner Fm.,8.7726984024,6.5064239502,6.5064239502,6.0198945999,2.83943367,78.553451538,0.0,0.2369598746,3.7898740768,85.002227783,70.204391479,8.5,0.0,0.0,0.0,-0.004033304,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3784.4980006,479842.59375,6641084.0,-3758.667236,DUNLIN GP.,Sleipner Fm.,8.7661771774,7.6186079979,7.6186079979,7.0337643623,2.8399999142,75.060714722,0.0,0.1952375174,3.8190078735,81.281051636,69.350112915,8.5,0.0,0.0,0.0,-0.00303556,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3784.6500006,479842.59375,6641084.0,-3758.819092,DUNLIN GP.,Sleipner Fm.,8.765999794,10.380543709,10.380543709,8.6464176178,2.8255903721,75.898925781,0.0,0.1786394566,3.7216227055,78.176239014,69.018318176,8.5,0.0,0.0,0.0,0.0037245082,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3784.8020006,479842.59375,6641084.0,-3758.971191,DUNLIN GP.,Sleipner Fm.,8.783249855,18.690467834,18.690467834,9.8264894485,2.7722921371,74.986381531,0.0,0.1892132163,3.3334023952,74.97744751,68.347633362,8.5,0.0,0.0,0.0,0.0049583246,0.0,0.0,0.0,0.0,Shale,1
25/2-7,3784.9540006,479842.59375,6641084.0,-3759.123291,DUNLIN GP.,Sleipner Fm.,8.7992973328,31.491182327,31.491182327,11.406620979,2.696382761,67.088981628,0.0,0.2055037916,2.9740891457,72.601341248,67.661224365,8.5,0.0,0.0,0.0,0.0059560682,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3785.1060006,479842.59375,6641084.0,-3759.275146,DUNLIN GP.,Sleipner Fm.,8.8343372345,41.153781891,41.153781891,13.54104805,2.6052494049,57.575222015,0.0,0.1936492324,2.8014669418,72.421722412,66.975730896,8.5,0.0,0.0,0.0,0.0040923767,0.0,0.0,0.0,0.0,Sandstone/Shale,1
25/2-7,3785.2580006,479842.59375,6641084.0,-3759.427246,DUNLIN GP.,Sleipner Fm.,8.9026088715,33.892112732,33.892112732,16.108381271,2.5715017319,51.885124207,0.0,0.1717537045,2.9120335579,72.454193115,66.40827179,8.5,0.0,0.0,0.0,0.0382559896,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3785.4100006,479842.5625,6641084.0,-3759.579102,DUNLIN GP.,Sleipner Fm.,8.9837179184,23.311365128,23.311365128,16.752435684,2.5842168331,52.506069183,0.0,0.165457204,3.0900170803,71.544425964,65.966819763,8.5,0.0,0.0,0.0,0.106344603,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3785.5620006,479842.5625,6641084.0,-3759.731201,DUNLIN GP.,Sleipner Fm.,9.1288709641,19.425832748,19.425832748,16.441587448,2.6199812889,54.119701385,0.0,0.1800984889,3.2785549164,70.06640625,65.411712646,8.5,0.0,0.0,0.0,0.187526077,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3785.7140006,479842.5625,6641084.0,-3759.883057,DUNLIN GP.,Sleipner Fm.,9.34167099,18.659601212,18.659601212,15.220383644,2.6276590824,54.677818298,0.0,0.1974279732,3.3194260597,68.975479126,65.26309967,8.5,0.0,0.0,0.0,0.2325568944,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3785.8660006,479842.5625,6641084.0,-3760.034912,DUNLIN GP.,Sleipner Fm.,9.5384216309,17.625734329,17.625734329,13.383761406,2.6148271561,55.354297638,0.0,0.2012992352,3.3489160538,69.402992249,64.667915344,8.5,0.0,0.0,0.0,0.2359409332,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3786.0180006,479842.5625,6641084.0,-3760.187012,DUNLIN GP.,Sleipner Fm.,9.6821403503,15.58557415,15.58557415,11.962838173,2.6055655479,58.522331238,0.0,0.1958757192,3.4119520187,71.303260803,64.748146057,8.5,0.0,0.0,0.0,0.2106964439,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3786.1700006,479842.5625,6641084.0,-3760.338867,DUNLIN GP.,Sleipner Fm.,9.7480230331,12.853288651,12.853288651,11.802084923,2.6106088161,64.763404846,0.0,0.1981455237,3.6132495403,73.682975769,64.171737671,8.5,0.0,0.0,0.0,0.1744119674,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3786.3220006,479842.5625,6641084.0,-3760.490967,DUNLIN GP.,Sleipner Fm.,9.7706518173,11.884922981,11.884922981,11.476201057,2.6473698616,67.395088196,0.0,0.2121970952,3.9364802837,75.004310608,63.956607819,8.5,0.0,0.0,0.0,0.1664046645,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3786.4740006,479842.5625,6641084.0,-3760.643066,DUNLIN GP.,Sleipner Fm.,9.766418457,11.305171967,11.305171967,11.52556324,2.6630241871,70.120765686,0.0,0.2246333808,4.1418771744,75.810935974,63.565368652,8.5,0.0,0.0,0.0,0.1697212011,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3786.6260006,479842.5625,6641084.0,-3760.794922,DUNLIN GP.,Sleipner Fm.,9.4426307678,12.206456184,12.206456184,11.632921219,2.7029154301,69.291007996,0.0,0.2467915565,4.2047858238,75.715629578,63.42117691,8.5,0.0,0.0,0.0,0.2061357498,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3786.7780006,479842.5625,6641084.0,-3760.947021,DUNLIN GP.,Sleipner Fm.,9.3532304764,14.699587822,14.699587822,11.857258797,2.6597907543,72.267196655,0.0,0.2600785196,3.9167990685,74.812072754,63.180953979,8.5,0.0,0.0,0.0,0.1637150049,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3786.9300006,479842.5625,6641084.0,-3761.098877,DUNLIN GP.,Sleipner Fm.,9.7886810303,19.371191025,19.371191025,12.033571243,2.6311078072,75.263504028,0.0,0.2700556815,3.6726238728,73.930183411,63.277240753,8.5,0.0,0.0,0.0,0.1139036417,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,3787.0820006,479842.5625,6641084.0,-3761.250732,DUNLIN GP.,Sleipner Fm.,9.7607030869,23.701826096,23.701826096,12.823202133,2.596811533,80.162406921,0.0,0.2637293637,3.6774129868,73.235542297,63.115016937,8.5,0.0,0.0,0.0,0.0327476636,0.0,0.0,0.0,0.0,Shale,1
