WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,LITHOLOGY_CLASS,LITHOLOGY_CLASS_CONFIDENCE
25/2-7,3359.6580006,479849.0625,6641092.5,-3333.972656,VIKING GP.,Heather Fm.,8.9770002365,4.5489573479,4.527276516,4.2555742264,2.380872488,136.61436462,0.0,0.3668445051,4.3134684563,99.473693848,74.137771606,8.5,0.0,0.0,0.0,0.1492765695,0.0,0.0,0.0,5.1121206284,Shale,1
25/2-7,3360.7220006,479849.03125,6641092.5,-3335.036133,VIKING GP.,Heather Fm.,9.6610517502,4.3436927795,4.2498869896,4.0667133331,2.3452751637,133.71861267,0.0,0.3942121267,5.0335917473,96.682235718,73.399841309,8.5,0.0,0.0,0.0,0.1832185537,0.0,0.0,0.0,2.630699873,Shale,1
25/2-7,3361.3300006,479849.03125,6641092.5,-3335.644043,VIKING GP.,Heather Fm.,9.7159605026,3.9832246304,3.9706299305,3.7018897533,2.4629075527,140.08920288,0.0,0.3732292354,4.6345844269,95.578804016,74.816665649,8.5,0.0,0.0,0.0,0.2140705138,0.0,0.0,0.0,6.178273201,Shale,1
25/2-7,3361.6340006,479849.0,6641092.5,-3335.947754,VIKING GP.,Heather Fm.,9.9788455963,4.1661505699,4.1751847267,4.0069375038,2.3739953041,130.03297424,0.0,0.3543314338,4.9539899826,95.315574646,74.710922241,8.5,0.0,0.0,0.0,0.1178226247,0.0,0.0,0.0,4.4047608376,Shale,1
25/2-7,3362.0900006,479849.0,6641092.5,-3336.403564,VIKING GP.,Heather Fm.,9.4031381607,4.2119250298,4.1590456963,4.2062478065,2.328674078,139.46801758,0.0,0.3590293229,4.9516878128,95.104064941,74.734077454,8.5,0.0,0.0,0.0,0.1473169625,0.0,0.0,0.0,5.2838587761,Shale,1
25/2-7,3363.9140006,479848.96875,6641092.5,-3338.226807,VIKING GP.,Heather Fm.,9.6479997635,3.6489136219,3.3461568356,3.1353952885,2.4307367802,133.99610901,0.0,0.3681667745,5.0647130013,96.8516922,73.980987549,8.5,0.0,0.0,0.0,0.1668944359,0.0,0.0,0.0,4.8500900269,Shale,1
25/2-7,3364.2180006,479848.9375,6641092.5,-3338.530518,VIKING GP.,Heather Fm.,9.337521553,3.034611702,3.201253891,3.1481800079,2.4886844158,137.76193237,0.0,0.374201715,5.5511360168,96.684341431,74.209609985,8.5,0.0,0.0,0.0,0.2170318514,0.0,0.0,0.0,3.0250771046,Shale,1
25/2-7,3364.8260006,479848.9375,6641092.5,-3339.138184,VIKING GP.,Heather Fm.,9.9316835403,3.651252985,3.5907566547,3.4464731216,2.5074315071,133.57566833,0.0,0.3308766484,5.3530106544,96.999977112,75.067443848,8.5,0.0,0.0,0.0,0.251108408,0.0,0.0,0.0,4.4756202698,Shale,1
25/2-7,3365.7380006,479848.90625,6641092.5,-3340.049805,VIKING GP.,Heather Fm.,9.9610004425,3.0857744217,3.1733756065,2.9876828194,2.3681259155,138.05220032,0.0,0.3944899738,4.9473500252,97.252372742,73.429962158,8.5,0.0,0.0,0.0,0.2064151168,0.0,0.0,0.0,3.878610611,Shale,1
25/2-7,3369.5380006,479848.8125,6641092.0,-3343.848145,VIKING GP.,Heather Fm.,9.7187223434,2.9359588623,2.8355548382,2.8744285107,2.2623331547,139.16662598,0.0,0.3711448014,5.0728874207,94.024421692,71.221069336,8.5,0.0,0.0,0.0,0.0815236643,0.0,0.0,0.0,2.1672263145,Shale,1
25/2-7,3369.6900006,479848.8125,6641092.0,-3344.0,VIKING GP.,Heather Fm.,9.543627739,3.1328032017,3.1881771088,3.1354441643,2.311466217,142.58100891,0.0,0.3773840666,4.9296092987,94.041984558,71.197166443,8.5,0.0,0.0,0.0,0.1137750372,0.0,0.0,0.0,2.1740856171,Shale,1
25/2-7,3373.7940006,479848.6875,6641092.0,-3348.102051,VIKING GP.,Heather Fm.,9.5959663391,5.3576107025,4.2154855728,3.9104676247,2.412219286,139.26039124,0.0,0.3943060637,5.2950530052,100.28826141,69.79335022,8.5,0.0,0.0,0.0,0.1367511451,0.0,0.0,0.0,7.0736551285,Shale,1
25/2-7,3375.9220006,479848.625,6641092.0,-3350.229004,VIKING GP.,Heather Fm.,10.125424385,7.0352396965,7.1900792122,6.1818881035,2.3362214565,157.8033905,0.0,0.4084983766,5.0419969559,101.74802399,70.189750671,8.5,0.0,0.0,0.0,0.2061660737,0.0,0.0,0.0,10.163214684,Shale,1
25/2-7,3376.3780006,479848.625,6641092.0,-3350.684814,VIKING GP.,Heather Fm.,10.163051605,6.965057373,6.4285678864,5.5597114563,2.4261512756,153.03179932,0.0,0.3696457446,4.3090491295,101.60231781,71.800003052,8.5,0.0,0.0,0.0,0.2159092724,0.0,0.0,0.0,8.6748790741,Shale,1
25/2-7,3376.9860006,479848.625,6641092.0,-3351.292725,VIKING GP.,Heather Fm.,9.6796503067,6.9528436661,6.7271323204,5.5681838989,2.310997963,156.87876892,0.0,0.4018656015,4.8069224358,101.04525757,71.175003052,8.5,0.0,0.0,0.0,0.2019765079,0.0,0.0,0.0,9.4379997253,Shale,1
25/2-7,3379.7220006,479848.53125,6641092.0,-3354.026855,VIKING GP.,Heather Fm.,9.0005378723,11.580981255,10.41145134,9.2685432434,2.3535275459,154.85125732,0.0,0.4220398366,5.2001338005,109.05277252,72.925003052,8.5,0.0,0.0,0.0,0.1227650791,0.0,0.0,0.0,13.27670002,Shale,1
25/2-7,3380.3300006,479848.53125,6641092.0,-3354.634766,VIKING GP.,Heather Fm.,9.4117336273,8.3795814514,7.7990407944,7.2160673141,2.3488717079,145.50996399,0.0,0.4115069211,5.0032577515,104.02117157,73.358398438,8.5,0.0,0.0,0.0,0.1884648502,0.0,0.0,0.0,8.6652889252,Shale,1
25/2-7,3384.4340006,479848.4375,6641092.0,-3358.736328,VIKING GP.,Heather Fm.,9.7629585266,4.9255957603,5.1084070206,4.9738111496,2.5687725544,136.58045959,0.0,0.3751926124,4.8225312233,98.942596436,74.64855957,8.5,0.0,0.0,0.0,0.3375149667,0.0,0.0,0.0,6.2813711166,Shale,1
25/2-7,3385.1940006,479848.40625,6641092.0,-3359.49585,VIKING GP.,Heather Fm.,9.6926422119,5.1660895348,4.535378933,4.2222576141,2.4744508266,138.51661682,0.0,0.3640608191,4.8708457947,98.260704041,75.871894836,8.5,0.0,0.0,0.0,0.2395837605,0.0,0.0,0.0,6.225253582,Shale,1
25/2-7,3386.7140006,479848.375,6641092.0,-3361.014893,VIKING GP.,Heather Fm.,9.5117902756,3.8909912109,5.0968728065,4.879029274,2.406819582,146.83151245,0.0,0.3852481544,5.1284866333,98.975868225,73.560317993,8.5,0.0,0.0,0.0,0.1041673943,0.0,0.0,0.0,9.7518396378,Shale,1
25/2-7,3388.0820006,479848.34375,6641092.0,-3362.38208,VIKING GP.,Heather Fm.,9.6002187729,5.3846449852,4.5455899239,4.4743266106,2.3872725964,134.24319458,0.0,0.4006464481,4.5619707108,100.4637146,73.925003052,8.5,0.0,0.0,0.0,0.1441273689,0.0,0.0,0.0,7.2851252556,Shale,1
25/2-7,3388.3860006,479848.3125,6641092.0,-3362.685791,VIKING GP.,Heather Fm.,9.4101171494,4.473982811,4.5549221039,4.3629522324,2.5060114861,144.21563721,0.0,0.3944474459,4.8625946045,98.368118286,74.599784851,8.5,0.0,0.0,0.0,0.2383310497,0.0,0.0,0.0,6.0821194649,Shale,1
25/2-7,3394.4660006,479848.1875,6641091.5,-3368.762207,VIKING GP.,Heather Fm.,9.9044523239,5.799413681,6.0263357162,5.7431192398,2.2528271675,142.6207428,0.0,0.343888551,5.3901538849,88.621673584,69.177131653,8.5,0.0,0.0,0.0,0.0099901585,0.0,0.0,0.0,8.7283363342,Shale,1
25/2-7,3395.5300006,479848.15625,6641091.5,-3369.825439,VIKING GP.,Heather Fm.,9.5704631805,6.0057373047,6.576151371,6.1434783936,2.4961340427,144.94351196,0.0,0.3458972275,3.7055523396,89.982933044,68.425933838,8.5,0.0,0.0,0.0,0.214568451,0.0,0.0,0.0,7.560997963,Shale,1
25/2-7,3396.7460006,479848.125,6641091.5,-3371.040771,VIKING GP.,Heather Fm.,9.3827028275,6.0854048729,6.4161472321,5.9444580078,2.4171235561,140.09114075,0.0,0.3763821721,5.0563893318,92.951759338,70.934051514,8.5,0.0,0.0,0.0,0.2390021682,0.0,0.0,0.0,11.502583504,Shale,1
25/2-7,3398.4180006,479848.0625,6641091.5,-3372.71167,VIKING GP.,Heather Fm.,9.3020401001,8.1343173981,6.0209360123,5.6121277809,2.4238603115,126.62651825,0.0,0.3713277578,5.0387792587,87.549789429,68.848258972,8.5,0.0,0.0,0.0,0.2621396184,0.0,0.0,0.0,6.1139745712,Shale,1
25/2-7,3398.7220006,479848.0625,6641091.5,-3373.015625,VIKING GP.,Heather Fm.,9.3113002777,5.6256608963,5.3329052925,5.0990428925,2.4679961205,134.10919189,0.0,0.3695106208,5.2143988609,91.31526947,68.861999512,8.5,0.0,0.0,0.0,0.1795377582,0.0,0.0,0.0,5.8239369392,Shale,1
25/2-7,3399.6340006,479848.03125,6641091.5,-3373.927002,VIKING GP.,Heather Fm.,9.1754798889,7.00131464,6.523501873,6.0582480431,2.502468586,121.79911804,0.0,0.3331976533,5.6955366135,83.699188232,70.878639221,8.5,0.0,0.0,0.0,0.1617809832,0.0,0.0,0.0,7.7596149445,Shale,1
25/2-7,3400.0900006,479848.03125,6641091.5,-3374.382813,VIKING GP.,Heather Fm.,9.5502328873,6.3555803299,5.6321678162,5.3310599327,2.327631712,115.36066437,0.0,0.3144564927,5.9100561142,84.771888733,71.149223328,8.5,0.0,0.0,0.0,0.2018236369,0.0,0.0,0.0,7.3158874512,Shale,1
25/2-7,3400.3940006,479848.03125,6641091.5,-3374.686523,VIKING GP.,Heather Fm.,9.5860004425,5.2453899384,5.0787525177,4.8215403557,2.3808760643,135.08041382,0.0,0.3520836532,5.7902827263,85.853637695,71.111999512,8.5,0.0,0.0,0.0,0.2333216369,0.0,0.0,0.0,7.3675355911,Shale,1
25/2-7,3401.6100006,479848.0,6641091.5,-3375.901855,VIKING GP.,Heather Fm.,9.7429046631,5.9492588043,4.9376292229,4.5796656609,2.3772537708,126.21703339,0.0,0.3483333588,5.4583387375,92.985687256,70.335624695,8.5,0.0,0.0,0.0,0.2769553363,0.0,0.0,0.0,8.2490701675,Shale,1
25/2-7,3404.0420006,479847.9375,6641091.5,-3378.33252,VIKING GP.,Heather Fm.,9.4379997253,5.4418625832,4.8440461159,4.5123028755,2.5056147575,138.33766174,0.0,0.3751863241,4.2078566551,91.762313843,69.725463867,8.5,0.0,0.0,0.0,-0.008045812,0.0,0.0,0.0,6.0373716354,Shale,2
25/2-7,3406.4740006,479847.875,6641091.5,-3380.762939,VESTLAND GP.,Hugin Fm.,8.754070282,5.4241976738,5.1309914589,5.372938633,2.5757043362,105.55177307,0.0,0.2519929707,3.4879891872,73.689697266,68.425598145,8.5,0.0,0.0,0.0,-0.001473589,0.0,0.0,0.0,6.2357664108,Sandstone/Shale,2
25/2-7,3408.6020006,479847.8125,6641091.5,-3382.889648,VESTLAND GP.,Hugin Fm.,8.3129997253,3.9300031662,3.4612045288,3.8001387119,2.3500053883,49.39453125,0.0,0.205828771,2.7280116081,85.713691711,68.935882568,8.5,0.0,0.0,0.0,0.0049133589,0.0,0.0,0.0,2.9905750751,Sandstone,2
25/2-7,3408.9060006,479847.8125,6641091.5,-3383.193604,VESTLAND GP.,Hugin Fm.,8.3129997253,3.6706266403,3.5216867924,3.9744958878,2.3636274338,51.728427887,0.0,0.2249916494,2.7012050152,84.978874207,69.53717041,8.5,0.0,0.0,0.0,0.001205266,0.0,0.0,0.0,2.978726387,Sandstone,2
25/2-7,3412.4020006,479847.71875,6641091.5,-3386.6875,VESTLAND GP.,Hugin Fm.,8.3562784195,4.5786652565,4.620139122,4.4819169044,2.4274427891,68.125259399,0.0,0.218072176,3.0070779324,80.960716248,60.637123108,8.5,0.0,0.0,0.0,0.0130000003,0.0,0.0,0.0,12.168082237,Sandstone,1
25/2-7,3412.5540006,479847.71875,6641091.5,-3386.839355,VESTLAND GP.,Hugin Fm.,8.3547010422,4.6025938988,5.1559147835,5.0247035027,2.4545230865,67.666511536,0.0,0.2133415937,3.3732075691,80.429473877,59.91545105,8.5,0.0,0.0,0.0,0.0114564067,0.0,0.0,0.0,101.01424408,Sandstone,1
25/2-7,3414.2260006,479847.6875,6641091.0,-3388.510254,VESTLAND GP.,Hugin Fm.,8.3544988632,181.86820984,81.960021973,76.345916748,2.6412191391,48.669612885,0.0,0.0803374052,4.0087175369,60.854076385,61.117095947,8.5,0.0,0.0,0.0,-0.003286223,0.0,0.0,0.0,16.624046326,Sandstone,1
25/2-7,3414.8340006,479847.65625,6641091.0,-3389.11792,VESTLAND GP.,Hugin Fm.,8.359000206,15.410299301,16.838830948,15.789888382,2.5922327042,53.375183105,0.0,0.1693281382,3.5898010731,70.474182129,61.619945526,8.5,0.0,0.0,0.0,-0.002077563,0.0,0.0,0.0,52.591594696,Sandstone,1
25/2-7,3414.9860006,479847.65625,6641091.0,-3389.269775,VESTLAND GP.,Hugin Fm.,8.3565921783,17.287187576,21.42698288,20.144300461,2.6091601849,57.527359009,0.0,0.1771710068,3.6758723259,70.834739685,62.009326935,8.5,0.0,0.0,0.0,-0.005655996,0.0,0.0,0.0,56.90536499,Sandstone,1
25/2-7,3415.5940006,479847.65625,6641091.0,-3389.877441,VESTLAND GP.,Hugin Fm.,8.359000206,60.863948822,42.882369995,42.78307724,2.6076664925,82.042541504,0.0,0.117026642,4.0302343369,63.688903809,61.258666992,8.5,0.0,0.0,0.0,0.002666879,0.0,0.0,0.0,42.39994812,Sandstone/Shale,1
25/2-7,3415.8980006,479847.65625,6641091.0,-3390.181152,VESTLAND GP.,Hugin Fm.,8.3514728546,25.210357666,21.744874954,22.37115097,2.6103088856,108.35926819,0.0,0.1398728937,4.2593860626,65.095497131,61.426475525,8.5,0.0,0.0,0.0,0.01032726,0.0,0.0,0.0,12.812501907,Sandstone/Shale,1
25/2-7,3416.0500006,479847.625,6641091.0,-3390.333252,VESTLAND GP.,Hugin Fm.,8.3386001587,16.853927612,14.471498489,14.923723221,2.6048748493,105.53797913,0.0,0.1559850574,4.0598840714,66.754516602,61.421875,8.5,0.0,0.0,0.0,0.0103499917,0.0,0.0,0.0,11.992397308,Sandstone/Shale,1
25/2-7,3418.4820006,479847.59375,6641091.0,-3392.763672,VESTLAND GP.,Sleipner Fm.,8.3439998627,3.4474179745,3.448587656,3.991887331,2.3789999485,59.927394867,0.0,0.2308963239,2.6563558578,86.297286987,63.980930328,8.5,0.0,0.0,0.0,-0.003847474,0.0,0.0,0.0,3.3367607594,Sandstone,1
25/2-7,3418.6340006,479847.5625,6641091.0,-3392.915771,VESTLAND GP.,Sleipner Fm.,8.3439998627,3.4009056091,3.4769468307,4.0539913177,2.3784394264,59.188732147,0.0,0.231406793,2.6126189232,86.563331604,63.487998962,8.5,0.0,0.0,0.0,-0.004879061,0.0,0.0,0.0,3.0672359467,Sandstone,1
25/2-7,3420.1540006,479847.53125,6641091.0,-3394.434814,VESTLAND GP.,Sleipner Fm.,8.3439998627,4.1666612625,4.0811696053,4.9878077507,2.4289822578,66.360443115,0.0,0.2153487653,2.8514506817,83.44367218,64.117210388,8.5,0.0,0.0,0.0,0.0002366034,0.0,0.0,0.0,4.0665988922,Sandstone,1
25/2-7,3421.5220006,479847.5,6641091.0,-3395.801758,VESTLAND GP.,Sleipner Fm.,8.3536167145,4.9256620407,4.8867120743,6.0285310745,2.4663808346,76.639251709,0.0,0.2226361483,2.9237830639,80.366287231,65.002090454,8.5,0.0,0.0,0.0,0.0023833311,0.0,0.0,0.0,4.8347711563,Sandstone,1
25/2-7,3422.4340006,479847.46875,6641091.0,-3396.713379,VESTLAND GP.,Sleipner Fm.,8.3520002365,3.6820678711,3.7341411114,4.3616542816,2.3881430626,66.915763855,0.0,0.1994674057,2.6379778385,83.910697937,64.495880127,8.5,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,3.6460299492,Sandstone,1
25/2-7,3424.5620006,479847.4375,6641091.0,-3398.840088,VESTLAND GP.,Sleipner Fm.,8.5014228821,7.890352726,9.147819519,10.394227982,2.5661337376,92.568519592,0.0,0.2465109974,3.4682044983,78.147712708,60.040626526,8.5,0.0,0.0,0.0,-0.00306687,0.0,0.0,0.0,8.2433052063,Sandstone/Shale,1
25/2-7,3426.6900006,479847.375,6641091.0,-3400.966797,VESTLAND GP.,Sleipner Fm.,8.4022521973,4.6395354271,9.0647583008,8.4170207977,2.4971818924,81.211997986,0.0,0.2779970765,3.6614878178,86.168190002,55.308906555,8.5,0.0,0.0,0.0,-0.001282829,0.0,0.0,0.0,9.018740654,Sandstone/Shale,1
25/2-7,3427.9060006,479847.34375,6641091.0,-3402.182129,VESTLAND GP.,Sleipner Fm.,8.4990386963,32.926055908,20.256967545,18.775463104,2.4822599888,82.609489441,0.0,0.3281409442,2.4675009251,97.651069641,55.653217316,8.5,0.0,0.0,0.0,-0.006158895,0.0,0.0,0.0,21.781774521,Coal,1
25/2-7,3428.2100006,479847.34375,6641091.0,-3402.48584,VESTLAND GP.,Sleipner Fm.,8.5,21.651388168,17.94972229,16.183475494,2.5496146679,74.879402161,0.0,0.2192657143,2.4251348972,80.060348511,57.360618591,8.5,0.0,0.0,0.0,-0.00288454,0.0,0.0,0.0,13.511115074,Coal,1
25/2-7,3428.8180006,479847.3125,6641091.0,-3403.093506,VESTLAND GP.,Sleipner Fm.,8.4991607666,20.319963455,21.62887764,18.651266098,2.5580406189,71.670921326,0.0,0.2168712169,2.7524321079,79.167793274,60.527317047,8.5,0.0,0.0,0.0,-0.001790302,0.0,0.0,0.0,14.009864807,Sandstone,1
25/2-7,3435.3540006,479847.15625,6641090.5,-3409.625488,VESTLAND GP.,Sleipner Fm.,8.3671922684,41.477905273,21.118717194,20.63035202,2.6210963726,109.0905838,0.0,0.264249742,3.3335654736,74.347244263,70.170982361,8.5,0.0,0.0,0.0,0.0080160694,0.0,0.0,0.0,47.611415863,Shale,1
25/2-7,3440.8260006,479847.03125,6641090.5,-3415.094238,VESTLAND GP.,Sleipner Fm.,8.2810001373,3.2966530323,3.4143178463,3.5432827473,2.327242136,54.994163513,0.0,0.1969228834,2.4061312675,83.684242249,73.993522644,8.5,0.0,0.0,0.0,0.00441409,0.0,0.0,0.0,3.6175498962,Sandstone,1
25/2-7,3441.4340006,479847.0,6641090.5,-3415.701904,VESTLAND GP.,Sleipner Fm.,8.3040876389,3.2633535862,3.238907814,3.3028042316,2.3548314571,59.533809662,0.0,0.1953001022,2.6125786304,82.931167603,74.111999512,8.5,0.0,0.0,0.0,0.0024293321,0.0,0.0,0.0,3.2900149822,Sandstone,1
25/2-7,3441.5860006,479847.0,6641090.5,-3415.85376,VESTLAND GP.,Sleipner Fm.,8.3050003052,3.2879872322,3.3249928951,3.4385142326,2.371134758,65.794319153,0.0,0.1958000064,2.5836145878,82.173698425,73.615516663,8.5,0.0,0.0,0.0,0.0074171359,0.0,0.0,0.0,3.2865772247,Sandstone,1
25/2-7,3442.6500006,479846.96875,6641090.5,-3416.917236,VESTLAND GP.,Sleipner Fm.,8.3050003052,5.6057376862,5.7280812263,6.3350667953,2.4521963596,77.97808075,0.0,0.1679130197,2.9265553951,75.766937256,70.503746033,8.5,0.0,0.0,0.0,0.0032679406,0.0,0.0,0.0,9.2678222656,Sandstone,1
25/2-7,3442.9540006,479846.96875,6641090.5,-3417.220947,VESTLAND GP.,Sleipner Fm.,8.3050003052,5.9166526794,5.4186120033,5.9447951317,2.425961256,71.4633255,0.0,0.1750963777,2.8187315464,75.866210938,69.843711853,8.5,0.0,0.0,0.0,0.0027198286,0.0,0.0,0.0,5.1221652031,Sandstone,1
25/2-7,3443.2580006,479846.96875,6641090.5,-3417.524902,VESTLAND GP.,Sleipner Fm.,8.3050003052,4.9316320419,4.8605957031,5.2574753761,2.4188432693,65.504570007,0.0,0.184821263,2.8055348396,77.346313477,68.711486816,8.5,0.0,0.0,0.0,0.0037108031,0.0,0.0,0.0,5.4674835205,Sandstone,1
25/2-7,3444.1700006,479846.9375,6641090.5,-3418.436035,VESTLAND GP.,Sleipner Fm.,8.3347120285,4.4800162315,4.9818806648,5.4874100685,2.472556591,77.570381165,0.0,0.1831485182,2.9105863571,79.221374512,65.16242218,8.5,0.0,0.0,0.0,0.001644336,0.0,0.0,0.0,6.0861496925,Sandstone/Shale,1
25/2-7,3445.2340006,479846.90625,6641090.5,-3419.499512,VESTLAND GP.,Sleipner Fm.,8.3940820694,7.0552549362,6.7062520981,7.4827919006,2.5002126694,79.032577515,0.0,0.1859056503,2.9709396362,74.825325012,61.385341644,8.5,0.0,0.0,0.0,0.0232126042,0.0,0.0,0.0,9.5721883774,Sandstone/Shale,1
25/2-7,3445.6900006,479846.90625,6641090.5,-3419.955322,VESTLAND GP.,Sleipner Fm.,8.3634910583,5.5917458534,5.1643104553,5.6902275085,2.4429233074,71.839157104,0.0,0.176236555,2.8573231697,77.006355286,59.397987366,8.5,0.0,0.0,0.0,0.0058711139,0.0,0.0,0.0,4.9951505661,Sandstone,1
25/2-7,3447.0580006,479846.875,6641090.5,-3421.32251,VESTLAND GP.,Sleipner Fm.,8.353474617,3.5910260677,3.3912367821,3.4991798401,2.3771061897,70.763282776,0.0,0.1938714385,2.7915711403,81.235336304,57.734283447,8.5,0.0,0.0,0.0,0.003789376,0.0,0.0,0.0,3.4257876873,Sandstone,1
25/2-7,3451.3140006,479846.75,6641090.5,-3425.575928,VESTLAND GP.,Sleipner Fm.,8.4541063309,7.0493359566,5.8567037582,6.1077713966,2.4606912136,70.829284668,0.0,0.1927234083,2.7490332127,74.996520996,50.639427185,8.5,0.0,0.0,0.0,0.0035771721,0.0,0.0,0.0,5.780807972,Sandstone,1
25/2-7,3451.6180006,479846.75,6641090.5,-3425.879639,VESTLAND GP.,Sleipner Fm.,8.3462409973,5.3853416443,4.3961257935,4.4938158989,2.4326057434,65.854064941,0.0,0.188412711,2.7690923214,75.92918396,50.334373474,8.5,0.0,0.0,0.0,0.0085523278,0.0,0.0,0.0,4.7907686234,Sandstone,1
25/2-7,3451.7700006,479846.75,6641090.5,-3426.031738,VESTLAND GP.,Sleipner Fm.,8.3280000687,4.8526549339,4.0492939949,4.0681357384,2.4087538719,63.866485596,0.0,0.1821118593,2.7262773514,77.03099823,50.513526917,8.5,0.0,0.0,0.0,0.006458954,0.0,0.0,0.0,3.8820447922,Sandstone,1
25/2-7,3452.0740006,479846.75,6641090.5,-3426.335449,VESTLAND GP.,Sleipner Fm.,8.3280000687,3.8379056454,3.6840965748,3.6857173443,2.3705692291,59.033592224,0.0,0.1847830266,2.7383921146,78.596641541,50.657665253,8.5,0.0,0.0,0.0,0.0007845775,0.0,0.0,0.0,3.715400219,Sandstone,1
25/2-7,3455.4180006,479846.65625,6641090.0,-3429.67749,VESTLAND GP.,Sleipner Fm.,8.4404888153,5.9161329269,5.9205107689,6.2175321579,2.5177998543,75.398933411,0.0,0.1800535172,3.6712813377,69.552658081,52.349819183,8.5,0.0,0.0,0.0,0.0024222403,0.0,0.0,0.0,33.675712585,Sandstone,1
25/2-7,3457.8500006,479846.59375,6641090.0,-3432.108154,VESTLAND GP.,Sleipner Fm.,8.488820076,7.2081151009,7.2286925316,7.8138971329,2.5039744377,99.337539673,0.0,0.2129066586,2.9220657349,77.935623169,54.113601685,8.5,0.0,0.0,0.0,0.0067820521,0.0,0.0,0.0,9.2104091644,Sandstone/Shale,1
25/2-7,3459.2180006,479846.5625,6641090.0,-3433.475098,VESTLAND GP.,Sleipner Fm.,8.3520002365,4.9211072922,4.6452302933,4.9764852524,2.4258928299,67.312957764,0.0,0.1914165765,3.097638607,75.233917236,56.020839691,8.5,0.0,0.0,0.0,0.0095254676,0.0,0.0,0.0,4.6420378685,Sandstone,1
25/2-7,3466.8180006,479846.375,6641090.0,-3441.070557,VESTLAND GP.,Sleipner Fm.,8.4964160919,27.423984528,26.937631607,24.145292282,2.6002080441,55.959014893,0.0,0.1375425458,3.3758871555,65.134101868,57.445011139,8.5,0.0,0.0,0.0,-0.011895931,0.0,0.0,0.0,39.504722595,Sandstone,1
25/2-7,3467.1220006,479846.375,6641090.0,-3441.374512,VESTLAND GP.,Sleipner Fm.,8.4734582901,26.64922905,40.794303894,38.143821716,2.6327402592,53.068920135,0.0,0.121666871,3.8887791634,65.692230225,57.544078827,8.5,0.0,0.0,0.0,-0.008786284,0.0,0.0,0.0,169.4355011,Sandstone,1
25/2-7,3467.5780006,479846.375,6641090.0,-3441.830078,VESTLAND GP.,Sleipner Fm.,8.4770002365,103.56615448,253.96200562,237.94770813,2.7074420452,54.103652954,0.0,0.0847190991,3.6158809662,61.240940094,56.990566254,8.5,0.0,0.0,0.0,-0.008435081,0.0,0.0,0.0,445.60263062,Sandstone,1
25/2-7,3468.4900006,479846.34375,6641090.0,-3442.741699,VESTLAND GP.,Sleipner Fm.,8.4770002365,588.84680176,398.58932495,338.06134033,2.693836689,44.40826416,0.0,0.0710977241,4.2080712318,58.24048996,56.025398254,8.5,0.0,0.0,0.0,-0.000163325,0.0,0.0,0.0,252.69093323,Sandstone,1
25/2-7,3470.0100006,479846.3125,6641090.0,-3444.260742,VESTLAND GP.,Sleipner Fm.,8.4919996262,87.914779663,74.260002136,63.430858612,2.733925581,47.688358307,0.0,0.1117978618,3.6761124134,61.968723297,55.998802185,8.5,0.0,0.0,0.0,-0.006214864,0.0,0.0,0.0,192.4977417,Sandstone,1
25/2-7,3470.3140006,479846.28125,6641090.0,-3444.564453,VESTLAND GP.,Sleipner Fm.,8.4555807114,93.372581482,19.844854355,16.467735291,2.6724555492,55.202888489,0.0,0.1263221949,3.2102458477,59.956665039,56.82440567,8.5,0.0,0.0,0.0,0.0007748688,0.0,0.0,0.0,44.653270721,Sandstone,1
25/2-7,3470.7700006,479846.28125,6641090.0,-3445.020264,VESTLAND GP.,Sleipner Fm.,8.3520002365,12.333929062,6.0301017761,5.0044813156,2.4577109814,70.425666809,0.0,0.1586074233,2.974134922,67.331550598,57.722457886,8.5,0.0,0.0,0.0,0.003,0.0,0.0,0.0,5.1558766365,Sandstone,1
25/2-7,3471.5300006,479846.25,6641090.0,-3445.779785,VESTLAND GP.,Sleipner Fm.,8.369934082,7.7100477219,7.2050232887,6.0586333275,2.488297224,70.010940552,0.0,0.1736723632,2.8617310524,74.529891968,58.004150391,8.5,0.0,0.0,0.0,0.0150656085,0.0,0.0,0.0,6.4750337601,Sandstone,1
25/2-7,3472.5940006,479846.25,6641090.0,-3446.843262,VESTLAND GP.,Sleipner Fm.,8.3979997635,7.5895924568,6.9543104172,6.2512674332,2.4951307774,71.861984253,0.0,0.1796254665,3.1677229404,74.535415649,58.987998962,8.5,0.0,0.0,0.0,0.0076522012,0.0,0.0,0.0,7.1622185707,Sandstone,1
25/2-7,3473.0500006,479846.21875,6641090.0,-3447.298828,VESTLAND GP.,Sleipner Fm.,8.3933830261,6.2281074524,7.1214404106,6.4649524689,2.4868097305,72.811676025,0.0,0.1796281636,2.972774744,76.083488464,59.200801849,8.5,0.0,0.0,0.0,0.0086595155,0.0,0.0,0.0,8.1376914978,Sandstone,1
