Production Year,Production Date Entered,Operator,County,Town,Field,Producing Formation,Active Oil Wells,Inactive Oil Wells,Active Gas Wells,Inactive Gas Wells,Injection Wells,Disposal Wells,Self-use Well,"Oil Produced, bbl","Gas Produced, Mcf","Water produced, bbl","Taxable Gas, Mcf",Purchaser Codes,Location
1969,1994-10-03,"Riehl, Richard Estate",Allegany,ALMA,,RICHBURG,20,15,0,0,0,0,NO,452,270,700,0,OB,"ALMA, NY
(42.012207, -78.060759)"
1969,1994-10-03,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,17,0,8,0,0,0,NO,1730,10280,0,10280,"GX,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1969,1994-10-03,"Cooley, Homer V.",Allegany,WIRT,RICHBURG,RICHBURG,16,0,0,0,0,0,NO,693,4016,0,3616,OB,"WIRT, NY
(42.137408, -78.150594)"
1969,1994-10-03,"Ames, Harlan E.",Allegany,WIRT,RICHBURG,RICHBURG,13,11,4,0,0,0,NO,297,550,594,0,OB,"WIRT, NY
(42.137408, -78.150594)"
1969,1994-10-04,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,173,1,0,0,0,0,NO,57451,5473,10490436,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1969,1994-10-04,Witco Corp.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,169,33,0,0,0,0,NO,162364,5206,0,3306,"GX,OC","ALLEGANY, NY
(42.088061, -78.491258)"
1969,1994-10-04,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,106,0,0,0,0,0,NO,4599,1150,70500,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1969,1994-10-04,Bucher Brothers,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,56,12,0,0,0,0,NO,1456,544,33960,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1969,1994-10-04,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,14,0,0,0,0,0,NO,1100,2000,1200,0,OA,"OLEAN, NY
(42.077495, -78.429849)"
1969,1994-10-04,"Bucher, Donald & Harold",Cattaraugus,,,CHIPMUNK,13,0,0,0,0,0,NO,403,25000,1196,0,OA,"NY
(42.826892, -75.544286)"
1969,1994-10-04,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,8,1,0,0,0,0,NO,301,350,11000,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1969,1994-10-04,"Glass,  Theodore G.",Chautauqua,BUSTI,BUSTI,GLADE,6,1,0,0,0,0,NO,437,10,125,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1968,1994-10-05,Thornton Co.,Allegany,,,RICHBURG,200,94,0,0,0,0,NO,12465,1355,302000,0,OB,"NY
(42.826892, -75.544286)"
1968,1994-10-05,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,173,1,0,0,0,0,NO,60630,10388,8207016,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1968,1994-10-05,Witco Corp.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,169,33,0,0,0,0,NO,187325,9119,0,9119,"GX,OC","ALLEGANY, NY
(42.088061, -78.491258)"
1968,1994-10-05,Messer Oil Corp.,Allegany,BOLIVAR,RICHBURG,RICHBURG,166,79,1,15,0,0,NO,8519,1870,0,0,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1968,1994-10-05,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,106,0,0,0,0,0,NO,4599,1150,70500,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1968,1994-10-05,"Kennemuth, R.L.",Allegany,BOLIVAR,,RICHBURG,50,7,0,0,0,0,NO,6140,808,93281,808,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1968,1994-10-05,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,22,4,0,0,0,0,NO,1613,600,5300,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1968,1994-10-05,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,OLEAN,BRADFORD,22,0,0,0,0,0,NO,1859,9406,0,9406,"GX,OB","OLEAN, NY
(42.077495, -78.429849)"
1968,1994-10-05,"Glass,  Theodore G.",Chautauqua,BUSTI,BUSTI,GLADE,6,1,0,0,0,0,NO,1004,20,150,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1967,1994-10-07,Thornton Co.,Allegany,,,RICHBURG,200,94,0,0,0,0,NO,14439,1820,301700,0,OB,"NY
(42.826892, -75.544286)"
1967,1994-10-07,Pennzoil Products Co.,Cattaraugus,CARROLLTON,,,58,0,0,0,7,0,NO,3147,7665,8670375,0,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1967,1994-10-07,"Kennemuth, R.L.",Allegany,BOLIVAR,RICHBURG,RICHBURG,49,7,0,0,0,0,NO,7000,930500,89791,0,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1967,1994-10-07,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,13,1,0,0,0,0,NO,1205,1400,500,0,OA,"OLEAN, NY
(42.077495, -78.429849)"
1967,1994-10-07,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,8,6,0,0,0,0,NO,380,600,12800,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1967,1994-10-07,"Glass,  Theodore G.",Chautauqua,BUSTI,BUSTI,GLADE,7,0,0,0,0,0,NO,2350,50,100,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1967,1994-10-07,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,7,0,0,0,0,0,NO,2323,3750,2100,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1967,1994-10-07,"Boswell, Estate of James B.",Chautauqua,BUSTI,BUSTI,GLADE,1,0,0,0,0,0,NO,2793,360,0,0,OA,"BUSTI, NY
(42.038067, -79.283549)"
1992,1994-11-04,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,CLARKSVILLE,10,0,0,0,0,0,NO,900,100,100,0,OC,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1991,1994-11-04,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,CLARKSVILLE,10,0,0,0,0,0,NO,1008,100,100,0,OB,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1990,1994-11-04,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,CLARKSVILLE,10,0,0,0,0,0,NO,1016,100,100,0,OB,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1980,1994-12-29,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,ONONDAGA,1,0,0,0,0,0,NO,39388,1070000,0,1070000,GJ,"OLEAN, NY
(42.077495, -78.429849)"
1994,1995-01-25,"Wood, David A.",Cattaraugus,OLEAN,BRADFORD,BRADFORD,12,10,0,0,1,0,NO,1004,6,60,0,OA,"OLEAN, NY
(42.077495, -78.429849)"
1994,1995-02-09,Libra Petroleum Company,Chautauqua,BUSTI,BUSTI,GLADE,64,4,0,0,0,0,NO,523,261,253,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1994,1995-02-09,Lenacre Oil Co.,Chautauqua,BUSTI,BUSTI,GLADE,48,2,0,0,0,0,NO,460,229,349,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1994,1995-02-09,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,24,0,0,0,0,0,NO,486,244,851,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1994,1995-02-09,Gemini Oil Company,Chautauqua,BUSTI,BUSTI,GLADE,23,0,0,0,0,0,NO,177,88,74,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1994,1995-02-14,B & H Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,11,0,0,0,0,0,NO,310,1981,160,1981,"GK,OC","BOLIVAR, NY
(42.066701, -78.167667)"
1994,1995-02-17,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,26,1,0,0,0,0,NO,924,3858,0,3858,"GK,OC","INDEPENDENCE, NY
(42.088045, -77.781386)"
1994,1995-02-22,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,ONONDAGA,0,0,1,0,0,0,NO,341,135237,0,135237,"GK,OA","OLEAN, NY
(42.077495, -78.429849)"
1994,1995-02-24,"Hogan Energy, Inc.",Allegany,CLARKSVILLE,CLARKSVILLE,CLARKSVILLE,10,0,0,0,0,0,NO,353,40,100,0,OC,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1994,1995-03-06,KCS Lenape Resources Corp.,Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,9,2,1,0,0,0,NO,657,8341,80,7386,"GK,OA","ELLERY, NY
(42.159868, -79.393216)"
1994,1995-03-09,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,31,2,0,0,0,0,NO,1489,360,1550,0,OC,"WEST UNION, NY
(42.094951, -77.725816)"
1994,1995-03-09,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,13,5,0,0,0,0,NO,836,130,945,0,OC,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1994,1995-03-10,Cabot Oil & Gas Corp.,Chautauqua,CLYMER,CLYMER,ONONDAGA-BASS ISLAND,2,0,0,0,0,0,NO,6249,6831,0,6831,"GH,OA","CLYMER, NY
(42.02082, -79.629966)"
1994,1995-03-14,Pennsylvania General Energy,Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,246,0,0,0,0,0,NO,21833,21833,2183,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1994,1995-03-15,"Otis Eastern Service, Inc.",Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY & FULMER VALLEY,11,0,0,0,0,0,NO,364,140,3,0,OC,"ANDOVER, NY
(42.156405, -77.795231)"
1994,1995-03-17,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,127,0,0,0,12,0,NO,12731,75939,8235,75939,"GK,OC","INDEPENDENCE, NY
(42.088045, -77.781386)"
1994,1995-03-17,Cal Ban Corp.,Cattaraugus,ALLEGANY,FIVE MILE,BRADFORD,105,0,0,0,0,0,NO,3867,3867,423,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1994,1995-03-17,Richardson Petroleum Corp.,Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,39,0,0,0,0,0,NO,10450,5766,947,5766,"GK,OC","WEST UNION, NY
(42.094951, -77.725816)"
1994,1995-03-17,Cal Ban Corp.,Cattaraugus,OLEAN,FIVE MILE,CHIPMUNK,5,0,0,0,0,0,NO,372,372,40,0,OA,"OLEAN, NY
(42.077495, -78.429849)"
1994,1995-03-23,Seneca Resources Corporation,Chautauqua,POLAND,LAKESHORE,MEDINA,0,0,10,0,0,0,NO,73,45710,0,44817,GK,"POLAND, NY
(43.226463, -75.062063)"
1994,1995-03-27,"Resource America, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,9,2,5,1,0,0,NO,2760,29904,1703,29904,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1994,1995-03-30,Altimus & Associates,Chautauqua,POMFRET,FREDONIA,ONONDAGA,1,0,0,0,0,0,YES,1,1,0,0,,"POMFRET, NY
(42.439996, -79.331441)"
1994,1995-03-30,"Desert Gas Exploration, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,0,0,1,0,0,0,YES,1,170,30,0,,"GERRY, NY
(42.194749, -79.250394)"
1994,1995-03-31,"Chautauqua Energy, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,1,0,1,0,0,0,NO,3818,4238,200,3828,"GK,OA","GERRY, NY
(42.194749, -79.250394)"
1994,1995-04-04,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,3,0,1,0,0,0,NO,6125,3294,1025,2694,"GX,OA","NORTH HARMONY, NY
(42.094296, -79.374999)"
1994,1995-04-05,"Sinclairville Petroleum, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,11,0,0,0,0,0,,15908,3547,1832,3547,"GK,OA","BUSTI, NY
(42.038067, -79.283549)"
1994,1995-04-05,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,10,0,7,1,0,0,NO,9140,55602,12735,51465,"GC,GX,OC","GERRY, NY
(42.194749, -79.250394)"
1994,1995-04-05,"Oil, Gas & Land Services, Inc.",Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,1,3,1,0,0,0,NO,96,1582,730,1439,"GX,OA","ELLERY, NY
(42.159868, -79.393216)"
1994,1995-04-05,U S Energy Development Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,1,1,0,0,0,0,NO,569,565,68,565,"GH,OA","GERRY, NY
(42.194749, -79.250394)"
1994,1995-04-05,U S Energy Development Corp.,Chautauqua,SHERMAN,HARMONY,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,1769,852,1155,852,"GH,OA","SHERMAN, NY
(42.159351, -79.595176)"
1994,1995-04-05,"Oil, Gas & Land Services, Inc.",Chautauqua,ELLERY,ELLERY,AKRON,0,0,1,0,0,0,YES,78,121,0,0,,"ELLERY, NY
(42.159868, -79.393216)"
1994,1995-04-06,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,3,0,0,0,0,0,NO,206,150,210,150,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1994,1995-04-07,"Smith, Ronald L.",Allegany,GENESEE,RICHBURG,RICHBURG,5,18,0,0,0,0,YES,818,50,650,0,OC,"GENESEE, NY
(42.02693, -78.205893)"
1994,1995-04-07,Belden & Blake Corporation,Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,1,0,3,0,0,0,NO,3010,11538,2739,11538,"GX,OA","ELLERY, NY
(42.159868, -79.393216)"
1994,1995-04-07,Belden & Blake Corporation,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,1,0,3,1,0,0,NO,139,2557,59,2557,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1994,1995-04-11,Fault Line Oil Corporation,Cattaraugus,ASHFORD,DUTCH HILL,ONONDAGA,1,0,0,0,0,0,NO,1744,3323,0,3323,"GX,OA","ASHFORD, NY
(42.403846, -78.612179)"
1994,1995-04-24,"Wightman, Robert N.",Allegany,WIRT,RICHBURG,RICHBURG,9,0,0,0,0,0,NO,39,300,0,300,"GX,OC","WIRT, NY
(42.137408, -78.150594)"
1994,1995-05-11,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,LAKESHORE,MEDINA,1,0,57,0,0,0,NO,692,105340,0,101734,"GH,OC","RANDOLPH, NY
(42.161398, -78.978764)"
1994,1995-07-03,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,RICHBURG,1,0,1,3,0,0,NO,1,270,0,245,GX,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1994,1995-09-19,Dragon Eye Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,101,3,0,0,0,0,NO,107,125,175,0,OC,"BOLIVAR, NY
(42.066701, -78.167667)"
1994,1995-09-19,"Stark, Eric",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,2,0,0,0,0,0,NO,61,80,12,0,OC,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1994,1995-09-28,"Walchli, John W. Jr.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,13,0,0,0,0,0,NO,385,612,69,612,"GK,OC","INDEPENDENCE, NY
(42.088045, -77.781386)"
1994,1995-09-28,"Walchli, John W. Jr.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,5,2,0,0,0,0,NO,41,1471,58,1471,"GK,OC","WEST UNION, NY
(42.094951, -77.725816)"
1995,1996-01-24,"Bottoms, Ruth A",Allegany,GENESEE,CERES,WAUGH & PORTER,1,0,1,0,0,0,NO,11,5000,120,0,OC,"GENESEE, NY
(42.02693, -78.205893)"
1995,1996-01-26,"Wood, David A.",Cattaraugus,OLEAN,BRADFORD,BRADFORD,22,0,0,0,1,0,NO,867,12,60,0,OA,"OLEAN, NY
(42.077495, -78.429849)"
1995,1996-01-30,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,ONONDAGA,0,0,1,0,0,0,NO,580,188373,0,188373,"GK,OU","OLEAN, NY
(42.077495, -78.429849)"
1995,1996-02-09,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,26,0,0,0,0,0,NO,1764,5785,350,4785,"GK,OC","INDEPENDENCE, NY
(42.088045, -77.781386)"
1995,1996-02-16,"Ebenezer Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,RICHBURG,37,0,0,0,0,0,NO,1470,414,10076,414,"GK,OC","BOLIVAR, NY
(42.066701, -78.167667)"
1995,1996-02-22,Cal Ban Corp.,Cattaraugus,ALLEGANY,FIVE MILE,BRADFORD,110,0,0,0,0,0,NO,4698,4698,513,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1995,1996-02-22,"Clark, Bruce N.",Allegany,ANDOVER,FULMER VALLEY,FULMER VALLEY,9,0,0,0,0,0,NO,79,81,0,0,OC,"ANDOVER, NY
(42.156405, -77.795231)"
1995,1996-02-22,Cabot Oil & Gas Corp.,Chautauqua,CLYMER,CLYMER,BASS ISLAND,2,0,0,0,0,0,NO,4326,3738,0,3738,"GH,OA","CLYMER, NY
(42.02082, -79.629966)"
1995,1996-03-11,"Otis Eastern Service, Inc.",Allegany,ANDOVER,FULMER VALLEY,FULMER VALLEY,22,0,0,0,0,0,NO,2523,95,30,0,OC,"ANDOVER, NY
(42.156405, -77.795231)"
1995,1996-03-11,"Otis Eastern Service, Inc.",Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY & FULMER VALLEY,9,0,0,0,0,0,NO,288,50,5,0,OC,"ANDOVER, NY
(42.156405, -77.795231)"
1995,1996-03-11,"Lenape Resources, Inc.",Chautauqua,ELLERY,ELLERY,BASS ISLAND,9,2,1,0,0,0,NO,1236,5017,80,3981,"GK,OA","ELLERY, NY
(42.159868, -79.393216)"
1995,1996-03-18,Richardson Petroleum Corp.,Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,53,0,0,0,0,0,NO,9233,9723,981,9723,"GK,OC","WEST UNION, NY
(42.094951, -77.725816)"
1995,1996-03-18,Libra Petroleum Company,Chautauqua,BUSTI,BUSTI,GLADE,0,0,68,6,0,0,NO,269,135,141,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1995,1996-03-18,Lenacre Oil Co.,Chautauqua,BUSTI,BUSTI,GLADE,0,0,48,2,0,0,NO,211,106,213,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1995,1996-03-19,Pennsylvania General Energy,Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,246,0,0,0,0,0,NO,19665,19665,1966,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1995,1996-03-19,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,136,0,0,0,7,0,NO,11910,43643,6242,43643,"GK,OC","INDEPENDENCE, NY
(42.088045, -77.781386)"
1995,1996-03-19,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,24,1,0,0,0,0,NO,908,453,1345,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1995,1996-03-19,Gemini Oil Company,Chautauqua,BUSTI,BUSTI,GLADE,23,0,0,0,0,0,NO,232,116,76,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1995,1996-03-28,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA,2,0,1,2,0,0,NO,9491,3484,2710,3084,GX,"NORTH HARMONY, NY
(42.094296, -79.374999)"
1995,1996-03-28,"Chautauqua Energy, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,1,0,1,0,0,0,NO,2868,4873,280,4373,GK,"GERRY, NY
(42.194749, -79.250394)"
1995,1996-03-29,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,30,0,0,0,4,0,NO,1198,290,50,0,OC,"WEST UNION, NY
(42.094951, -77.725816)"
1995,1996-03-29,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,12,0,0,0,5,0,NO,1444,220,1144,0,OC,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1995,1996-04-01,Lomak Operating Company,Chautauqua,MINA,LAKESHORE,MEDINA,0,0,1,0,0,0,NO,3,1177,2,1177,GK,"MINA, NY
(42.130114, -79.694407)"
1995,1996-04-01,"Resource America, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,BASS ISLAND,0,0,14,2,0,0,NO,2985,29580,4810,29580,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1995,1996-04-02,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA,3,0,0,0,0,0,NO,2346,24767,1581,24287,"GH,OA","GERRY, NY
(42.194749, -79.250394)"
1995,1996-04-02,"Stedman Energy, Inc.",Chautauqua,ELLERY,ELLERY,BASS ISLAND,1,0,0,0,0,0,NO,95,840,130,840,"GK,OA","ELLERY, NY
(42.159868, -79.393216)"
1995,1996-04-02,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,0,0,3,0,0,0,NO,211,100,200,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1995,1996-04-02,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY,LAKESHORE,MEDINA,0,0,35,6,0,0,NO,2242,146442,1296,144471,"GH,OA","GERRY, NY
(42.194749, -79.250394)"
1995,1996-04-04,B & H Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,9,0,0,0,0,0,NO,196,1814,140,1814,"GK,OC","BOLIVAR, NY
(42.066701, -78.167667)"
1995,1996-04-04,Belden & Blake Corporation,Chautauqua,ELLERY,ELLERY,BASS ISLAND,1,0,0,0,0,0,,2966,4007,4432,4007,OA,"ELLERY, NY
(42.159868, -79.393216)"
1995,1996-04-04,Belden & Blake Corporation,Chautauqua,SHERMAN,HARMONY,BASS ISLAND,1,0,0,0,0,0,,715,812,573,812,OA,"SHERMAN, NY
(42.159351, -79.595176)"
1995,1996-04-04,Belden & Blake Corporation,Chautauqua,CHARLOTTE,GERRY-CHARLOTTE,BASS ISLAND,0,0,1,1,0,0,,4966,5081,2,5081,GX,"CHARLOTTE, NY
(43.255001, -77.617203)"
1995,1996-04-04,Belden & Blake Corporation,Chautauqua,NORTH HARMONY,LAKESHORE,MEDINA,0,0,13,2,0,0,,96,38374,74,38374,GH,"NORTH HARMONY, NY
(42.094296, -79.374999)"
1995,1996-04-09,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,LAKESHORE,MEDINA,0,0,58,0,0,0,NO,631,121549,0,115222,"GH,OC","RANDOLPH, NY
(42.161398, -78.978764)"
1995,1996-04-10,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,BASS ISLAND,8,0,5,4,0,0,NO,10100,47896,2798,43392,"GH,OA","GERRY, NY
(42.194749, -79.250394)"
1995,1996-04-11,"Pefley Oil & Gas, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,4,4,0,0,0,0,NO,10501,3832,0,3832,"GK,OA","BUSTI, NY
(42.038067, -79.283549)"
1995,1996-04-15,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,FOLSOM CREEK,ONONDAGA,1,0,0,0,0,0,NO,208,713,0,713,"GK,OA","GERRY, NY
(42.194749, -79.250394)"
1995,1996-05-07,"Stark, Eric",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,2,0,0,0,0,0,NO,53,50,0,0,OC,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1995,1996-05-13,"Hogan Energy, Inc.",Allegany,CLARKSVILLE,CLARKSVILLE,CLARKSVILLE,10,0,0,0,0,0,NO,554,40,60,0,OC,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1995,1996-10-21,"Walchli, John W. Jr.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,12,0,0,0,0,0,NO,386,735,2,735,"GK,OC","INDEPENDENCE, NY
(42.088045, -77.781386)"
1995,1996-10-21,"Walchli, John W. Jr.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,5,2,0,0,0,0,NO,237,1591,13,1591,"GK,OC","WEST UNION, NY
(42.094951, -77.725816)"
1996,1997-01-21,"Wood, David A.",Cattaraugus,OLEAN,BRADFORD,BRADFORD,8,14,0,0,1,0,NO,920,8,40,0,OA,"OLEAN, NY
(42.077495, -78.429849)"
1996,1997-01-24,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,25,0,0,0,0,0,NO,1837,5594,0,4594,"GK,OC","INDEPENDENCE, NY
(42.088045, -77.781386)"
1996,1997-02-07,Pennsylvania General Energy,Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,231,0,0,0,0,0,NO,17640,17640,1715,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1996,1997-02-07,Pennsylvania General Energy,Cattaraugus,OLEAN,BRADFORD,ONONDAGA,1,0,0,0,0,0,NO,608,100485,0,100485,"GX,OU","OLEAN, NY
(42.077495, -78.429849)"
1996,1997-02-10,Libra Petroleum Company,Chautauqua,BUSTI,BUSTI,GLADE,70,2,0,0,0,0,NO,2019,1009,340,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1996,1997-02-10,Lenacre Oil Co.,Chautauqua,BUSTI,BUSTI,GLADE,43,7,0,0,0,0,NO,386,193,160,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1996,1997-02-10,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,25,0,0,0,0,0,NO,1109,554,1274,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1996,1997-02-10,Gemini Oil Company,Chautauqua,BUSTI,BUSTI,GLADE,23,0,0,0,0,0,NO,101,50,55,0,OC,"BUSTI, NY
(42.038067, -79.283549)"
1996,1997-02-11,B & H Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,9,0,0,0,0,0,NO,136,1615,140,1615,"GK,OC","BOLIVAR, NY
(42.066701, -78.167667)"
1996,1997-02-21,"Clark, Bruce N.",Allegany,ANDOVER,FULMER VALLEY,FULMER VALLEY,9,0,0,0,0,0,NO,72,81,0,0,OC,"ANDOVER, NY
(42.156405, -77.795231)"
