TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,TransactionDate,MonthTransaction,TransactionAmount(IDR),CustAccountBalance(IDR)
T751964,C7937559,1983-06-02,M,Surabaya,2016-09-01,January,370914.45,7158962.464500001
T751965,C3038335,1981-05-31,M,Jakarta,2016-09-01,January,734778.0,7219.7505
T751967,C8238411,1984-03-01,M,Jakarta,2016-09-01,January,5937.6,21011448.207
T751968,C6142443,1992-05-02,M,Jakarta,2016-09-01,January,9277.5,738333.138
T751970,C7610889,1989-12-30,M,Makassar,2016-09-01,January,59932.65,2481330.4620000003
T751971,C8229461,1988-03-26,F,Surabaya,2016-09-01,January,18555.0,11351409.0495
T751972,C6140425,1991-06-14,M,Bandung,2016-09-01,January,89620.65000000001,7248766.809
T751973,C4125417,1983-04-10,M,Surabaya,2016-09-01,January,11133.0,1689857.6595000003
T751974,C8187187,1987-07-26,M,Makassar,2016-09-01,January,829408.5,4957964.6535
T751975,C6413569,1992-08-02,F,Surabaya,2016-09-01,January,221184.8775,2647843.032
T751976,C5634746,1983-05-06,F,Jakarta,2016-09-01,January,167384.65500000003,1336485.1065
T751977,C3146042,1982-09-14,M,Surabaya,2016-09-01,January,175530.30000000002,121744.9215
T751978,C7469536,1987-01-12,F,Surabaya,2016-09-01,January,89249.55,15901.635000000002
T751979,C6228675,1978-09-10,M,Makassar,2016-09-01,January,371100.0,1051751.2095
T751980,C7129058,1993-05-24,F,Jakarta,2016-09-01,January,171077.1,2395819.7445
T751981,C2783463,1991-03-19,M,Surabaya,2016-09-01,January,111886.65,3832188.2715
T751982,C4928169,1994-01-20,M,Bandung,2016-09-01,January,92775.0,1048.3575
T751984,C2938743,1995-09-10,F,Jakarta,2016-09-01,January,202564.93500000003,785318.109
T751986,C5312928,1981-11-12,M,Bandung,2016-09-01,January,63087.00000000001,649417.5780000001
T751987,C6353434,1984-10-17,M,Jakarta,2016-09-01,January,73292.25,6536104.5135
T751988,C2723579,1993-03-26,M,Jakarta,2016-09-01,January,11383.4925,75414.94200000001
T751990,C7627854,1990-08-15,F,Bandung,2016-09-01,January,310981.80000000005,2027217.2475000003
T751991,C3323374,1990-10-06,M,Jakarta,2016-09-01,January,9277.5,2112627.768
T751992,C1927226,1984-07-01,M,Semarang,2016-09-01,January,202249.5,6965758.527000001
T751993,C4437827,1995-04-09,F,Bandung,2016-09-01,January,138791.4,4944111.4905
T751995,C6526372,1993-07-06,F,Surabaya,2016-09-01,January,189075.45,357909.2505
T751998,C6641912,1983-02-27,F,Bandung,2016-09-01,January,150803.907,7269153.1875
T752001,C3313442,1987-05-31,F,Surabaya,2016-09-01,January,491349.38850000006,4865673.939
T752002,C8225859,1991-06-06,F,Surabaya,2016-09-01,January,162207.81000000003,2568895.2180000003
T752003,C6330456,1995-03-01,M,Jakarta,2016-09-01,January,352.545,3732056.214
T752004,C6887669,1990-06-25,F,Jakarta,2016-09-01,January,244554.9,1800165.2790000003
T752005,C7322876,1987-10-23,F,Jakarta,2016-09-01,January,342339.75,2202912.6870000004
T752006,C4019023,1988-02-24,F,Jakarta,2016-09-01,January,360709.2,1267156.2045
T752007,C5866338,1992-01-08,M,Bandung,2016-09-01,January,37110.0,541.806
T752008,C5220491,1995-10-13,M,Makassar,2016-09-01,January,51026.25,55284.6225
T752009,C6742446,1984-09-04,M,Surabaya,2016-09-01,January,40201.263,107303.565
T752010,C2328147,1991-08-04,M,Makassar,2016-09-01,January,5566.5,1184226.4875
T752011,C8761640,1978-05-08,M,Surabaya,2016-09-01,January,184251.15,256281.66000000003
T752012,C6438187,1989-05-08,F,Surabaya,2016-09-01,January,46573.05,1211686.032
T752013,C3730681,1979-11-12,M,Jakarta,2016-09-01,January,121164.15,929356.863
T752014,C8547068,1980-01-30,M,Makassar,2016-09-01,January,1615769.4,51347162.436
T752015,C1654482,1994-07-03,M,Jakarta,2016-09-01,January,51026.25,465448.464
T752016,C7663824,1982-07-29,M,Jakarta,2016-09-01,January,507479.25000000006,2267148.2415000005
T752017,C6234260,1985-12-13,F,Jakarta,2016-09-01,January,842768.1000000001,3277430.8815000006
T752018,C5328952,1993-01-01,M,Semarang,2016-09-01,January,5566.5,1122.5775
T752019,C3926268,1994-06-05,M,Semarang,2016-09-01,January,55665.0,991662.6975
T752020,C4038485,1989-06-21,F,Jakarta,2016-09-01,January,27832.5,1172997.0015
T752021,C2048249,1997-06-18,M,Jakarta,2016-09-01,January,19482.75,325779.41250000003
T752023,C5287854,1982-12-25,F,Makassar,2016-09-01,January,190745.4,80933581.23300001
T752024,C6010316,1991-08-09,F,Bandung,2016-09-01,January,66575.34000000001,3905910.997500001
T752025,C5517068,1980-09-25,M,Surabaya,2016-09-01,January,64942.50000000001,5374236.801
T752026,C7163537,1992-06-16,F,Surabaya,2016-09-01,January,46573.05,1957465.2915000005
T752027,C8917419,1992-11-11,F,Surabaya,2016-09-01,January,13916.25,2397126.0165000004
T752028,C3137529,1976-09-17,M,Bandung,2016-09-01,January,247709.25000000003,6493895.5995
T752029,C8323625,1982-10-10,M,Surabaya,2016-09-01,January,429548.25,14258161.129500002
T752030,C2616457,1994-02-16,M,Makassar,2016-09-01,January,19111.65,1726086.2970000005
T752031,C2425450,1986-02-02,M,Jakarta,2016-09-01,January,222660.0,13542160.7895
T752032,C8540991,1995-03-15,M,Surabaya,2016-09-01,January,18183.9,1631370.444
T752033,C1535918,1988-04-18,M,Surabaya,2016-09-01,January,185550.0,46916.317500000005
T752034,C3240016,1998-09-25,M,Surabaya,2016-09-01,January,57520.5,2804000.0565
T752035,C4214965,1997-12-09,M,Jakarta,2016-09-01,January,25977.0,1143513.1065
T752036,C6926033,1986-05-20,F,Jakarta,2016-09-01,January,354020.12250000006,38271741.5385
T752037,C5914692,1988-10-03,M,Bandung,2016-09-01,January,92775.0,120290.2095
T752038,C3459268,1987-06-07,M,Makassar,2016-09-01,January,185550.0,10424349.2955
T752039,C8631557,1978-01-20,M,Surabaya,2016-09-01,January,116339.85,885179.2635
T752040,C8713258,1990-05-20,M,Makassar,2016-09-01,January,55665.0,1374524.712
T752041,C7230641,1986-03-22,F,Semarang,2016-09-01,January,55665.0,237227.5305
T752043,C2117858,1990-11-16,M,Jakarta,2016-09-02,February,1669.95,1333952.3490000002
T752044,C5014861,1987-03-29,M,Surabaya,2016-09-02,February,84425.25,14285470.3785
T752045,C9014122,1988-01-13,M,Bandung,2016-09-02,February,176389.3965,2781650.559
T752046,C5513914,1980-02-18,M,Jakarta,2016-09-02,February,107619.0,72765.28800000002
T752047,C8485713,1993-12-01,M,Bandung,2016-09-02,February,37110.0,943898.4165
T752048,C5238987,1978-07-09,M,Makassar,2016-09-02,February,185550.0,15126520.2855
T752049,C4848460,1979-08-09,M,Semarang,2016-09-02,February,101495.85,34299687.5325
T752050,C3657178,1989-03-23,M,Jakarta,2016-09-02,February,4495.8765,145362426.879
T752051,C2039017,1985-01-11,M,Bandung,2016-09-02,February,6308.700000000001,5211325.756500001
T752052,C1630832,1986-09-26,M,Jakarta,2016-09-02,February,431218.2,133368231.8085
T752053,C3739382,1993-01-04,F,Surabaya,2016-09-02,February,398932.5,9361544.8725
T752054,C3941431,1980-11-11,M,Jakarta,2016-09-02,February,51026.25,359404.7835
T752055,C3341190,1984-12-26,M,Bandung,2016-09-02,February,96114.9,753041.6865000001
T752056,C8917811,1984-04-23,M,Jakarta,2016-09-02,February,9277.5,2490073.578
T752057,C1930084,1991-10-09,M,Bandung,2016-09-02,February,12988.5,8900755.569
T752058,C5590561,1994-05-25,M,Jakarta,2016-09-02,February,5009.85,3173107.2495000004
T752059,C6842171,1994-09-08,M,Semarang,2016-09-02,February,53809.5,1875277.7745
T752060,C4235367,1995-10-20,M,Makassar,2016-09-02,February,122463.0,10081937.181
T752064,C1932491,1977-11-16,M,Jakarta,2016-09-02,February,37110.0,4519508.148
T752066,C4573533,1992-04-14,M,Bandung,2016-09-02,February,105763.5,13685765.356500002
T752067,C8827881,1990-11-21,M,Bandung,2016-09-02,February,14844.0,36200675.115
T752068,C8122236,1978-07-05,M,Bandung,2016-09-02,February,371100.0,54297.4965
T752069,C2124249,1990-11-17,F,Jakarta,2016-09-02,February,18768.382500000003,2825425.515
T752070,C7531015,1981-07-31,M,Jakarta,2016-09-02,February,91635.723,1793038.3035000002
T752071,C5923650,1987-01-30,M,Surabaya,2016-09-02,February,37110.0,2967974.3025
T752072,C2087537,1981-06-06,M,Surabaya,2016-09-02,February,159573.0,172792984.75800002
T752073,C3230455,1986-04-29,M,Jakarta,2016-09-02,February,9277.5,1060039.728
T752074,C3716750,1988-08-27,M,Jakarta,2016-09-02,February,112072.2,176745.6525
T752075,C1859342,1981-01-14,M,Bandung,2016-09-02,February,18926.1,2845424.094
T752076,C4318787,1991-01-15,M,Semarang,2016-09-02,February,37110.0,5827854.597
T752077,C7916179,1980-05-08,F,Makassar,2016-09-02,February,33584.55,7399077.153
T752078,C8838049,1987-11-11,M,Surabaya,2016-09-02,February,105949.05,1551541.2675
T752079,C3590511,1976-02-09,M,Makassar,2016-09-02,February,1594245.6,21775595.061
T752080,C3739632,1990-09-08,M,Semarang,2016-09-02,February,92775.0,3600083.7765
T752081,C2634734,1979-06-06,M,Jakarta,2016-09-02,February,164211.75,12535115.997
T752083,C4323934,1986-04-19,M,Semarang,2016-09-02,February,590791.2000000001,2385909.5190000003
T752084,C7237344,1979-08-21,M,Makassar,2016-09-02,February,66798.0,873727.1175000002
T752086,C1521711,1985-04-05,M,Bandung,2016-09-02,February,37481.100000000006,609253.425
T752088,C3121235,1990-07-14,M,Bandung,2016-09-02,February,13545.15,741901.2645
T752090,C8318825,1993-07-16,F,Semarang,2016-09-02,February,538095.0,2236721.7525
T752091,C4130886,1981-07-09,M,Semarang,2016-09-02,February,59376.0,7346291.889000001
T752092,C6542257,1987-10-06,M,Jakarta,2016-09-02,February,72364.5,3751305.171000001
T752093,C2417286,1990-01-23,F,Jakarta,2016-09-02,February,223446.732,2674708.8165
T752094,C7334745,1988-06-26,F,Jakarta,2016-09-02,February,11689.65,4323764.031
T752095,C6712154,1977-03-15,M,Surabaya,2016-09-02,February,192972.0,519656.8965
T752096,C8240485,1981-07-19,M,Jakarta,2016-09-02,February,55665.0,4347224.973
T752097,C1520179,1989-06-21,M,Jakarta,2016-09-02,February,785989.8,6764934.051
T752098,C4522289,1996-12-17,F,Surabaya,2016-09-02,February,22266.0,1949631.3705
T752099,C3668625,1992-07-20,M,Jakarta,2016-09-02,February,111330.0,2066355.309
T752100,C7119042,1991-08-26,M,Jakarta,2016-09-02,February,65870.25,454243.09950000007
T752101,C4432761,1980-07-28,M,Bandung,2016-09-02,February,612315.0,58919107.24650001
T752102,C3810888,1996-04-19,M,Surabaya,2016-09-02,February,9277.5,1828708.4355
T752103,C4423126,1975-12-08,M,Semarang,2016-09-02,February,402226.0125,42184.7925
T752104,C6631154,1979-10-22,M,Makassar,2016-09-02,February,92775.0,34184924.8575
T752105,C4153655,1988-04-17,F,Surabaya,2016-09-02,February,185550.0,1210107.0015
T752106,C8713691,1982-10-27,M,Surabaya,2016-09-02,February,92775.0,2864795.514
T752107,C7436513,1997-03-15,M,Jakarta,2016-09-02,February,25049.25,1025720.4
T752108,C1590436,1990-09-16,M,Surabaya,2016-09-02,February,42862.05,299097.3225
T752109,C5419491,1993-07-30,M,Makassar,2016-09-02,February,46944.15,34148.622
T752110,C5079511,1984-09-05,M,Jakarta,2016-09-02,February,5566.5,950578.2165
T752111,C8412878,1985-02-24,M,Jakarta,2016-09-02,February,12296.3985,2255093.058
T752112,C4917835,1990-12-25,M,Jakarta,2016-09-02,February,9277.5,2441650.5945
T752113,C8523150,1981-05-22,M,Jakarta,2016-09-02,February,39893.25,198592.3095
T752114,C5738232,1981-12-02,M,Makassar,2016-09-02,February,185550.0,49660820.949
T752115,C1720220,1982-09-24,M,Bandung,2016-09-01,January,71622.3,1853744.697
T752116,C9078258,1991-06-15,M,Surabaya,2016-09-01,January,9277.5,13302.0795
T752117,C3377687,1980-05-20,M,Jakarta,2016-09-01,January,44532.0,5885093.061000001
T752118,C5017744,1992-03-27,M,Bandung,2016-09-01,January,185550.0,2983846.2495000004
T752120,C5024717,1982-12-31,M,Surabaya,2016-09-01,January,32033.352,5227915.782000001
T752121,C2736767,1987-01-26,M,Surabaya,2016-09-01,January,217093.5,3104270.055
T752122,C5546766,1992-08-10,M,Bandung,2016-09-01,January,20117.331,2457583.773
T752123,C3451349,1990-02-01,M,Makassar,2016-09-01,January,50098.5,5704562.1885
T752124,C2734950,1992-07-03,M,Semarang,2016-09-01,January,1855.5,1934753.9715
T752126,C8911166,1995-01-31,M,Makassar,2016-09-01,January,70509.0,6520176.901500001
T752127,C8136678,1989-01-01,M,Bandung,2016-09-01,January,12988.5,6640452.267000001
T752128,C6721462,1988-10-28,F,Makassar,2016-09-01,January,276005.625,12816599.058
T752129,C2822858,1986-03-04,F,Jakarta,2016-09-01,January,202249.5,2833968.237
T752130,C2935040,1994-08-08,M,Jakarta,2016-09-01,January,3711.0,3395906.412
T752131,C1819666,1983-04-28,F,Bandung,2016-09-01,January,1171377.15,281932.092
T752132,C2619754,1985-11-18,F,Jakarta,2016-09-01,January,288530.25,913805.9175
T752134,C8816290,1989-09-23,M,Jakarta,2016-09-01,January,427321.65,1798842.3075
T752135,C6158170,1988-05-04,M,Jakarta,2016-09-01,January,46387.5,1261459.8195
T752136,C1740273,1984-04-04,F,Makassar,2016-09-01,January,352545.0,2461819.8795000003
T752137,C2539573,1993-06-17,F,Makassar,2016-09-01,January,76075.5,888834.5985000001
T752138,C2422646,1985-07-26,M,Jakarta,2016-09-01,January,18555.0,2445281.808
T752139,C8526336,1989-05-18,M,Semarang,2016-09-01,January,4638.75,929952.4785
T752140,C5727788,1994-03-18,F,Semarang,2016-09-01,January,51954.0,3886179.6105
T752141,C2642820,1987-09-30,M,Surabaya,2016-09-01,January,74034.45000000001,2634.81
T752142,C5428534,1983-07-06,M,Makassar,2016-09-01,January,98341.5,49597787.7585
T752143,C8923561,1993-03-26,M,Jakarta,2016-09-01,January,11383.4925,75414.94200000001
T752144,C1415765,1994-07-14,F,Jakarta,2016-09-01,January,46387.5,1272414.6915
T752147,C6222912,1990-06-11,M,Jakarta,2016-09-01,January,9277.5,1083586.023
T752149,C2558079,1987-11-16,F,Bandung,2016-09-01,January,11875.2,19155564.1185
T752150,C6315984,1981-12-08,M,Surabaya,2016-09-01,January,389655.0,281759.5305
T752151,C7738971,1989-02-10,M,Jakarta,2016-09-01,January,38037.75,6158716.224
T752152,C5121464,1975-09-15,M,Bandung,2016-09-01,January,145842.30000000002,40501677.7275
T752153,C4212880,1988-10-17,M,Semarang,2016-09-01,January,34883.4,443670.4605
T752154,C4613935,1975-09-25,M,Semarang,2016-09-01,January,426765.0,13743100.3065
T752155,C2410670,1986-12-26,M,Bandung,2016-09-01,January,129885.0,2718849.3060000003
T752156,C3334246,1993-07-05,M,Surabaya,2016-09-01,January,28574.7,12654294.762
T752157,C1936354,1992-05-15,M,Bandung,2016-09-01,January,118195.35,541230.795
T752158,C6318555,1989-01-16,M,Surabaya,2016-09-01,January,874868.25,16533512.5365
T752159,C4828456,1986-10-22,M,Semarang,2016-09-01,January,64385.850000000006,17248794.798
T752160,C5639978,1996-11-09,M,Jakarta,2016-09-01,January,94630.5,2664139.8885
T752161,C8825282,1994-08-03,M,Semarang,2016-09-01,January,20039.4,8020914.579
T752162,C3967741,1990-07-15,M,Jakarta,2016-09-01,January,483172.2,1692067.5600000003
T752163,C1915153,1993-01-26,F,Bandung,2016-09-01,January,27832.5,10938.1725
T752164,C3713213,1990-05-20,M,Makassar,2016-09-01,January,57520.5,1374524.712
T752165,C1569240,1979-04-28,F,Bandung,2016-09-01,January,46201.95,5902887.306
T752166,C3013743,1991-05-10,F,Makassar,2016-09-01,January,99640.35,4099914.6555
T752167,C6327823,1983-07-11,M,Bandung,2016-09-01,January,73292.25,22868623.7235
T752168,C8441791,1985-09-13,M,Jakarta,2016-09-01,January,293632.875,3611341.0950000007
T752169,C6015660,1992-01-06,F,Semarang,2016-09-01,January,18926.1,746484.3495000001
T752170,C3339188,1989-11-10,M,Makassar,2016-09-01,January,380377.5,9188.436000000002
T752171,C3436430,1985-05-20,M,Jakarta,2016-09-01,January,37110.0,1450509.2925000002
T752172,C5438935,1987-08-26,M,Jakarta,2016-09-01,January,37110.0,5939448.078
T752173,C7323327,1982-06-16,M,Jakarta,2016-09-01,January,50053.968,3693298.53
T752175,C6636737,1999-04-01,M,Jakarta,2016-09-01,January,55479.45,2255829.6915
T752176,C6722492,1978-10-09,M,Jakarta,2016-09-01,January,9277.5,28405940.4195
T752178,C3838542,1989-07-22,F,Surabaya,2016-09-01,January,189261.0,20221847.604
T752180,C6451230,1978-03-08,M,Makassar,2016-09-01,January,48243.0,225411199.9485
T752181,C8315821,1995-01-02,M,Jakarta,2016-09-01,January,55479.45,3197442.1320000007
T752182,C7817724,1985-01-12,M,Semarang,2016-09-01,January,109474.5,5635778.8035
T752183,C8689082,1993-12-26,F,Surabaya,2016-09-01,January,3711.0,2332966.5375
T752184,C3578959,1989-06-24,F,Jakarta,2016-09-01,January,80157.6,1355515.1145
T752185,C8022765,1988-03-04,M,Bandung,2016-09-01,January,15586.2,1552355.8320000002
T752186,C7911817,1985-10-11,M,Jakarta,2016-09-01,January,1855500.0,90178830.7875
T752187,C1477348,1986-11-21,M,Jakarta,2016-09-01,January,11133.0,3837886.512
T752188,C5536463,1993-07-27,M,Jakarta,2016-09-01,January,2226.6000000000004,6224972.4180000005
T752189,C1984389,1989-04-25,M,Surabaya,2016-09-01,January,109847.4555,2408095.7325
T752192,C3621790,1984-02-18,M,Jakarta,2016-09-01,January,55665.0,142413.336
T752193,C6531126,1992-12-15,M,Surabaya,2016-09-01,January,37110.0,461932.2915000001
T752194,C8930218,1993-06-27,M,Bandung,2016-09-01,January,8906.400000000001,1270876.482
T752195,C7324539,1991-09-11,F,Makassar,2016-09-01,January,185364.45,4019868.3855
T752197,C8230038,1990-06-06,M,Surabaya,2016-09-01,January,44346.45,11099361.6405
T752198,C2335838,1990-10-25,M,Surabaya,2016-09-01,January,85724.1,1677049.1430000002
T752200,C2328470,1989-10-07,M,Semarang,2016-09-01,January,270346.35000000003,13658.3355
T752201,C6519982,1993-03-17,M,Jakarta,2016-09-01,January,418786.35,9589275.954
T752202,C4036028,1995-07-06,M,Bandung,2016-09-01,January,101866.95,640394.2815
T752203,C2981363,1982-08-09,F,Makassar,2016-09-01,January,314692.80000000005,10231867.1475
T752204,C4712539,1991-04-12,M,Surabaya,2016-09-01,January,33399.0,372899.835
T752205,C4212945,1977-12-09,M,Semarang,2016-09-01,January,76817.70000000001,2004192.348
T752206,C1313818,1988-01-23,M,Semarang,2016-09-01,January,1901887.5,732018.8715
T752207,C1236176,1984-02-28,M,Makassar,2016-09-01,January,139162.5,124318.5
T752208,C4372391,1993-06-12,F,Bandung,2016-09-01,January,29688.0,2395845.7215
T752209,C5310924,1991-02-26,F,Surabaya,2016-09-01,January,166809.45,416546.7615
T752210,C3921336,1997-07-02,M,Surabaya,2016-09-01,January,662413.5,5203517.8125
T752211,C7440891,1988-10-23,M,Makassar,2016-09-01,January,92775.0,1807240.3005
T752212,C8642625,1988-04-15,F,Jakarta,2016-09-01,January,32842.35,17383094.0325
T752214,C5417666,1979-01-20,M,Surabaya,2016-09-01,January,120607.5,19625330.331
T752215,C8542772,1985-04-08,M,Jakarta,2016-09-01,January,18555.0,4939428.208500001
T752216,C1337666,1992-01-10,M,Bandung,2016-09-01,January,79044.3,4939812.297
T752217,C7721688,1984-03-14,M,Surabaya,2016-09-01,January,853901.1000000001,825643.6905
T752218,C2037645,1988-08-06,F,Jakarta,2016-09-01,January,92775.0,537170.961
T752219,C4929648,1983-09-12,F,Jakarta,2016-09-01,January,3506.895,1619016.525
T752220,C2629687,1983-09-12,F,Jakarta,2016-09-01,January,3506.895,1619016.525
T752221,C1414079,1985-01-08,M,Makassar,2016-09-01,January,148068.90000000002,280466668.19850004
T752222,C6512222,1992-04-24,M,Jakarta,2016-09-01,January,64756.95,190526.451
T752223,C2060525,1989-10-08,M,Bandung,2016-09-01,January,12988.5,165.13950000000003
T752224,C2820324,1991-08-18,M,Bandung,2016-09-01,January,31543.500000000004,13882902.954
T752225,C7831080,1993-07-13,F,Makassar,2016-09-01,January,125246.25,432301.812
T752226,C4314659,1991-05-27,F,Jakarta,2016-09-01,January,18555.0,736511.0370000001
T752228,C4530967,1995-12-14,M,Jakarta,2016-09-01,January,6494.25,1634821.674
T752229,C5523470,1987-12-11,F,Jakarta,2016-09-01,January,8720.85,2959893.6
T752230,C2318487,1985-10-10,M,Jakarta,2016-09-01,January,103165.8,4780239.297
T752231,C3525439,1990-12-15,F,Bandung,2016-09-01,January,5566.5,369.2445
T752232,C3761066,1991-05-05,M,Bandung,2016-09-01,January,53597.973000000005,3223970.2155
T752234,C6535684,1995-03-06,F,Bandung,2016-09-01,January,5566.5,306973.92000000004
T752235,C8417541,1988-04-17,M,Makassar,2016-09-01,January,61231.50000000001,13163603.535
T752236,C4232789,1989-11-18,F,Surabaya,2016-09-01,January,166995.0,10002132.126
T752237,C1944323,1981-08-15,M,Bandung,2016-09-01,January,76817.70000000001,4932598.113
T752239,C4911442,1978-12-07,M,Surabaya,2016-09-01,January,1152265.5,4686302.754
T752240,C5863684,1990-09-16,M,Jakarta,2016-09-01,January,69395.7,2944.6785
T752241,C2333131,1991-09-02,M,Semarang,2016-09-01,January,33168.918,30697.392
T752242,C7726444,1986-11-12,M,Jakarta,2016-09-01,January,210784.8,12570589.446
T752243,C1336313,1990-03-10,F,Jakarta,2016-09-01,January,72364.5,1242370.4355
T752244,C8125149,1992-11-28,M,Bandung,2016-09-01,January,335845.5,2593512.1365
T752245,C1717966,1991-05-22,M,Jakarta,2016-09-01,January,122463.0,733976.424
T752246,C3322691,1984-11-21,M,Surabaya,2016-09-01,January,1214981.4,2119494.9735000003
T752247,C8714076,1982-07-15,F,Bandung,2016-09-01,January,258378.37500000003,6298956.7695
T752248,C5935385,1980-01-09,M,Bandung,2016-09-01,January,339742.05000000005,52168623.829500005
T752249,C7528164,1991-06-23,M,Bandung,2016-09-01,January,100197.0,25.977000000000004
T752250,C8911479,1990-03-08,F,Surabaya,2016-09-01,January,185550.0,4169054.2965000006
T752251,C6625075,1978-06-26,M,Makassar,2016-09-01,January,231937.5,13300968.0555
T752252,C1017338,1989-08-22,M,Surabaya,2016-09-01,January,64571.4,405653.121
T752253,C1322580,1992-01-06,M,Jakarta,2016-09-01,January,18555.0,592427.751
T752254,C1627366,1977-05-11,M,Jakarta,2016-09-01,January,1150410.0,1006335.9915
T752255,C5159879,1995-01-18,F,Jakarta,2016-09-01,January,185550.0,2024153.8170000005
T752256,C1113291,1984-07-03,M,Surabaya,2016-09-01,January,324966.7035,5002149.675000001
T752257,C8537988,1993-06-28,M,Makassar,2016-09-01,January,663012.8265000001,10120590.957
T752258,C2027928,1988-07-10,M,Jakarta,2016-09-01,January,9091.95,1460992.8675000002
T752259,C5440062,1993-08-16,M,Makassar,2016-09-01,January,22266.0,4279517.778
T752260,C7439122,1986-10-16,M,Jakarta,2016-09-01,January,89064.0,66294352.35750001
T752261,C6738735,1989-02-04,F,Makassar,2016-09-01,January,18555.0,11315154.435
T752263,C5639216,1986-05-25,F,Jakarta,2016-09-01,January,12617.4,773546.8169999999
T752264,C4587842,1980-08-09,M,Surabaya,2016-09-01,January,36738.9,365060573.871
T752265,C1373838,1991-11-13,M,Jakarta,2016-09-01,January,37110.0,2653452.2085
T752267,C2223046,1985-09-06,M,Surabaya,2016-09-01,January,109474.5,14749.3695
T752268,C8118649,1994-08-23,M,Jakarta,2016-09-01,January,20410.5,4439471.1555
T752269,C1538736,1987-06-14,M,Jakarta,2016-09-01,January,182655.42,622236.3585
T752271,C1339664,1991-02-22,M,Surabaya,2016-09-01,January,77931.0,2996545.2915000003
T752272,C5316527,1983-06-02,M,Bandung,2016-09-01,January,86095.20000000001,18977005.6425
T752275,C8921382,1990-02-12,M,Bandung,2016-09-01,January,103908.0,3207829.2210000004
T752276,C1224269,1985-12-23,F,Jakarta,2016-09-01,January,85353.0,3873565.9215000006
T752277,C2410182,1983-02-04,M,Jakarta,2016-09-01,January,22266.0,448517.0265
T752279,C8216911,1986-01-02,M,Surabaya,2016-09-01,January,83610.6855,30797553.7455
T752280,C2817825,1975-05-21,M,Bandung,2016-09-01,January,179055.75,372460.0815
T752281,C8428516,1985-05-06,M,Bandung,2016-09-01,January,131740.5,3646371.0795
T752282,C5629485,1990-02-27,F,Jakarta,2016-09-01,January,92218.35,8093473.9065
T752285,C1920732,1975-01-08,M,Jakarta,2016-09-01,January,632586.3375,508.4070000000001
T752286,C3423433,1987-07-27,M,Semarang,2016-09-01,January,64942.50000000001,1686751.5525
T752287,C2019236,1981-07-14,M,Semarang,2016-09-01,January,12060.75,22972472.3475
T752288,C3112486,1995-04-09,M,Makassar,2016-09-01,January,1855.5,3743254.156500001
T752289,C6114174,1988-09-05,F,Semarang,2016-09-01,January,161985.15000000002,619234.1595000001
T752290,C1219465,1999-05-03,M,Bandung,2016-09-01,January,11088.468,8902.689
T752291,C1221914,1990-02-09,F,Jakarta,2016-09-01,January,324155.85000000003,10891.785000000002
T752292,C8811170,1980-11-07,M,Makassar,2016-09-01,January,2826483.1500000004,9346506.045
T752293,C7715840,1979-11-28,M,Jakarta,2016-09-02,February,139162.5,10507919.16
T752295,C3727124,1987-05-12,M,Makassar,2016-09-02,February,518241.15,7253077.135500001
T752296,C2223275,1988-12-30,M,Makassar,2016-09-02,February,46201.95,1149999.9345
T752298,C5410611,1991-04-19,M,Jakarta,2016-09-02,February,203733.9,7810220.6985
T752300,C4228888,1982-08-11,M,Surabaya,2016-09-02,February,147326.7,4707015.7005
T752302,C7216389,1991-11-02,M,Jakarta,2016-09-02,February,271274.10000000003,3535766.58
T752304,C3932687,1989-12-23,F,Bandung,2016-09-02,February,281772.51900000003,785197.5015
T752305,C5432538,1976-08-07,M,Surabaya,2016-09-02,February,40821.0,7302088.3125
T752306,C3314154,1990-01-06,M,Bandung,2016-09-02,February,160500.75,2401694.2575000003
T752307,C2127857,1992-07-27,M,Bandung,2016-09-02,February,522137.7,104952.6465
T752308,C5211037,1990-06-30,M,Bandung,2016-09-02,February,825697.5,2595083.745
T752309,C2931146,1990-10-17,M,Jakarta,2016-09-02,February,10947.45,1532733.9195
T752310,C8619484,1989-09-14,F,Bandung,2016-09-02,February,988053.75,1940455.923
T752312,C3112112,1988-10-08,F,Jakarta,2016-09-02,February,161799.6,6682859.7195
T752313,C9013239,1979-11-03,F,Makassar,2016-09-02,February,990039.135,4959734.8005
T752314,C8645450,1984-09-24,M,Makassar,2016-09-02,February,606553.6725,737281.0695
T752315,C5425724,1986-11-29,M,Bandung,2016-09-02,February,338999.85000000003,539317.7745
T752316,C5224625,1978-08-27,M,Surabaya,2016-09-02,February,58732.1415,1952440.5975
T752318,C2750825,1987-04-30,M,Makassar,2016-09-02,February,35254.5,90540.978
T752319,C6915950,1988-05-30,F,Semarang,2016-09-02,February,212454.75,8640295.323
T752320,C5639765,1988-11-08,M,Semarang,2016-09-02,February,371100.0,1108152.843
T752321,C6527891,1990-01-02,M,Jakarta,2016-09-02,February,42676.5,2843856.1965
T752322,C6626062,1983-01-06,M,Jakarta,2016-09-02,February,145842.30000000002,790994.0835000001
T752323,C2414282,1991-05-22,M,Surabaya,2016-09-02,February,20224.95,2749659.8835
T752324,C4077717,1992-01-29,M,Semarang,2016-09-02,February,79600.95000000001,395332.83
T752325,C2913866,1993-06-28,F,Bandung,2016-09-02,February,51954.0,1956320.4480000003
